ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 26.3333 228.3331 26.0000 227.9998 3.451113e+04 0.19 228.68 221.54 1994-02-01-00 NaN NaN	
2 0 23.6666 232.9998 23.6666 232.9998 1.131132e+04 0.37 231.13 228.23 1994-02-01-00 NaN NaN	
3 0 12.0000 317.6663 12.0000 317.9997 8.065969e+03 0.58 232.36 231.57 1994-02-01-00 NaN NaN	
4 0 10.6667 139.9998 10.6667 139.9998 5.398785e+03 NaN 220.20 212.17 1994-02-01-00 NaN NaN	
5 0 9.3333 133.3332 9.3333 133.3332 6.779344e+03 0.41 227.29 224.21 1994-02-01-00 NaN NaN	
6 0 7.0000 323.3330 7.0000 323.3330 4.225478e+04 0.58 227.60 220.20 1994-02-01-00 NaN NaN	
7 0 5.0000 211.3331 5.0000 211.3331 9.579359e+03 NaN 229.09 222.87 1994-02-01-00 NaN NaN	
8 0 4.3333 84.9999 4.3333 84.6666 8.219207e+03 0.00 222.65 212.83 1994-02-01-00 NaN NaN	
9 0 3.3333 356.9996 3.3333 356.9996 6.856897e+03 NaN 223.01 218.86 1994-02-01-00 NaN NaN	
10 0 3.3333 305.3330 3.3333 305.3330 9.599730e+03 NaN 225.17 215.51 1994-02-01-00 NaN NaN	
11 0 0.3333 169.9998 0.3333 169.9998 5.495033e+03 NaN 228.40 223.54 1994-02-01-00 NaN NaN	
12 0 -0.6667 308.9997 -0.6667 308.6664 3.434326e+04 0.32 228.20 216.85 1994-02-01-00 NaN NaN	
13 0 -1.3333 279.6664 -1.3333 279.6664 6.867309e+03 0.46 227.29 222.20 1994-02-01-00 NaN NaN	
14 0 -1.3333 329.6663 -1.3333 329.6663 6.866983e+03 NaN 226.89 222.87 1994-02-01-00 NaN NaN	
15 0 -1.6667 131.9999 -1.6667 131.6665 5.492661e+03 NaN 228.56 224.21 1994-02-01-00 NaN NaN	
16 0 -3.3333 306.9997 -3.3333 306.9997 6.856897e+03 NaN 225.28 216.85 1994-02-01-00 NaN NaN	
17 0 -7.0000 55.3333 -7.0000 54.9999 8.184275e+03 NaN 228.90 224.21 1994-02-01-00 NaN NaN	
18 0 -7.6667 138.3332 -7.6667 138.3332 1.089532e+04 0.51 223.38 212.17 1994-02-01-00 NaN NaN	
19 0 -8.0000 183.3331 -8.3333 183.3331 9.524082e+03 0.54 227.27 214.84 1994-02-01-00 NaN NaN	
20 0 -8.3333 110.3332 -8.3333 110.3332 6.794164e+03 0.00 223.14 218.86 1994-02-01-00 NaN NaN	
21 0 -8.6667 123.9999 -8.6667 123.9999 8.147470e+03 0.62 229.23 224.21 1994-02-01-00 NaN NaN	
22 0 -9.0000 301.3330 -9.0000 301.6664 1.085999e+04 0.34 228.06 216.18 1994-02-01-00 NaN NaN	
23 0 -9.3333 206.6665 -9.3333 206.6665 1.084999e+04 0.65 223.38 212.83 1994-02-01-00 NaN NaN	
24 0 -9.3333 51.9999 -9.3333 51.9999 8.135013e+03 NaN 229.12 226.22 1994-02-01-00 NaN NaN	
25 0 -10.3333 182.6665 -10.3333 182.3331 6.757596e+03 NaN 228.63 222.20 1994-02-01-00 NaN NaN	
26 0 -10.6667 304.3330 -10.6667 303.9997 5.403201e+03 NaN 229.57 226.89 1994-02-01-00 NaN NaN	
27 0 -11.3333 205.9998 -11.3333 205.9998 6.736612e+03 NaN 225.82 222.20 1994-02-01-00 NaN NaN	
28 0 -12.0000 58.3333 -12.0000 58.3333 1.208719e+04 0.40 228.53 224.88 1994-02-01-00 NaN NaN	
29 0 -13.6667 139.6665 -13.6667 139.6665 5.337743e+03 NaN 223.88 219.53 1994-02-01-00 NaN NaN	
30 0 -14.3333 210.6664 -14.3333 210.6664 6.651229e+03 0.00 220.73 215.51 1994-02-01-00 NaN NaN	
31 0 -15.6667 210.9998 -15.6667 210.9998 6.611635e+03 NaN 229.43 226.22 1994-02-01-00 NaN NaN	
32 0 -17.0000 16.0000 -17.0000 15.6667 1.313528e+04 0.43 229.83 225.55 1994-02-01-00 NaN NaN	
33 0 -18.0000 151.6665 -18.0000 151.6665 3.398203e+04 0.64 223.90 210.83 1994-02-01-00 NaN NaN	
34 0 -18.3333 293.9997 -18.3333 294.3330 1.824937e+04 0.37 228.13 218.19 1994-02-01-00 NaN NaN	
35 0 -19.6666 57.3333 -19.3333 57.3333 7.769944e+03 NaN 224.44 216.85 1994-02-01-00 NaN NaN	
36 0 -19.3333 59.6666 -19.3333 59.6666 2.850017e+04 0.53 223.63 210.16 1994-02-01-00 NaN NaN	
37 0 -22.6666 19.6666 -22.6666 19.6666 2.410432e+04 0.49 221.71 204.13 1994-02-01-00 NaN NaN	
38 0 -25.0000 19.0000 -25.0000 19.0000 6.222035e+03 NaN 210.96 200.79 1994-02-01-00 NaN NaN	
