ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 339.6663 29.6666 339.3330 9.549766e+03 0.30 228.31 222.20 1995-12-01-00 NaN NaN	
2 0 29.0000 343.3330 29.0000 343.3330 1.321320e+04 0.55 226.95 222.87 1995-12-01-00 NaN NaN	
3 0 26.3333 332.9997 26.3333 332.9997 7.387405e+03 0.68 230.35 224.21 1995-12-01-00 NaN NaN	
4 0 24.3333 340.9996 24.3333 340.9996 6.262061e+03 0.00 230.50 229.57 1995-12-01-00 NaN NaN	
5 0 23.6666 22.0000 23.6666 22.0000 5.036259e+03 NaN 231.24 228.90 1995-12-01-00 NaN NaN	
6 0 23.0000 20.0000 23.0000 20.0000 1.011671e+04 0.73 231.16 226.89 1995-12-01-00 NaN NaN	
7 0 18.0000 268.9997 18.0000 268.9997 9.140883e+03 NaN 227.27 222.87 1995-12-01-00 NaN NaN	
8 0 13.3333 109.9999 13.3333 109.9999 3.343487e+04 0.52 216.69 202.80 1995-12-01-00 NaN NaN	
9 0 4.3333 20.6666 4.3333 20.6666 1.506772e+04 0.92 207.36 187.40 1995-12-01-00 NaN NaN	
10 0 3.3333 334.3330 3.3333 334.3330 9.600799e+03 0.45 225.26 216.18 1995-12-01-00 NaN NaN	
11 0 3.0000 29.0000 2.6667 28.6666 8.231915e+03 0.24 227.89 222.20 1995-12-01-00 NaN NaN	
12 0 1.6667 310.9997 1.6667 310.9997 1.373215e+04 0.61 225.75 217.52 1995-12-01-00 NaN NaN	
13 0 0.3333 315.3330 0.3333 315.3330 5.495102e+03 NaN 230.40 226.89 1995-12-01-00 NaN NaN	
14 0 0.0000 15.6667 0.0000 15.6667 1.099037e+04 0.82 216.77 209.49 1995-12-01-00 NaN NaN	
15 0 -1.0000 309.3330 -1.0000 309.3330 8.241863e+03 NaN 230.57 226.22 1995-12-01-00 NaN NaN	
16 0 -3.6667 87.9999 -3.6667 88.3332 1.096789e+04 0.21 230.40 226.22 1995-12-01-00 NaN NaN	
17 0 -6.3333 24.0000 -6.3333 24.3333 5.461658e+03 NaN 227.39 222.87 1995-12-01-00 NaN NaN	
18 0 -6.0000 296.3330 -6.0000 296.3330 8.196849e+03 NaN 220.53 216.85 1995-12-01-00 NaN NaN	
19 0 -7.3333 134.3332 -7.3333 134.3332 8.175347e+03 NaN 221.31 213.50 1995-12-01-00 NaN NaN	
20 0 -7.6667 25.0000 -7.6667 25.0000 6.806514e+03 0.41 227.56 222.87 1995-12-01-00 NaN NaN	
21 0 -8.6667 188.9998 -8.6667 188.9998 9.510412e+03 0.00 225.07 215.51 1995-12-01-00 NaN NaN	
22 0 -9.0000 72.3333 -9.0000 72.3333 6.785710e+03 NaN 224.88 215.51 1995-12-01-00 NaN NaN	
23 0 -11.6667 109.6665 -11.6667 109.6665 5.383307e+03 NaN 227.22 224.88 1995-12-01-00 NaN NaN	
24 0 -13.0000 175.6665 -12.6667 175.3331 2.811502e+04 0.37 228.99 222.87 1995-12-01-00 NaN NaN	
25 0 -12.6667 209.3331 -12.6667 209.3331 5.361455e+03 NaN 226.05 217.52 1995-12-01-00 NaN NaN	
26 0 -13.0000 227.6664 -13.0000 227.6664 5.354354e+03 NaN 229.06 227.56 1995-12-01-00 NaN NaN	
27 0 -15.0000 225.6664 -15.3333 225.6664 5.305860e+03 NaN 230.91 228.90 1995-12-01-00 NaN NaN	
28 0 -18.0000 306.3330 -18.0000 305.9997 1.306069e+04 0.28 224.15 208.15 1995-12-01-00 NaN NaN	
29 0 -19.3333 305.9997 -19.3333 305.9997 6.486944e+03 0.00 228.63 222.87 1995-12-01-00 NaN NaN	
30 0 -23.6666 330.9997 -23.3333 330.6663 1.132730e+04 0.46 232.10 227.56 1995-12-01-00 NaN NaN	
31 0 -30.0000 215.3331 -30.0000 215.6664 8.332259e+03 NaN 231.48 230.24 1995-12-01-00 NaN NaN	
32 3 25.0000 338.9996 25.0000 338.9996 6.232189e+03 0.00 225.95 224.21 1995-12-01-00 11.20 0.0	
32 3 25.0000 339.3330 25.0000 339.3330 1.243379e+04 0.61 227.49 221.54 1995-12-01-03 NaN NaN	
33 3 20.0000 22.3333 20.3333 22.0000 5.158327e+03 NaN 226.72 222.20 1995-12-01-00 23.17 180.0	
33 3 20.3333 21.3333 20.3333 21.3333 7.726382e+03 0.62 229.79 226.89 1995-12-01-03 NaN NaN	
34 3 8.0000 249.6664 8.0000 249.6664 1.768877e+04 0.29 226.01 217.52 1995-12-01-00 34.79 -45.0	
34 3 7.3333 250.3331 7.3333 250.3331 1.634861e+04 0.81 225.44 217.52 1995-12-01-03 NaN NaN	
35 3 6.6667 312.6664 6.6667 312.6664 1.500746e+04 0.66 226.22 215.51 1995-12-01-00 34.82 135.0	
35 3 7.6667 311.9997 7.3333 311.9997 9.533839e+03 NaN 231.86 230.24 1995-12-01-03 NaN NaN	
36 3 5.6667 305.9997 5.6667 305.9997 1.367164e+04 0.50 226.69 218.19 1995-12-01-00 52.31 -135.0	
36 3 4.6667 304.9997 4.6667 304.9997 5.475678e+03 NaN 227.22 224.21 1995-12-01-03 NaN NaN	
37 3 0.3333 134.3332 0.3333 133.9999 1.648498e+04 0.62 219.75 207.48 1995-12-01-00 24.71 0.0	
37 3 0.3333 134.3332 0.3333 134.6665 4.258666e+04 0.57 221.77 211.50 1995-12-01-03 NaN NaN	
38 3 -1.0000 117.9999 -0.6667 117.9999 2.060446e+04 0.72 226.31 213.50 1995-12-01-00 12.35 90.0	
38 3 -0.3333 117.9999 -0.3333 117.9999 8.242700e+03 0.46 229.23 226.22 1995-12-01-03 NaN NaN	
39 3 -4.0000 314.9997 -3.6667 314.9997 1.096473e+04 0.57 225.72 209.49 1995-12-01-00 62.89 11.3	
39 3 -3.3333 316.9997 -3.3333 316.6664 2.605348e+04 0.53 220.58 210.83 1995-12-01-03 NaN NaN	
40 3 -4.3333 149.9998 -4.0000 149.6665 5.480694e+03 NaN 216.35 212.17 1995-12-01-00 37.06 90.0	
40 3 -2.6667 149.6665 -3.0000 149.6665 3.841737e+04 0.60 222.66 203.46 1995-12-01-03 NaN NaN	
41 3 -6.3333 30.0000 -6.3333 30.0000 1.229127e+04 0.26 222.13 214.17 1995-12-01-00 27.60 63.4	
41 3 -5.6667 30.0000 -5.6667 30.3333 2.460605e+04 0.38 225.81 216.85 1995-12-01-03 NaN NaN	
42 3 -8.3333 29.0000 -8.3333 29.0000 6.794164e+03 0.00 227.96 221.54 1995-12-01-00 44.25 33.7	
42 3 -7.6667 30.3333 -7.6667 30.0000 5.448206e+03 NaN 224.71 220.20 1995-12-01-03 NaN NaN	
43 3 -9.0000 109.6665 -9.0000 109.6665 1.357251e+04 0.39 216.52 203.46 1995-12-01-00 12.20 180.0	
43 3 -9.3333 109.3332 -9.0000 109.3332 8.137560e+03 NaN 228.34 217.52 1995-12-01-03 NaN NaN	
44 3 -25.3333 157.3332 -25.6666 156.9998 8.684740e+03 0.52 229.95 227.56 1995-12-01-00 74.98 99.5	
44 3 -23.6666 156.6665 -23.6666 156.6665 6.291297e+03 NaN 231.71 230.91 1995-12-01-03 NaN NaN	
45 0 29.6666 192.9998 29.6666 192.9998 7.166200e+03 NaN 230.46 228.23 1995-12-01-03 NaN NaN	
46 0 29.6666 194.3331 30.0000 194.3331 8.352059e+03 0.32 228.04 219.53 1995-12-01-03 NaN NaN	
47 0 29.3333 200.3331 29.3333 200.3331 5.992187e+03 NaN 230.37 226.89 1995-12-01-03 NaN NaN	
48 0 28.3333 174.9998 28.3333 174.6665 1.935469e+04 0.37 230.49 228.23 1995-12-01-03 NaN NaN	
49 0 22.3333 357.3329 22.3333 356.9996 7.624470e+03 0.00 229.01 226.22 1995-12-01-03 NaN NaN	
50 0 22.0000 339.6663 22.0000 339.9996 6.371847e+03 NaN 228.76 226.22 1995-12-01-03 NaN NaN	
51 0 7.6667 193.3331 8.0000 193.3331 5.445031e+03 NaN 231.41 229.57 1995-12-01-03 NaN NaN	
52 0 7.3333 141.9998 7.3333 141.9998 6.814860e+03 0.00 227.96 219.53 1995-12-01-03 NaN NaN	
53 0 2.6667 314.9997 2.6667 314.9997 5.489245e+03 NaN 230.40 228.90 1995-12-01-03 NaN NaN	
54 0 1.0000 20.0000 1.0000 19.6666 1.510994e+04 0.59 227.98 220.87 1995-12-01-03 NaN NaN	
55 0 0.6667 33.3333 0.6667 33.3333 1.098972e+04 0.46 222.62 206.81 1995-12-01-03 NaN NaN	
56 0 0.3333 30.3333 0.3333 30.0000 5.495009e+03 NaN 230.74 226.89 1995-12-01-03 NaN NaN	
57 0 -4.6667 288.3330 -4.6667 288.3330 5.477652e+03 NaN 221.03 213.50 1995-12-01-03 NaN NaN	
58 0 -4.6667 116.3332 -4.6667 115.9999 1.095266e+04 0.59 222.62 214.17 1995-12-01-03 NaN NaN	
59 0 -8.0000 166.3332 -8.0000 166.3332 8.162552e+03 0.55 224.44 221.54 1995-12-01-03 NaN NaN	
60 0 -11.6667 186.6665 -11.3333 186.6665 8.077260e+03 0.00 227.00 219.53 1995-12-01-03 NaN NaN	
61 0 -12.0000 212.6664 -12.0000 212.3331 9.404614e+03 0.00 224.98 217.52 1995-12-01-03 NaN NaN	
62 0 -14.6667 198.6665 -14.6667 198.6665 9.303136e+03 0.63 229.38 223.54 1995-12-01-03 NaN NaN	
63 0 -19.0000 230.9998 -18.6666 230.9998 7.801520e+03 NaN 225.22 220.20 1995-12-01-03 NaN NaN	
64 0 -26.3333 333.9997 -26.3333 333.9997 9.839161e+03 0.51 230.15 224.88 1995-12-01-03 NaN NaN	
65 0 -28.3333 334.9997 -28.3333 335.3330 1.210698e+04 0.35 230.37 227.56 1995-12-01-03 NaN NaN	
66 6 25.6666 336.3330 25.3333 336.6663 1.363772e+04 0.50 226.65 218.86 1995-12-01-00 57.11 168.7	
66 6 25.6666 334.9997 25.6666 334.9997 6.191235e+03 NaN 228.63 222.87 1995-12-01-03 12.35 -90.0	
66 6 25.3333 334.9997 25.3333 334.9997 6.215279e+03 0.00 227.69 224.21 1995-12-01-06 NaN NaN	
67 6 15.6667 125.9999 15.6667 125.9999 2.909292e+04 0.27 220.71 206.81 1995-12-01-00 17.14 45.0	
67 6 15.6667 125.6665 16.0000 126.3332 8.330694e+04 0.35 224.35 203.46 1995-12-01-03 64.22 158.2	
67 6 17.0000 124.6665 16.6666 124.6665 7.887185e+03 NaN 224.77 218.86 1995-12-01-06 NaN NaN	
68 6 -1.6667 314.6664 -1.6667 314.3330 5.080800e+04 0.61 223.56 207.48 1995-12-01-00 55.25 116.6	
68 6 -0.3333 313.6664 -0.3333 313.6664 1.785905e+04 0.54 219.89 210.16 1995-12-01-03 12.35 90.0	
68 6 0.0000 313.6664 0.0000 313.6664 1.373794e+04 0.63 225.48 218.19 1995-12-01-06 NaN NaN	
69 6 -15.3333 308.3330 -15.3333 308.3330 5.566783e+04 0.44 220.04 204.13 1995-12-01-00 64.58 158.2	
69 6 -14.6667 306.9997 -14.6667 306.6664 4.918940e+04 0.67 223.56 212.17 1995-12-01-03 17.20 135.0	
69 6 -14.0000 306.3330 -14.3333 306.3330 6.661100e+03 0.00 230.37 228.90 1995-12-01-06 NaN NaN	
70 3 20.3333 234.3331 20.3333 234.3331 1.545250e+04 0.45 230.96 228.90 1995-12-01-03 52.43 26.6	
70 3 21.0000 235.6664 21.0000 235.6664 6.412726e+03 NaN 230.24 228.23 1995-12-01-06 NaN NaN	
