ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 24.0000 226.6664 24.0000 226.6664 2.009646e+04 0.70 230.11 224.88 2006-10-01-00 NaN NaN	
2 0 21.0000 159.6665 21.0000 159.9998 6.412769e+03 NaN 230.64 227.56 2006-10-01-00 NaN NaN	
3 0 19.3333 275.3330 19.3333 275.3330 5.187981e+03 NaN 223.38 217.52 2006-10-01-00 NaN NaN	
4 0 18.3333 271.6664 18.3333 271.6664 7.821809e+03 0.38 229.57 225.55 2006-10-01-00 NaN NaN	
5 0 18.3333 86.6666 18.6666 86.6666 5.211246e+03 NaN 228.73 225.55 2006-10-01-00 NaN NaN	
6 0 17.6666 261.3331 17.6666 260.9997 2.095615e+04 0.48 224.63 211.50 2006-10-01-00 NaN NaN	
7 0 17.0000 153.9998 17.0000 153.6665 9.722571e+04 0.31 223.59 208.15 2006-10-01-00 NaN NaN	
8 0 15.3333 126.3332 15.3333 126.3332 5.295270e+03 NaN 228.23 224.88 2006-10-01-00 NaN NaN	
9 0 15.6667 174.3331 16.0000 174.3331 1.321673e+04 0.78 229.10 224.21 2006-10-01-00 NaN NaN	
10 0 15.3333 82.3332 15.3333 82.3332 5.299632e+03 NaN 226.05 222.87 2006-10-01-00 NaN NaN	
11 0 14.6667 158.3332 14.6667 158.3332 7.970089e+03 NaN 226.33 218.19 2006-10-01-00 NaN NaN	
12 0 14.3333 117.3332 14.3333 117.3332 5.324140e+03 0.00 222.20 218.19 2006-10-01-00 NaN NaN	
13 0 11.0000 141.6665 11.0000 141.9998 1.888712e+04 0.72 224.36 217.52 2006-10-01-00 NaN NaN	
14 0 11.0000 346.9996 11.0000 346.9996 6.742803e+03 NaN 229.57 227.56 2006-10-01-00 NaN NaN	
15 0 10.0000 248.6664 10.3333 248.6664 5.408935e+03 NaN 229.40 224.21 2006-10-01-00 NaN NaN	
16 0 9.6667 164.6665 9.3333 164.6665 5.418490e+03 NaN 229.57 227.56 2006-10-01-00 NaN NaN	
17 0 8.6667 129.6665 8.6667 129.6665 6.792982e+03 0.00 226.22 222.87 2006-10-01-00 NaN NaN	
18 0 6.3333 166.9998 6.6667 166.9998 5.459895e+03 NaN 230.74 228.90 2006-10-01-00 NaN NaN	
19 0 5.6667 273.6664 5.6667 273.6664 1.367083e+04 0.69 224.68 215.51 2006-10-01-00 NaN NaN	
20 0 5.0000 327.9997 5.0000 327.9997 1.779211e+04 0.50 223.34 213.50 2006-10-01-00 NaN NaN	
21 0 4.0000 31.0000 4.0000 31.0000 1.233404e+04 0.61 224.51 210.16 2006-10-01-00 NaN NaN	
22 0 3.0000 119.3332 3.3333 119.3332 5.486828e+03 NaN 226.89 222.20 2006-10-01-00 NaN NaN	
