ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 25.3333 29.6666 25.3333 1.075518e+04 0.60 230.24 226.89 1987-11-01-00 NaN NaN	
2 0 30.0000 250.9997 30.0000 250.9997 5.956726e+03 0.00 230.24 228.90 1987-11-01-00 NaN NaN	
3 0 17.6666 280.6664 17.6666 280.6664 5.236032e+03 0.00 223.71 212.83 1987-11-01-00 NaN NaN	
4 0 16.0000 237.6664 16.0000 237.3331 9.241602e+03 NaN 225.93 220.20 1987-11-01-00 NaN NaN	
5 0 13.3333 183.9998 13.3333 183.9998 5.348938e+03 NaN 229.40 223.54 1987-11-01-00 NaN NaN	
6 0 13.0000 330.6663 13.3333 330.6663 5.350758e+03 NaN 228.06 221.54 1987-11-01-00 NaN NaN	
7 0 12.3333 321.3330 12.3333 320.9997 5.366690e+03 NaN 227.73 219.53 1987-11-01-00 NaN NaN	
8 0 10.0000 149.6665 10.0000 149.6665 1.082756e+04 0.50 224.46 218.86 1987-11-01-00 NaN NaN	
9 0 8.6667 301.3330 8.6667 301.3330 6.789346e+03 NaN 228.50 220.87 1987-11-01-00 NaN NaN	
10 0 8.6667 326.6663 8.6667 326.6663 5.432450e+03 0.00 227.89 224.88 1987-11-01-00 NaN NaN	
11 0 8.0000 237.6664 8.0000 237.6664 5.439492e+03 NaN 227.39 218.86 1987-11-01-00 NaN NaN	
12 0 6.3333 14.3333 6.3333 14.3333 1.092241e+04 0.82 220.28 209.49 1987-11-01-00 NaN NaN	
13 0 5.6667 304.3330 5.6667 304.3330 8.200957e+03 0.00 228.67 225.55 1987-11-01-00 NaN NaN	
14 0 4.0000 340.3330 3.6667 340.3330 1.370359e+04 0.44 222.14 207.48 1987-11-01-00 NaN NaN	
15 0 4.0000 284.9997 4.0000 284.9997 8.222157e+03 0.62 220.42 209.49 1987-11-01-00 NaN NaN	
16 0 1.3333 129.9999 1.6667 129.6665 5.493336e+03 NaN 227.73 222.20 1987-11-01-00 NaN NaN	
17 0 0.6667 293.6664 1.0000 293.6664 1.098909e+04 NaN 221.87 212.83 1987-11-01-00 NaN NaN	
18 0 0.6667 132.3332 0.6667 132.3332 9.615836e+03 NaN 225.55 222.87 1987-11-01-00 NaN NaN	
19 0 -3.3333 109.9999 -3.3333 109.9999 8.230242e+03 NaN 215.51 198.78 1987-11-01-00 NaN NaN	
20 0 -3.3333 281.9997 -3.0000 281.6664 5.486828e+03 NaN 226.89 224.21 1987-11-01-00 NaN NaN	
21 0 -6.0000 88.6666 -6.0000 88.3332 1.051894e+05 0.65 214.48 196.10 1987-11-01-00 NaN NaN	
22 0 -5.0000 135.6665 -5.0000 135.6665 6.842194e+03 NaN 217.79 206.81 1987-11-01-00 NaN NaN	
23 0 -5.3333 160.6665 -5.3333 160.3332 8.208617e+03 NaN 228.01 224.88 1987-11-01-00 NaN NaN	
24 0 -7.3333 293.3330 -7.3333 293.3330 3.952571e+04 0.68 220.43 204.13 1987-11-01-00 NaN NaN	
25 0 -7.0000 70.9999 -7.3333 70.9999 6.816808e+03 NaN 226.76 219.53 1987-11-01-00 NaN NaN	
26 0 -11.0000 189.6665 -11.3333 189.3331 5.392685e+03 NaN 230.07 224.88 1987-11-01-00 NaN NaN	
27 0 -12.0000 317.3330 -12.0000 316.9997 1.074690e+04 0.59 229.23 222.87 1987-11-01-00 NaN NaN	
28 0 -13.0000 314.6664 -13.0000 314.6664 6.689358e+03 0.00 227.96 220.20 1987-11-01-00 NaN NaN	
29 0 -20.3333 301.6664 -20.3333 301.6664 2.188806e+04 0.56 229.33 224.88 1987-11-01-00 NaN NaN	
30 0 -27.3333 345.6663 -27.3333 345.6663 1.341344e+04 0.90 226.22 221.54 1987-11-01-00 NaN NaN	
31 0 -30.0000 192.3331 -29.6666 192.3331 1.310321e+04 0.00 231.39 229.57 1987-11-01-00 NaN NaN	
32 3 18.3333 286.3330 18.3333 286.3330 1.826580e+04 0.58 223.11 211.50 1987-11-01-00 17.03 135.0	
32 3 18.6666 285.9997 18.6666 285.9997 5.203594e+03 NaN 227.56 224.21 1987-11-01-03 NaN NaN	
33 3 12.6667 181.9998 12.6667 181.9998 3.619469e+04 0.84 222.28 209.49 1987-11-01-00 27.08 26.6	
33 3 13.0000 182.3331 13.0000 182.6665 6.695067e+04 0.88 219.26 198.11 1987-11-01-03 NaN NaN	
34 3 9.6667 119.6665 9.6667 119.3332 1.219401e+04 0.00 216.11 208.82 1987-11-01-00 27.32 -153.4	
34 3 9.3333 118.6665 9.3333 118.6665 1.084881e+04 0.00 223.79 216.18 1987-11-01-03 NaN NaN	
35 3 6.3333 70.3333 6.3333 70.3333 9.558795e+03 0.55 222.59 213.50 1987-11-01-00 69.63 45.0	
35 3 7.6667 71.6666 7.6667 71.6666 5.446074e+03 NaN 226.89 222.20 1987-11-01-03 NaN NaN	
36 3 2.3333 30.6666 2.3333 30.6666 3.568493e+04 0.69 224.52 214.84 1987-11-01-00 49.42 90.0	
36 3 3.3333 30.6666 3.6667 30.6666 6.856362e+03 NaN 220.06 214.84 1987-11-01-03 NaN NaN	
37 3 1.6667 281.9997 1.6667 281.6664 2.883438e+04 0.75 223.83 211.50 1987-11-01-00 17.47 -135.0	
