ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 93.6666 29.6666 93.6666 1.194494e+04 0.53 227.83 224.21 1994-04-01-00 NaN NaN	
2 0 28.3333 126.3332 28.6666 126.6665 8.452923e+03 0.26 231.57 229.57 1994-04-01-00 NaN NaN	
3 0 27.3333 123.3332 27.3333 123.3332 6.094743e+03 0.00 231.04 228.23 1994-04-01-00 NaN NaN	
4 0 19.3333 81.6666 19.3333 81.6666 1.296855e+04 0.71 226.89 222.87 1994-04-01-00 NaN NaN	
5 0 18.0000 134.6665 18.0000 134.3332 5.221302e+03 NaN 227.06 218.19 1994-04-01-00 NaN NaN	
6 0 10.6667 241.6664 10.6667 241.6664 6.753273e+03 0.00 219.39 212.83 1994-04-01-00 NaN NaN	
7 0 9.3333 135.6665 9.3333 135.6665 6.779344e+03 NaN 228.76 224.88 1994-04-01-00 NaN NaN	
8 0 7.0000 203.9998 7.0000 203.9998 9.544900e+03 0.58 223.64 216.18 1994-04-01-00 NaN NaN	
9 0 3.3333 260.6664 3.3333 260.6664 8.228290e+03 NaN 229.01 223.54 1994-04-01-00 NaN NaN	
10 0 3.3333 331.3330 3.3333 331.3330 1.371570e+04 0.43 227.09 220.87 1994-04-01-00 NaN NaN	
11 0 2.6667 286.6664 2.6667 286.9997 9.606167e+03 0.58 230.24 223.54 1994-04-01-00 NaN NaN	
12 0 2.0000 54.3333 2.0000 54.3333 9.611024e+03 0.19 228.04 224.88 1994-04-01-00 NaN NaN	
13 0 0.0000 58.3333 -0.3333 58.3333 2.610121e+04 0.72 223.54 214.84 1994-04-01-00 NaN NaN	
14 0 -2.0000 131.3332 -2.0000 131.6665 1.098370e+04 0.51 228.81 220.20 1994-04-01-00 NaN NaN	
15 0 -0.6667 287.9997 -0.6667 287.9997 7.554470e+04 0.79 223.60 208.82 1994-04-01-00 NaN NaN	
16 0 -2.3333 299.3330 -2.3333 299.3330 1.784340e+04 0.81 217.73 206.14 1994-04-01-00 NaN NaN	
17 0 -3.0000 131.6665 -3.3333 131.6665 6.858756e+03 0.00 227.29 219.53 1994-04-01-00 NaN NaN	
18 0 -4.3333 92.9999 -4.3333 92.9999 1.232867e+04 0.28 227.63 218.86 1994-04-01-00 NaN NaN	
19 0 -6.0000 96.3332 -6.0000 96.3332 5.465092e+03 0.00 228.40 226.22 1994-04-01-00 NaN NaN	
20 0 -6.0000 76.6666 -6.0000 76.9999 6.831377e+03 0.31 226.62 217.52 1994-04-01-00 NaN NaN	
21 0 -9.3333 93.6666 -9.0000 93.6666 1.356242e+04 0.53 221.87 211.50 1994-04-01-00 NaN NaN	
22 0 -9.6667 33.0000 -9.6667 33.3333 8.128463e+03 0.00 229.12 223.54 1994-04-01-00 NaN NaN	
23 0 -12.6667 155.9998 -12.6667 156.3332 9.380805e+03 0.67 225.36 218.86 1994-04-01-00 NaN NaN	
24 0 -12.6667 291.3330 -12.6667 291.3330 1.742824e+04 0.44 223.75 215.51 1994-04-01-00 NaN NaN	
25 0 -13.3333 163.6665 -13.3333 163.6665 2.005142e+04 0.65 223.36 216.85 1994-04-01-00 NaN NaN	
26 0 -15.3333 47.0000 -15.3333 47.0000 6.628632e+03 0.00 230.24 227.56 1994-04-01-00 NaN NaN	
27 0 -17.6666 14.0000 -17.6666 13.6667 5.236032e+03 NaN 225.05 216.85 1994-04-01-00 NaN NaN	
28 0 -17.6666 206.6665 -17.6666 206.6665 5.238480e+03 NaN 220.36 214.84 1994-04-01-00 NaN NaN	
29 0 -24.3333 207.9998 -24.3333 207.9998 7.507241e+03 0.55 227.11 222.20 1994-04-01-00 NaN NaN	
30 0 -29.6666 175.6665 -29.6666 175.6665 8.344188e+03 NaN 231.57 230.24 1994-04-01-00 NaN NaN	
31 3 30.0000 97.3332 30.0000 96.9999 1.190152e+04 NaN 229.43 224.88 1994-04-01-00 44.62 -166.0	
31 3 29.6666 95.6666 29.6666 95.6666 1.553023e+04 0.42 226.99 219.53 1994-04-01-03 NaN NaN	
32 3 11.6667 243.3331 12.0000 243.3331 1.075842e+04 0.22 231.16 228.23 1994-04-01-00 60.84 36.9	
32 3 13.0000 244.6664 13.0000 244.6664 9.368333e+03 0.38 229.28 224.88 1994-04-01-03 NaN NaN	
33 3 3.3333 117.6665 3.3333 117.6665 1.097131e+04 0.82 219.03 205.47 1994-04-01-00 27.58 153.4	
33 3 3.6667 116.9999 3.6667 116.9999 6.855967e+03 0.00 221.40 215.51 1994-04-01-03 NaN NaN	
34 3 0.0000 303.3330 -0.3333 303.3330 1.648500e+04 0.48 225.38 212.17 1994-04-01-00 34.94 -135.0	
34 3 -1.0000 302.6664 -1.0000 302.6664 1.648301e+04 0.82 222.32 207.48 1994-04-01-03 NaN NaN	
35 3 -3.0000 160.3332 -3.0000 160.3332 6.859592e+03 NaN 226.22 219.53 1994-04-01-00 27.59 -153.4	
35 3 -3.3333 159.3332 -3.3333 159.6665 8.228824e+03 0.77 229.79 223.54 1994-04-01-03 NaN NaN	
36 3 -6.3333 306.6664 -6.0000 306.6664 6.828847e+03 0.00 227.96 221.54 1994-04-01-00 44.40 146.3	
36 3 -5.6667 305.6664 -5.3333 305.6664 5.469920e+03 NaN 229.06 226.22 1994-04-01-03 NaN NaN	
37 3 -6.3333 80.6666 -6.0000 80.6666 8.194273e+03 0.00 223.77 212.83 1994-04-01-00 38.87 -161.6	
37 3 -6.3333 79.6666 -6.3333 79.6666 1.228517e+04 0.40 226.22 221.54 1994-04-01-03 NaN NaN	
38 3 -6.6667 205.3331 -6.6667 204.9998 5.459895e+03 NaN 226.56 218.19 1994-04-01-00 17.42 135.0	
38 3 -6.6667 204.6665 -6.3333 204.6665 5.459895e+03 NaN 225.05 218.86 1994-04-01-03 NaN NaN	
39 3 -8.3333 35.3333 -8.6667 35.6666 1.222884e+04 0.53 223.39 212.83 1994-04-01-00 24.43 180.0	
39 3 -8.6667 35.0000 -8.6667 35.0000 6.791755e+03 0.00 226.89 222.20 1994-04-01-03 NaN NaN	
40 3 -11.0000 68.3333 -11.0000 68.3333 5.395781e+03 NaN 220.70 216.85 1994-04-01-00 12.13 180.0	
40 3 -11.0000 67.9999 -11.0000 67.9999 3.370896e+04 0.47 222.42 213.50 1994-04-01-03 NaN NaN	
41 3 -12.0000 300.6664 -12.3333 300.3330 7.251556e+04 0.72 220.77 203.46 1994-04-01-00 12.07 0.0	
41 3 -12.3333 300.6664 -12.3333 300.6664 1.477126e+04 0.42 229.81 226.22 1994-04-01-03 NaN NaN	
