ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.6666 143.3332 28.6666 143.3332 3.857944e+04 0.66 227.56 218.86 1991-01-01-00 NaN NaN	
2 0 23.0000 339.9996 23.0000 339.6663 1.771309e+04 0.70 230.48 224.88 1991-01-01-00 NaN NaN	
3 0 22.3333 342.3330 22.3333 342.3330 1.396590e+04 0.54 227.01 222.20 1991-01-01-00 NaN NaN	
4 0 17.6666 331.3330 17.6666 331.3330 1.046481e+04 0.00 230.74 228.90 1991-01-01-00 NaN NaN	
5 0 14.3333 166.3332 14.6667 166.3332 5.320183e+03 NaN 226.72 223.54 1991-01-01-00 NaN NaN	
6 0 12.6667 325.6663 12.6667 325.3330 1.072291e+04 0.41 231.24 228.23 1991-01-01-00 NaN NaN	
7 0 11.0000 350.9996 10.6667 350.6663 1.618971e+04 0.26 226.11 214.17 1991-01-01-00 NaN NaN	
8 0 9.6667 218.6664 9.6667 218.6664 6.772794e+03 0.00 228.76 226.89 1991-01-01-00 NaN NaN	
9 0 8.6667 324.6663 8.6667 324.9997 6.790574e+03 NaN 229.30 226.22 1991-01-01-00 NaN NaN	
10 0 8.0000 327.3330 8.0000 326.9997 5.441763e+03 NaN 230.57 227.56 1991-01-01-00 NaN NaN	
11 0 7.6667 66.9999 7.6667 66.9999 1.225780e+04 0.60 216.48 210.83 1991-01-01-00 NaN NaN	
12 0 7.0000 165.9998 7.0000 166.3332 1.227109e+04 0.21 227.04 217.52 1991-01-01-00 NaN NaN	
13 0 5.3333 58.6666 5.3333 58.6666 5.472172e+03 NaN 229.40 224.88 1991-01-01-00 NaN NaN	
14 0 2.6667 180.6665 2.6667 180.6665 1.097800e+04 0.86 218.52 200.79 1991-01-01-00 NaN NaN	
15 0 1.3333 317.9997 1.3333 317.6663 5.493754e+03 NaN 224.71 216.18 1991-01-01-00 NaN NaN	
16 0 0.6667 136.6665 0.6667 136.6665 6.868727e+03 0.00 225.15 213.50 1991-01-01-00 NaN NaN	
17 0 -0.3333 0.3333 -0.3333 0.3333 6.868890e+03 NaN 222.61 212.17 1991-01-01-00 NaN NaN	
18 0 -1.3333 280.3330 -1.3333 280.3330 1.236109e+04 0.74 219.23 207.48 1991-01-01-00 NaN NaN	
