ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.0000 329.6663 28.0000 329.6663 6.068704e+03 NaN 230.37 226.22 2006-12-01-00 NaN NaN	
2 0 27.0000 254.9997 27.0000 254.9997 7.340754e+03 0.22 230.24 227.56 2006-12-01-00 NaN NaN	
3 0 20.3333 128.6665 20.3333 128.6665 6.438178e+03 0.00 228.90 224.88 2006-12-01-00 NaN NaN	
4 0 20.0000 120.3332 20.0000 120.3332 6.451999e+03 0.00 220.73 214.84 2006-12-01-00 NaN NaN	
5 0 20.0000 217.9998 20.0000 217.9998 5.166550e+03 NaN 230.40 226.89 2006-12-01-00 NaN NaN	
6 0 19.3333 118.6665 19.3333 118.6665 6.481652e+03 NaN 219.66 206.14 2006-12-01-00 NaN NaN	
7 0 10.3333 43.6666 10.3333 44.0000 1.216508e+04 0.67 223.99 218.19 2006-12-01-00 NaN NaN	
8 0 10.3333 275.9997 10.3333 275.9997 1.081068e+04 0.46 225.05 220.20 2006-12-01-00 NaN NaN	
9 0 8.0000 221.3331 7.6667 220.9998 6.803246e+03 NaN 227.96 224.21 2006-12-01-00 NaN NaN	
10 0 7.0000 57.3333 7.0000 57.3333 6.818756e+03 0.00 228.76 224.21 2006-12-01-00 NaN NaN	
11 0 6.0000 326.3330 6.0000 326.3330 5.465138e+03 NaN 228.40 225.55 2006-12-01-00 NaN NaN	
12 0 5.0000 90.9999 5.0000 90.9999 5.475004e+03 NaN 226.39 223.54 2006-12-01-00 NaN NaN	
13 0 2.0000 80.6666 2.0000 80.6666 3.020228e+04 0.50 224.73 219.53 2006-12-01-00 NaN NaN	
14 0 0.6667 97.3332 0.6667 97.3332 1.098965e+04 0.73 219.03 208.15 2006-12-01-00 NaN NaN	
15 0 -0.3333 39.6666 -0.3333 39.6666 8.242607e+03 0.41 231.57 228.90 2006-12-01-00 NaN NaN	
16 0 -1.3333 70.9999 -1.3333 70.6666 8.241119e+03 NaN 219.08 212.17 2006-12-01-00 NaN NaN	
17 0 -1.3333 114.3332 -1.3333 114.3332 8.240585e+03 NaN 224.44 213.50 2006-12-01-00 NaN NaN	
18 0 -3.0000 78.6666 -2.6667 78.6666 1.783724e+04 0.69 217.73 207.48 2006-12-01-00 NaN NaN	
19 0 -2.6667 134.9999 -2.6667 134.9999 6.862311e+03 0.00 222.47 206.81 2006-12-01-00 NaN NaN	
20 0 -3.6667 127.6665 -3.6667 127.6665 1.645481e+04 0.70 219.64 210.16 2006-12-01-00 NaN NaN	
21 0 -4.0000 314.9997 -4.0000 314.9997 8.222064e+03 0.00 225.10 220.20 2006-12-01-00 NaN NaN	
22 0 -6.0000 224.6664 -6.0000 224.3331 1.502456e+04 0.28 230.11 224.21 2006-12-01-00 NaN NaN	
23 0 -6.0000 305.6664 -6.0000 305.6664 1.366357e+04 0.57 222.74 210.83 2006-12-01-00 NaN NaN	
24 0 -6.3333 105.9999 -6.3333 105.9999 2.048550e+04 0.60 220.64 206.81 2006-12-01-00 NaN NaN	
25 0 -7.6667 303.6664 -8.0000 303.6664 5.308406e+04 0.42 221.60 202.13 2006-12-01-00 NaN NaN	
26 0 -7.6667 104.9999 -7.6667 104.9999 5.447163e+03 NaN 221.37 218.19 2006-12-01-00 NaN NaN	
