ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 24.6666 93.3332 24.6666 93.3332 6.245531e+03 NaN 224.21 216.85 2005-07-01-00 NaN NaN	
2 0 23.3333 302.6664 23.3333 302.3330 1.765387e+04 0.44 230.62 224.88 2005-07-01-00 NaN NaN	
3 0 22.6666 84.6666 22.6666 84.6666 7.603060e+03 0.62 223.88 218.86 2005-07-01-00 NaN NaN	
4 0 22.3333 278.3330 22.3333 278.3330 8.886139e+03 NaN 216.95 209.49 2005-07-01-00 NaN NaN	
5 0 21.0000 56.6666 21.0000 56.6666 6.412596e+03 NaN 230.24 229.57 2005-07-01-00 NaN NaN	
6 0 18.0000 258.6664 18.0000 258.6664 5.228733e+03 NaN 220.03 212.17 2005-07-01-00 NaN NaN	
7 0 16.0000 276.9997 16.0000 277.3330 6.598506e+03 NaN 221.67 209.49 2005-07-01-00 NaN NaN	
8 0 15.6667 275.6664 15.3333 275.6664 7.938723e+03 0.62 224.32 216.18 2005-07-01-00 NaN NaN	
9 0 15.0000 6.6667 15.0000 6.6667 7.963995e+03 0.55 227.00 223.54 2005-07-01-00 NaN NaN	
10 0 15.0000 108.9999 15.3333 108.9999 9.282540e+03 0.44 230.52 228.23 2005-07-01-00 NaN NaN	
11 0 12.0000 347.9996 12.0000 347.9996 8.061007e+03 0.55 230.01 228.23 2005-07-01-00 NaN NaN	
12 0 11.6667 114.3332 11.6667 114.3332 8.075712e+03 0.60 221.54 210.83 2005-07-01-00 NaN NaN	
13 0 13.0000 254.9997 13.0000 254.9997 2.141514e+04 0.63 222.41 208.82 2005-07-01-00 NaN NaN	
14 0 11.3333 127.6665 11.6667 127.3332 5.384901e+03 NaN 222.20 219.53 2005-07-01-00 NaN NaN	
15 0 10.0000 348.6663 9.6667 348.6663 4.464060e+04 0.68 222.55 201.46 2005-07-01-00 NaN NaN	
16 0 9.3333 290.9997 9.6667 290.9997 1.626052e+04 0.50 225.72 217.52 2005-07-01-00 NaN NaN	
17 0 7.6667 111.9999 7.6667 111.9999 6.807604e+03 0.20 226.89 221.54 2005-07-01-00 NaN NaN	
18 0 7.6667 311.3330 8.0000 311.3330 8.165912e+03 NaN 225.55 219.53 2005-07-01-00 NaN NaN	
19 0 7.0000 179.6665 6.6667 179.9998 2.455041e+04 0.28 220.53 210.16 2005-07-01-00 NaN NaN	
20 0 7.0000 259.9997 7.0000 259.9997 1.636175e+04 0.35 229.18 223.54 2005-07-01-00 NaN NaN	
21 0 3.3333 306.3330 3.3333 306.3330 9.600752e+03 0.80 224.79 219.53 2005-07-01-00 NaN NaN	
22 0 2.0000 305.6664 2.0000 305.6664 8.237493e+03 0.55 229.46 222.87 2005-07-01-00 NaN NaN	
23 0 1.3333 140.9998 1.3333 140.9998 8.240538e+03 0.00 227.00 222.87 2005-07-01-00 NaN NaN	
24 0 0.3333 322.6663 0.3333 322.6663 6.868913e+03 NaN 227.69 224.88 2005-07-01-00 NaN NaN	
25 0 -1.3333 118.3332 -1.3333 117.9999 5.493708e+03 0.00 217.19 209.49 2005-07-01-00 NaN NaN	
26 0 -2.3333 165.3332 -2.3333 165.3332 1.098026e+04 0.44 225.47 218.86 2005-07-01-00 NaN NaN	
27 0 -2.6667 193.9998 -2.6667 193.9998 1.097970e+04 0.33 228.23 223.54 2005-07-01-00 NaN NaN	
28 0 -12.3333 66.9999 -12.3333 66.9999 1.073502e+04 0.82 224.30 214.17 2005-07-01-00 NaN NaN	
29 0 -25.6666 165.3332 -25.6666 165.3332 1.609354e+04 0.27 230.13 225.55 2005-07-01-00 NaN NaN	
30 3 20.6666 259.3331 20.6666 259.3331 8.612379e+04 0.68 211.57 194.09 2005-07-01-00 50.77 -104.0	
30 3 19.3333 258.9997 19.3333 258.9997 5.184223e+04 0.86 215.09 201.46 2005-07-01-03 NaN NaN	
31 3 19.0000 80.6666 19.0000 80.6666 5.840797e+04 0.40 227.50 218.19 2005-07-01-00 26.41 26.6	
31 3 19.3333 81.6666 19.3333 81.3333 5.180021e+03 NaN 232.58 232.24 2005-07-01-03 NaN NaN	
32 3 16.3333 127.6665 16.3333 127.6665 1.582880e+04 0.37 216.07 207.48 2005-07-01-00 49.42 -90.0	
32 3 15.0000 127.6665 15.0000 127.6665 1.061381e+04 0.82 224.71 215.51 2005-07-01-03 NaN NaN	
33 3 14.3333 81.9999 14.6667 81.9999 1.197141e+04 0.00 224.06 208.15 2005-07-01-00 0.00 0.0	
33 3 14.3333 81.9999 14.6667 81.9999 4.256466e+04 0.36 216.16 198.11 2005-07-01-03 NaN NaN	
34 3 11.6667 137.3332 12.0000 136.6665 3.900381e+04 0.33 221.35 204.80 2005-07-01-00 12.35 -90.0	
34 3 12.0000 136.6665 11.6667 136.6665 2.688826e+04 0.59 221.10 204.80 2005-07-01-03 NaN NaN	
35 3 11.6667 175.9998 11.6667 175.9998 2.288307e+04 0.40 224.06 212.83 2005-07-01-00 38.36 -161.6	
35 3 11.0000 174.9998 11.3333 174.9998 1.617496e+04 0.49 225.50 216.85 2005-07-01-03 NaN NaN	
36 3 9.3333 6.3333 9.3333 6.0000 8.136241e+03 NaN 226.67 220.20 2005-07-01-00 24.71 90.0	
36 3 10.0000 6.0000 10.0000 6.0000 1.082065e+04 0.53 222.96 212.17 2005-07-01-03 NaN NaN	
37 3 9.3333 320.3330 9.3333 320.3330 9.490591e+03 0.72 225.55 215.51 2005-07-01-00 34.70 135.0	
37 3 10.0000 319.9997 10.0000 319.6663 1.082342e+04 0.75 222.20 213.50 2005-07-01-03 NaN NaN	
38 3 7.6667 292.3330 8.0000 292.3330 1.361057e+04 0.41 228.63 222.20 2005-07-01-00 50.49 -14.0	
38 3 7.6667 293.6664 7.6667 293.6664 9.527350e+03 0.45 224.12 215.51 2005-07-01-03 NaN NaN	
39 3 3.6667 98.6666 3.6667 98.6666 6.716914e+04 0.83 215.94 199.45 2005-07-01-00 37.06 -90.0	
39 3 2.6667 98.6666 2.6667 98.6666 1.783873e+04 0.24 226.07 214.84 2005-07-01-03 NaN NaN	
40 3 -4.0000 193.9998 -4.0000 193.9998 8.221576e+03 0.58 225.66 220.87 2005-07-01-00 27.62 116.6	
40 3 -3.3333 193.3331 -3.3333 193.6665 2.331064e+04 0.53 223.39 214.17 2005-07-01-03 NaN NaN	
41 3 -5.3333 201.3331 -5.3333 201.3331 1.504640e+04 0.37 223.12 212.17 2005-07-01-00 12.35 90.0	
41 3 -5.0000 201.3331 -5.0000 201.3331 1.642128e+04 0.62 224.27 216.18 2005-07-01-03 NaN NaN	
42 3 -8.0000 98.9999 -7.6667 98.9999 1.224605e+04 0.40 221.24 208.15 2005-07-01-00 24.49 180.0	
42 3 -8.0000 98.3332 -7.6667 98.3332 9.526352e+03 NaN 227.75 223.54 2005-07-01-03 NaN NaN	
43 3 -28.0000 206.6665 -28.0000 206.3331 1.940411e+04 0.27 230.49 228.23 2005-07-01-00 27.00 -63.4	
43 3 -28.6666 206.9998 -28.6666 206.6665 1.810031e+04 0.00 228.63 224.88 2005-07-01-03 NaN NaN	
44 0 28.3333 251.9997 28.3333 251.9997 7.243938e+03 NaN 220.53 214.17 2005-07-01-03 NaN NaN	
45 0 22.0000 182.3331 22.0000 182.3331 5.092084e+03 NaN 231.74 230.91 2005-07-01-03 NaN NaN	
46 0 18.3333 262.6664 18.3333 262.6664 1.173658e+04 1.00 215.36 204.80 2005-07-01-03 NaN NaN	
47 0 17.0000 116.6665 17.0000 116.6665 1.575790e+04 NaN 226.61 220.20 2005-07-01-03 NaN NaN	
48 0 17.3333 80.3333 17.3333 80.3333 5.245646e+03 0.00 227.56 224.88 2005-07-01-03 NaN NaN	
49 0 17.3333 115.3332 17.6666 115.3332 5.240883e+03 NaN 231.07 230.24 2005-07-01-03 NaN NaN	
50 0 17.0000 268.3330 17.0000 268.3330 5.250408e+03 NaN 215.18 210.83 2005-07-01-03 NaN NaN	
51 0 15.6667 93.9999 15.6667 93.9999 1.189841e+04 0.00 225.03 214.84 2005-07-01-03 NaN NaN	
52 0 15.0000 117.9999 15.0000 117.9999 9.286812e+03 0.80 217.14 205.47 2005-07-01-03 NaN NaN	
53 0 14.6667 254.9997 15.0000 254.9997 5.312088e+03 NaN 223.71 213.50 2005-07-01-03 NaN NaN	
54 0 12.0000 358.9996 12.0000 358.9996 1.611518e+04 0.80 215.90 204.13 2005-07-01-03 NaN NaN	
55 0 11.0000 172.6665 11.0000 172.6665 5.395781e+03 NaN 229.06 227.56 2005-07-01-03 NaN NaN	
56 0 9.3333 340.9996 9.3333 340.9996 1.355228e+04 0.00 224.75 214.17 2005-07-01-03 NaN NaN	
57 0 8.0000 108.9999 8.0000 108.9999 2.720370e+04 0.45 226.32 218.86 2005-07-01-03 NaN NaN	
58 0 9.0000 200.9998 9.0000 200.9998 1.085758e+04 0.59 218.77 210.16 2005-07-01-03 NaN NaN	
59 0 6.6667 56.9999 6.6667 56.9999 1.500960e+04 0.57 227.80 218.86 2005-07-01-03 NaN NaN	
60 0 5.0000 293.3330 5.0000 293.3330 2.463832e+04 0.63 219.75 206.14 2005-07-01-03 NaN NaN	
61 0 -3.3333 75.9999 -3.3333 76.3333 6.858314e+03 0.00 227.96 225.55 2005-07-01-03 NaN NaN	
62 0 -4.3333 288.9997 -4.3333 288.9997 2.054934e+04 0.44 223.41 212.83 2005-07-01-03 NaN NaN	
63 0 -5.0000 132.9999 -5.0000 132.9999 1.778856e+04 0.57 221.74 208.15 2005-07-01-03 NaN NaN	
64 0 -7.0000 71.6666 -7.0000 71.6666 5.456183e+03 NaN 230.91 229.57 2005-07-01-03 NaN NaN	
65 0 -7.3333 158.3332 -7.3333 158.3332 8.175347e+03 0.22 227.56 224.21 2005-07-01-03 NaN NaN	
66 0 -8.0000 80.6666 -8.0000 80.6666 1.224605e+04 0.59 212.61 196.77 2005-07-01-03 NaN NaN	
67 0 -8.3333 138.9998 -8.3333 138.9998 1.223479e+04 0.39 217.59 202.80 2005-07-01-03 NaN NaN	
68 0 -29.6666 41.0000 -29.6666 41.0000 2.029322e+04 0.28 226.38 222.20 2005-07-01-03 NaN NaN	
69 6 10.0000 148.3332 10.0000 148.3332 1.623891e+04 0.42 225.94 215.51 2005-07-01-00 69.43 -135.0	
69 6 8.6667 147.3332 8.6667 146.9998 8.147470e+03 0.23 226.67 217.52 2005-07-01-03 24.43 180.0	
