ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.3333 99.3332 29.3333 99.3332 7.185918e+03 0.55 227.56 222.87 2005-09-01-00 NaN NaN	
2 0 28.6666 120.6665 29.0000 120.6665 1.925566e+04 0.52 229.90 226.89 2005-09-01-00 NaN NaN	
3 0 28.0000 173.3331 28.0000 172.9998 1.092067e+04 0.53 225.63 216.85 2005-09-01-00 NaN NaN	
4 0 26.3333 261.9997 26.3333 261.9997 1.229448e+04 0.31 223.41 218.19 2005-09-01-00 NaN NaN	
5 0 26.3333 120.9999 26.3333 121.3332 6.163290e+03 0.00 226.22 217.52 2005-09-01-00 NaN NaN	
6 0 20.6666 146.3332 21.0000 145.9998 3.210605e+04 0.39 224.77 211.50 2005-09-01-00 NaN NaN	
7 0 20.3333 269.3330 20.3333 269.3330 1.159078e+04 0.45 222.65 210.83 2005-09-01-00 NaN NaN	
8 0 20.3333 321.3330 20.3333 321.3330 1.160197e+04 0.61 231.50 226.89 2005-09-01-00 NaN NaN	
9 0 20.0000 256.6664 20.0000 256.9997 4.133078e+04 0.60 224.53 214.17 2005-09-01-00 NaN NaN	
10 0 17.3333 319.9997 17.6666 319.9997 9.172481e+03 0.00 228.90 226.22 2005-09-01-00 NaN NaN	
11 0 16.6666 93.3332 16.6666 93.3332 1.447692e+04 0.59 224.21 212.17 2005-09-01-00 NaN NaN	
12 0 14.6667 97.6666 14.3333 97.6666 9.305227e+03 0.41 226.99 217.52 2005-09-01-00 NaN NaN	
13 0 13.0000 135.3332 13.0000 134.9999 5.354399e+03 NaN 231.07 229.57 2005-09-01-00 NaN NaN	
14 0 11.6667 303.9997 11.6667 303.9997 9.416269e+03 0.80 218.09 208.82 2005-09-01-00 NaN NaN	
15 0 10.6667 157.9998 10.3333 157.9998 1.755480e+04 0.50 225.81 216.85 2005-09-01-00 NaN NaN	
16 0 11.3333 348.9996 11.3333 348.6663 1.346189e+04 0.24 224.75 218.19 2005-09-01-00 NaN NaN	
17 0 8.6667 134.3332 8.6667 134.6665 1.493557e+05 0.40 222.06 207.48 2005-09-01-00 NaN NaN	
18 0 9.0000 264.9997 9.0000 265.3331 9.494410e+03 0.19 225.46 220.87 2005-09-01-00 NaN NaN	
19 0 9.0000 102.3332 9.0000 102.6666 9.499503e+03 NaN 221.44 209.49 2005-09-01-00 NaN NaN	
20 0 7.0000 149.6665 7.0000 149.6665 1.227371e+04 0.40 225.10 218.19 2005-09-01-00 NaN NaN	
21 0 6.3333 89.9999 6.3333 89.9999 2.307150e+05 0.49 214.33 192.09 2005-09-01-00 NaN NaN	
22 0 4.0000 145.6665 4.0000 145.6665 4.385234e+04 0.44 226.72 222.20 2005-09-01-00 NaN NaN	
23 0 4.6667 208.6664 4.6667 208.6664 6.846188e+03 NaN 226.89 222.87 2005-09-01-00 NaN NaN	
24 0 -3.3333 146.3332 -3.0000 146.3332 1.371688e+04 0.53 225.02 216.85 2005-09-01-00 NaN NaN	
25 0 -3.6667 147.9998 -3.6667 147.9998 9.597825e+03 0.00 227.46 218.86 2005-09-01-00 NaN NaN	
26 0 -5.6667 86.9999 -5.6667 87.3332 1.777500e+04 0.72 219.84 206.81 2005-09-01-00 NaN NaN	
27 0 -6.3333 284.9997 -6.3333 284.9997 9.560558e+03 0.00 224.40 214.17 2005-09-01-00 NaN NaN	
28 0 -12.6667 297.3330 -12.3333 297.3330 8.047440e+03 NaN 221.87 210.83 2005-09-01-00 NaN NaN	
29 0 -13.6667 301.9997 -13.6667 301.9997 6.676388e+03 NaN 226.49 212.83 2005-09-01-00 NaN NaN	
30 0 -18.0000 308.6664 -18.0000 308.3330 2.090492e+04 0.44 223.46 214.17 2005-09-01-00 NaN NaN	
31 0 -27.0000 307.6664 -27.0000 307.6664 7.355185e+03 0.00 231.02 228.23 2005-09-01-00 NaN NaN	
32 0 -27.6666 310.3330 -27.6666 310.3330 7.300324e+03 0.00 231.57 229.57 2005-09-01-00 NaN NaN	
33 0 -28.3333 308.3330 -28.3333 308.3330 6.046068e+03 NaN 230.64 228.23 2005-09-01-00 NaN NaN	
34 0 -29.0000 311.9997 -29.0000 311.6664 2.041040e+04 0.50 229.88 224.21 2005-09-01-00 NaN NaN	
35 3 28.0000 251.6664 28.0000 251.6664 1.577256e+04 0.61 214.95 202.13 2005-09-01-00 12.36 -90.0	
35 3 27.6666 251.6664 27.6666 251.6664 1.095053e+04 0.40 225.85 220.87 2005-09-01-03 NaN NaN	
36 3 24.3333 105.9999 24.3333 105.9999 7.503926e+03 0.58 227.56 224.88 2005-09-01-00 12.35 -90.0	
36 3 23.6666 105.9999 24.0000 105.9999 7.539919e+03 NaN 226.67 224.88 2005-09-01-03 NaN NaN	
37 3 14.0000 152.6665 14.0000 152.6665 7.999790e+03 NaN 226.33 220.87 2005-09-01-00 98.84 -90.0	
37 3 12.0000 152.6665 11.3333 152.6665 1.612884e+04 0.28 223.77 212.83 2005-09-01-03 NaN NaN	
38 3 13.0000 126.9999 12.6667 126.9999 1.607180e+04 0.65 224.60 212.83 2005-09-01-00 12.35 -90.0	
38 3 12.3333 127.3332 12.3333 126.9999 9.391275e+03 0.00 228.42 222.20 2005-09-01-03 NaN NaN	
39 3 11.0000 325.9997 11.3333 325.9997 8.086683e+03 0.00 224.55 216.85 2005-09-01-00 36.34 180.0	
39 3 11.3333 324.9997 11.3333 324.9997 9.429062e+03 0.58 223.35 214.17 2005-09-01-03 NaN NaN	
40 3 10.6667 284.6664 10.6667 284.6664 2.160957e+04 0.79 216.98 200.12 2005-09-01-00 54.54 -26.6	
40 3 10.0000 285.9997 10.0000 285.9997 6.761874e+03 0.00 227.56 218.19 2005-09-01-03 NaN NaN	
41 3 9.0000 151.3332 9.0000 151.3332 9.496773e+03 NaN 220.58 213.50 2005-09-01-00 27.56 -116.6	
41 3 8.3333 150.9998 8.3333 150.9998 8.152196e+03 NaN 229.79 226.89 2005-09-01-03 NaN NaN	
42 3 6.6667 13.6667 6.6667 13.6667 1.500864e+04 0.66 216.36 206.14 2005-09-01-00 17.42 -45.0	
42 3 6.0000 14.3333 6.3333 14.0000 8.195039e+03 NaN 227.11 220.87 2005-09-01-03 NaN NaN	
43 3 6.6667 273.3330 6.6667 273.3330 2.729716e+04 0.72 228.50 218.86 2005-09-01-00 44.32 146.3	
43 3 7.3333 272.3330 7.3333 272.3330 8.173307e+03 0.60 229.46 226.89 2005-09-01-03 NaN NaN	
44 3 5.3333 163.6665 5.3333 163.6665 5.745230e+04 0.73 223.43 210.83 2005-09-01-00 17.44 -45.0	
44 3 4.6667 163.9998 5.0000 163.9998 2.737740e+04 0.64 229.77 226.22 2005-09-01-03 NaN NaN	
45 3 4.6667 293.9997 5.0000 293.9997 1.369210e+04 NaN 210.89 199.45 2005-09-01-00 38.94 -161.6	
