ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 4.0000 30.0000 4.0000 8.355995e+03 0.41 226.12 219.53 1997-10-01-00 NaN NaN	
2 0 22.3333 131.9999 22.3333 131.9999 6.347679e+03 0.00 226.62 224.88 1997-10-01-00 NaN NaN	
3 0 20.0000 254.6664 20.0000 254.6664 9.033918e+03 0.67 221.82 208.82 1997-10-01-00 NaN NaN	
4 0 18.3333 256.3331 18.3333 256.3331 1.042743e+04 0.46 226.72 216.18 1997-10-01-00 NaN NaN	
5 0 17.0000 269.6664 17.0000 269.6664 9.196382e+03 0.96 221.25 209.49 1997-10-01-00 NaN NaN	
6 0 14.6667 263.6664 14.6667 263.9997 6.915397e+04 0.45 222.55 208.15 1997-10-01-00 NaN NaN	
7 0 13.0000 19.6666 13.0000 19.6666 3.882823e+04 0.47 225.62 208.15 1997-10-01-00 NaN NaN	
8 0 13.3333 258.6664 14.0000 258.9997 6.548376e+04 0.52 229.72 216.85 1997-10-01-00 NaN NaN	
9 0 12.3333 235.9998 12.3333 235.9998 8.052539e+03 0.55 220.75 213.50 1997-10-01-00 NaN NaN	
10 0 12.0000 334.6663 12.0000 334.6663 1.478810e+04 0.94 226.16 219.53 1997-10-01-00 NaN NaN	
11 0 7.6667 298.3330 8.0000 297.9997 8.165912e+03 NaN 229.23 222.87 1997-10-01-00 NaN NaN	
12 0 6.6667 348.6663 6.6667 348.3330 8.187035e+03 NaN 229.23 222.20 1997-10-01-00 NaN NaN	
13 0 5.6667 351.3330 6.0000 351.3330 5.466671e+03 NaN 226.22 222.87 1997-10-01-00 NaN NaN	
14 0 5.0000 350.3330 5.0000 350.3330 6.842147e+03 NaN 227.29 221.54 1997-10-01-00 NaN NaN	
15 0 3.6667 221.6664 3.6667 221.6664 6.854945e+03 NaN 229.03 225.55 1997-10-01-00 NaN NaN	
16 0 2.0000 154.6665 2.0000 154.6665 1.235572e+04 0.67 229.94 227.56 1997-10-01-00 NaN NaN	
17 0 2.0000 289.3330 2.0000 289.3330 1.235583e+04 0.29 225.92 220.87 1997-10-01-00 NaN NaN	
18 0 0.6667 172.6665 0.6667 172.9998 1.552062e+05 0.66 220.85 203.46 1997-10-01-00 NaN NaN	
19 0 1.0000 290.6664 0.6667 290.6664 6.868146e+03 0.00 231.04 228.23 1997-10-01-00 NaN NaN	
20 0 1.0000 153.3332 0.6667 153.3332 9.615464e+03 0.60 227.27 221.54 1997-10-01-00 NaN NaN	
21 0 -0.3333 280.3330 -0.3333 280.3330 3.159534e+04 0.43 209.26 196.77 1997-10-01-00 NaN NaN	
22 0 -0.3333 186.9998 -0.3333 186.9998 1.373764e+04 0.32 227.22 219.53 1997-10-01-00 NaN NaN	
23 0 -5.3333 247.3331 -5.3333 246.9997 5.472891e+03 NaN 230.24 228.90 1997-10-01-00 NaN NaN	
24 0 -6.6667 166.6665 -7.0000 166.6665 2.319246e+04 0.81 227.36 214.84 1997-10-01-00 NaN NaN	
25 0 -14.0000 189.3331 -14.0000 189.3331 7.999880e+03 0.10 229.46 224.88 1997-10-01-00 NaN NaN	
