ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 27.3333 94.6666 27.3333 94.6666 8.542892e+03 0.39 222.87 214.84 2008-07-01-00 NaN NaN	
2 0 22.0000 267.6664 22.0000 267.6664 5.092084e+03 NaN 228.56 226.22 2008-07-01-00 NaN NaN	
3 0 22.0000 72.3333 22.0000 72.3333 6.374819e+03 0.00 225.42 218.86 2008-07-01-00 NaN NaN	
4 0 19.3333 288.3330 19.3333 288.3330 9.074375e+03 NaN 224.40 216.85 2008-07-01-00 NaN NaN	
5 0 17.6666 354.9996 17.6666 354.9996 9.170255e+03 0.63 227.65 226.22 2008-07-01-00 NaN NaN	
6 0 16.3333 81.3333 16.3333 81.3333 6.587290e+03 0.00 227.83 221.54 2008-07-01-00 NaN NaN	
7 0 15.6667 241.9997 16.0000 241.9997 1.057336e+04 0.13 229.23 224.88 2008-07-01-00 NaN NaN	
8 0 14.0000 130.3332 14.3333 129.9999 5.328098e+03 NaN 226.56 223.54 2008-07-01-00 NaN NaN	
9 0 10.0000 266.6664 10.0000 266.6664 9.471848e+03 0.80 223.35 212.83 2008-07-01-00 NaN NaN	
10 0 7.6667 69.3333 7.6667 69.6666 7.898469e+04 0.37 226.51 215.51 2008-07-01-00 NaN NaN	
11 0 9.6667 249.9997 9.6667 249.9997 5.418391e+04 0.71 224.97 216.85 2008-07-01-00 NaN NaN	
12 0 5.6667 110.3332 5.6667 110.3332 1.503909e+04 0.75 226.52 216.18 2008-07-01-00 NaN NaN	
13 0 5.6667 291.9997 5.6667 291.9997 6.836204e+03 NaN 220.87 206.81 2008-07-01-00 NaN NaN	
14 0 4.6667 282.9997 4.6667 282.9997 1.506063e+04 0.49 224.70 214.17 2008-07-01-00 NaN NaN	
15 0 3.3333 288.3330 3.3333 288.3330 6.857385e+03 NaN 223.41 219.53 2008-07-01-00 NaN NaN	
16 0 3.6667 354.6663 3.6667 354.6663 1.645172e+04 0.77 221.59 215.51 2008-07-01-00 NaN NaN	
17 0 2.3333 2.0000 2.3333 2.0000 1.235481e+04 0.39 230.83 227.56 2008-07-01-00 NaN NaN	
18 0 2.3333 156.9998 2.3333 156.9998 9.608607e+03 0.96 222.11 214.17 2008-07-01-00 NaN NaN	
19 0 2.3333 70.9999 2.3333 70.6666 1.509790e+04 0.66 227.68 218.19 2008-07-01-00 NaN NaN	
20 0 1.3333 65.3333 1.6667 65.3333 5.493336e+03 NaN 228.40 225.55 2008-07-01-00 NaN NaN	
21 0 1.0000 70.6666 1.0000 70.6666 1.236234e+04 0.23 228.53 220.87 2008-07-01-00 NaN NaN	
22 0 0.0000 136.9999 0.3333 136.9999 5.495195e+03 NaN 221.54 214.84 2008-07-01-00 NaN NaN	
23 0 -0.3333 140.3332 -0.3333 140.3332 2.060567e+04 0.33 223.63 215.51 2008-07-01-00 NaN NaN	
24 0 -1.0000 298.3330 -1.0000 298.3330 9.615116e+03 0.96 220.48 208.82 2008-07-01-00 NaN NaN	
25 0 -2.0000 130.3332 -2.0000 129.9999 8.238609e+03 NaN 221.54 215.51 2008-07-01-00 NaN NaN	
26 0 -3.6667 99.9999 -3.6667 99.9999 1.918922e+04 0.41 226.41 220.20 2008-07-01-00 NaN NaN	
27 0 -3.0000 60.9999 -3.0000 60.9999 6.859197e+03 NaN 229.70 225.55 2008-07-01-00 NaN NaN	
28 0 -3.3333 70.9999 -3.6667 70.9999 9.599288e+03 0.45 221.34 208.15 2008-07-01-00 NaN NaN	
29 0 -4.6667 147.3332 -4.3333 146.9998 5.478279e+03 NaN 226.05 220.87 2008-07-01-00 NaN NaN	
30 0 -11.3333 162.9998 -11.3333 162.9998 8.083633e+03 0.62 221.09 215.51 2008-07-01-00 NaN NaN	
31 0 -14.3333 193.9998 -14.0000 193.6665 5.328098e+03 NaN 222.20 217.52 2008-07-01-00 NaN NaN	
32 0 -15.6667 195.3331 -15.6667 195.3331 5.288908e+03 NaN 231.24 230.24 2008-07-01-00 NaN NaN	
33 0 -29.6666 255.9997 -30.0000 256.3331 8.344147e+03 0.36 232.05 230.91 2008-07-01-00 NaN NaN	
34 3 23.3333 84.3332 23.6666 84.3332 5.039446e+03 NaN 231.07 228.23 2008-07-01-00 58.37 36.9	
34 3 24.6666 85.3332 24.6666 85.6666 6.248888e+03 NaN 226.62 218.19 2008-07-01-03 NaN NaN	
