ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.0000 33.6666 29.0000 34.0000 8.418600e+03 0.19 230.52 228.90 2008-01-01-00 NaN NaN	
2 0 26.3333 326.6663 26.3333 326.3330 8.611563e+03 0.45 226.99 224.21 2008-01-01-00 NaN NaN	
3 0 23.0000 204.6665 23.0000 204.6665 2.022683e+04 0.50 230.86 227.56 2008-01-01-00 NaN NaN	
4 0 23.3333 339.6663 23.0000 339.6663 1.389164e+04 0.60 227.13 221.54 2008-01-01-00 NaN NaN	
5 0 20.0000 333.9997 20.0000 333.9997 1.290111e+04 0.59 228.16 222.87 2008-01-01-00 NaN NaN	
6 0 19.6666 348.3330 19.6666 348.6663 1.809495e+04 0.31 220.87 216.85 2008-01-01-00 NaN NaN	
7 0 17.3333 349.3330 17.3333 349.3330 2.884128e+04 0.23 224.46 214.84 2008-01-01-00 NaN NaN	
8 0 15.6667 214.9998 15.6667 214.9998 5.291043e+03 NaN 230.74 229.57 2008-01-01-00 NaN NaN	
9 0 10.0000 174.6665 10.3333 174.6665 9.470483e+03 0.55 228.99 223.54 2008-01-01-00 NaN NaN	
10 0 9.3333 258.6664 9.3333 258.6664 6.780663e+03 0.00 229.70 222.87 2008-01-01-00 NaN NaN	
11 0 8.0000 157.9998 8.0000 157.6665 1.088121e+04 0.10 227.73 219.53 2008-01-01-00 NaN NaN	
12 0 7.3333 225.6664 7.6667 225.6664 5.448206e+03 NaN 228.23 224.88 2008-01-01-00 NaN NaN	
13 0 7.0000 233.3331 7.0000 233.3331 9.543995e+03 NaN 225.07 216.85 2008-01-01-00 NaN NaN	
14 0 -3.0000 100.6666 -3.0000 100.6666 5.488060e+03 NaN 228.56 221.54 2008-01-01-00 NaN NaN	
15 0 -3.3333 304.9997 -3.3333 304.9997 1.645577e+04 0.34 221.59 212.83 2008-01-01-00 NaN NaN	
16 0 -7.3333 19.3333 -7.3333 19.3333 5.722545e+04 0.67 227.88 218.19 2008-01-01-00 NaN NaN	
17 0 -7.0000 292.6664 -7.0000 292.6664 8.182327e+03 0.60 224.21 218.19 2008-01-01-00 NaN NaN	
18 0 -9.0000 311.9997 -9.0000 311.6664 2.577266e+04 0.63 223.12 214.17 2008-01-01-00 NaN NaN	
19 0 -12.3333 199.6665 -12.3333 199.6665 5.370104e+03 NaN 229.73 227.56 2008-01-01-00 NaN NaN	
20 0 -13.0000 290.6664 -13.0000 290.6664 1.071590e+04 0.00 228.98 224.21 2008-01-01-00 NaN NaN	
21 0 -13.6667 200.6665 -13.6667 200.3331 1.869598e+04 0.51 219.96 204.13 2008-01-01-00 NaN NaN	
22 0 -16.3333 181.3331 -16.3333 181.3331 5.277915e+03 NaN 231.41 228.90 2008-01-01-00 NaN NaN	
23 0 -17.0000 309.6664 -17.0000 309.6664 6.566504e+03 NaN 222.07 214.84 2008-01-01-00 NaN NaN	
24 0 -19.3333 189.9998 -19.3333 189.9998 6.478984e+03 NaN 228.23 221.54 2008-01-01-00 NaN NaN	
25 0 -19.3333 307.3330 -19.3333 307.3330 6.486944e+03 0.00 231.31 227.56 2008-01-01-00 NaN NaN	
26 0 -20.0000 163.6665 -20.0000 163.6665 1.292298e+04 0.71 220.80 214.84 2008-01-01-00 NaN NaN	
27 0 -20.0000 167.3332 -20.0000 167.3332 1.161855e+04 0.40 224.51 214.17 2008-01-01-00 NaN NaN	
28 0 -25.3333 169.3332 -25.3333 169.6665 3.102411e+04 0.48 230.18 224.21 2008-01-01-00 NaN NaN	
29 0 -27.6666 339.9996 -27.6666 340.3330 6.087362e+03 NaN 223.94 214.17 2008-01-01-00 NaN NaN	
30 3 23.3333 327.3330 23.6666 327.6663 5.039446e+03 NaN 230.74 227.56 2008-01-01-00 27.17 63.4	
30 3 24.6666 327.9997 24.3333 327.9997 6.248846e+03 NaN 229.70 228.23 2008-01-01-03 NaN NaN	
31 3 14.3333 326.9997 14.3333 326.9997 1.331620e+04 0.80 229.50 223.54 2008-01-01-00 70.28 31.0	
31 3 15.3333 328.6663 15.3333 328.6663 8.079953e+04 0.35 226.35 218.19 2008-01-01-03 NaN NaN	
32 3 13.6667 331.9997 13.6667 331.9997 9.346124e+03 0.50 230.62 226.22 2008-01-01-00 61.09 53.1	
32 3 15.0000 332.9997 15.0000 332.9997 7.957767e+03 0.60 230.01 228.23 2008-01-01-03 NaN NaN	
33 3 11.6667 169.3332 11.6667 169.3332 6.727096e+03 0.00 229.17 224.21 2008-01-01-00 24.20 180.0	
33 3 11.6667 168.9998 11.6667 168.6665 1.748369e+04 0.22 228.64 220.20 2008-01-01-03 NaN NaN	
34 3 5.0000 334.3330 5.0000 334.3330 1.368632e+04 0.53 227.96 219.53 2008-01-01-00 27.55 -153.4	
34 3 4.3333 333.9997 4.6667 333.6663 5.478279e+03 NaN 230.24 225.55 2008-01-01-03 NaN NaN	
35 3 -0.6667 356.3329 -0.3333 355.9996 9.616162e+03 0.00 227.56 219.53 2008-01-01-00 12.35 -90.0	
35 3 -0.6667 355.6663 -0.6667 355.9996 6.868657e+03 NaN 224.48 218.86 2008-01-01-03 NaN NaN	
36 3 -1.6667 141.6665 -1.6667 141.9998 4.653522e+05 0.35 216.16 190.75 2008-01-01-00 52.40 -45.0	
36 3 -2.6667 142.9998 -2.6667 142.9998 8.234588e+03 0.58 230.24 226.89 2008-01-01-03 NaN NaN	
37 3 -4.3333 118.3332 -4.3333 118.3332 5.478906e+03 NaN 229.23 220.20 2008-01-01-00 66.52 68.2	
37 3 -2.6667 118.9999 -2.6667 118.9999 6.862311e+03 0.00 228.36 225.55 2008-01-01-03 NaN NaN	
38 3 -13.6667 213.6664 -14.0000 213.6664 5.337698e+03 NaN 222.04 211.50 2008-01-01-00 0.00 0.0	
38 3 -14.0000 213.6664 -14.0000 213.6664 1.332789e+04 0.90 224.95 219.53 2008-01-01-03 NaN NaN	
39 3 -16.0000 182.3331 -16.0000 182.3331 5.280095e+03 NaN 230.74 229.57 2008-01-01-00 17.13 -45.0	
39 3 -16.0000 182.6665 -16.3333 182.6665 1.715349e+04 0.29 228.90 224.21 2008-01-01-03 NaN NaN	
40 3 -19.0000 208.6664 -19.0000 208.6664 1.949166e+04 0.54 222.07 209.49 2008-01-01-00 24.71 -90.0	
40 3 -19.6666 208.6664 -19.6666 208.6664 6.462933e+03 0.00 225.15 219.53 2008-01-01-03 NaN NaN	
41 3 -21.6666 307.9997 -21.6666 307.9997 1.914573e+04 0.32 226.76 217.52 2008-01-01-00 33.70 -135.0	
41 3 -22.3333 307.3330 -22.3333 307.3330 5.086010e+03 NaN 232.58 232.24 2008-01-01-03 NaN NaN	
42 3 -22.0000 199.9998 -22.0000 199.9998 1.020196e+04 0.48 228.73 224.21 2008-01-01-00 62.50 21.8	
42 3 -21.6666 201.6665 -21.3333 201.6665 1.788777e+04 0.50 226.65 215.51 2008-01-01-03 NaN NaN	
43 3 -22.3333 293.3330 -22.3333 293.3330 5.089068e+03 NaN 229.90 225.55 2008-01-01-00 36.40 -18.4	
43 3 -22.6666 294.3330 -22.6666 294.3330 1.647964e+04 0.54 220.87 208.15 2008-01-01-03 NaN NaN	
44 3 -24.0000 56.6666 -24.0000 56.6666 1.128553e+04 0.00 226.82 223.54 2008-01-01-00 46.75 -14.0	
44 3 -24.3333 58.3333 -24.3333 57.9999 1.127571e+04 NaN 228.53 220.87 2008-01-01-03 NaN NaN	
45 0 18.3333 207.9998 18.0000 207.6664 6.522845e+03 NaN 231.04 228.90 2008-01-01-03 NaN NaN	
46 0 12.6667 171.6665 12.6667 171.6665 6.705335e+03 0.00 231.57 228.90 2008-01-01-03 NaN NaN	
47 0 8.0000 198.9998 8.0000 198.9998 2.041196e+04 0.36 228.05 222.87 2008-01-01-03 NaN NaN	
48 0 7.6667 205.9998 7.6667 205.9998 6.806422e+03 NaN 229.03 226.22 2008-01-01-03 NaN NaN	
49 0 8.0000 254.6664 8.0000 254.6664 6.804382e+03 0.00 229.83 228.23 2008-01-01-03 NaN NaN	
50 0 3.3333 141.9998 3.3333 141.9998 5.485898e+03 0.00 221.70 216.85 2008-01-01-03 NaN NaN	
51 0 0.3333 133.6665 0.3333 133.6665 1.098995e+04 0.34 226.05 216.85 2008-01-01-03 NaN NaN	
52 0 -1.3333 336.9996 -1.3333 337.3330 1.373378e+04 0.26 227.49 219.53 2008-01-01-03 NaN NaN	
53 0 -2.6667 13.0000 -2.6667 13.0000 1.783927e+04 0.54 222.36 212.17 2008-01-01-03 NaN NaN	
