ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 26.3333 94.3332 26.3333 94.3332 7.380356e+03 0.00 226.11 218.19 2001-07-01-00 NaN NaN	
2 0 26.0000 295.3330 26.0000 295.3330 6.173822e+03 NaN 230.91 228.90 2001-07-01-00 NaN NaN	
3 0 24.3333 260.3331 24.3333 260.3331 7.517142e+03 NaN 225.55 218.86 2001-07-01-00 NaN NaN	
4 0 23.6666 154.6665 23.6666 154.6665 6.294484e+03 NaN 222.07 209.49 2001-07-01-00 NaN NaN	
5 0 19.3333 260.3331 19.3333 260.6664 1.036800e+04 0.19 228.98 223.54 2001-07-01-00 NaN NaN	
6 0 15.6667 275.6664 15.6667 275.6664 7.936543e+03 0.00 230.57 228.23 2001-07-01-00 NaN NaN	
7 0 14.6667 272.9997 14.6667 272.9997 6.641134e+03 0.00 210.29 208.15 2001-07-01-00 NaN NaN	
8 0 12.3333 273.3330 12.6667 273.3330 2.684716e+04 0.44 221.30 202.13 2001-07-01-00 NaN NaN	
9 0 12.3333 101.9999 12.3333 101.9999 5.364960e+03 NaN 229.23 227.56 2001-07-01-00 NaN NaN	
10 0 8.3333 23.3333 8.6667 23.0000 5.434858e+03 NaN 223.71 220.87 2001-07-01-00 NaN NaN	
11 0 6.0000 192.9998 6.0000 192.9998 2.459022e+04 0.53 219.60 204.80 2001-07-01-00 NaN NaN	
12 0 5.6667 71.6666 5.6667 71.3333 5.468388e+03 NaN 226.72 224.21 2001-07-01-00 NaN NaN	
13 0 5.3333 96.9999 5.3333 96.9999 9.573509e+03 NaN 227.85 221.54 2001-07-01-00 NaN NaN	
14 0 3.6667 22.6666 4.0000 22.6666 5.482924e+03 NaN 221.87 217.52 2001-07-01-00 NaN NaN	
15 0 4.0000 76.9999 4.3333 76.9999 5.480694e+03 NaN 230.91 228.90 2001-07-01-00 NaN NaN	
16 0 0.6667 296.6664 0.6667 296.6664 6.868471e+03 NaN 228.23 223.54 2001-07-01-00 NaN NaN	
17 0 0.3333 298.6664 0.6667 298.6664 1.099002e+04 NaN 219.86 208.82 2001-07-01-00 NaN NaN	
18 0 -0.3333 288.9997 -0.3333 288.9997 5.495126e+03 NaN 226.22 224.21 2001-07-01-00 NaN NaN	
19 0 -2.3333 160.3332 -2.3333 160.3332 5.490639e+03 NaN 226.22 216.18 2001-07-01-00 NaN NaN	
20 0 -4.6667 157.3332 -4.6667 157.3332 1.506477e+04 0.83 223.60 213.50 2001-07-01-00 NaN NaN	
21 0 -9.3333 82.3332 -9.3333 81.9999 2.980947e+04 0.69 225.00 216.85 2001-07-01-00 NaN NaN	
22 0 -17.6666 293.6664 -17.6666 293.6664 9.162957e+03 0.26 230.43 228.23 2001-07-01-00 NaN NaN	
23 0 -23.6666 188.3331 -23.6666 188.6665 3.141650e+04 0.84 230.50 226.89 2001-07-01-00 NaN NaN	
24 0 -26.3333 225.9998 -26.3333 225.9998 3.573981e+04 0.84 225.99 216.85 2001-07-01-00 NaN NaN	
25 0 -28.3333 174.6665 -28.3333 174.6665 1.087151e+04 0.37 230.46 228.23 2001-07-01-00 NaN NaN	
26 3 23.3333 88.3332 23.3333 88.3332 7.574933e+03 NaN 227.11 217.52 2001-07-01-00 33.51 135.0	
26 3 24.0000 87.6666 24.0000 87.6666 6.278379e+03 NaN 225.82 222.20 2001-07-01-03 NaN NaN	
27 3 20.0000 255.3331 20.0000 255.3331 7.742958e+03 0.62 222.76 201.46 2001-07-01-00 26.28 26.6	
27 3 20.3333 255.9997 20.3333 255.9997 5.155572e+03 NaN 226.89 222.20 2001-07-01-03 NaN NaN	
28 3 18.3333 98.3332 18.6666 97.9999 5.211246e+03 NaN 229.57 228.23 2001-07-01-00 42.99 -146.3	
28 3 18.0000 97.3332 18.0000 96.9999 5.226241e+03 0.00 232.08 230.91 2001-07-01-03 NaN NaN	
29 3 14.0000 250.3331 13.6667 250.3331 3.466475e+04 0.30 229.03 222.87 2001-07-01-00 27.46 116.6	
29 3 14.3333 250.3331 14.3333 249.9997 1.596543e+04 NaN 224.38 218.19 2001-07-01-03 NaN NaN	
30 3 12.6667 277.3330 12.6667 277.3330 3.618412e+04 0.30 225.65 218.19 2001-07-01-00 70.65 31.0	
30 3 13.3333 278.9997 13.6667 278.9997 1.335846e+04 0.00 227.76 217.52 2001-07-01-03 NaN NaN	
31 3 12.0000 135.6665 12.0000 135.3332 8.059368e+03 NaN 226.56 221.54 2001-07-01-00 27.50 116.6	
31 3 12.6667 134.9999 12.6667 134.9999 2.949267e+04 0.61 223.30 210.16 2001-07-01-03 NaN NaN	
32 3 10.3333 195.3331 10.3333 195.3331 6.760464e+03 0.00 226.35 223.54 2001-07-01-00 12.15 0.0	
32 3 10.3333 195.9998 10.3333 195.6665 1.621679e+04 0.40 227.00 214.84 2001-07-01-03 NaN NaN	
33 3 6.3333 198.3331 6.6667 198.3331 5.459802e+03 NaN 229.40 224.88 2001-07-01-00 38.84 -161.6	
33 3 6.3333 197.3331 6.3333 197.3331 5.461658e+03 0.00 226.89 223.54 2001-07-01-03 NaN NaN	
34 3 -11.0000 161.6665 -10.6667 161.6665 5.397283e+03 NaN 222.87 218.86 2001-07-01-00 24.28 0.0	
34 3 -11.0000 162.3332 -10.6667 162.3332 8.095925e+03 NaN 227.11 216.85 2001-07-01-03 NaN NaN	
35 3 -25.6666 342.6663 -25.6666 342.9996 2.103616e+04 0.50 227.48 222.20 2001-07-01-00 25.44 -26.6	
35 3 -26.0000 343.6663 -26.0000 343.6663 1.604114e+04 0.78 228.64 226.22 2001-07-01-03 NaN NaN	
36 0 27.6666 147.9998 27.6666 147.9998 6.087321e+03 0.00 229.97 228.23 2001-07-01-03 NaN NaN	
37 0 24.3333 276.3330 24.3333 276.3330 6.265375e+03 0.00 221.00 214.17 2001-07-01-03 NaN NaN	
38 3 20.3333 90.3332 20.3333 90.3332 1.030275e+04 0.82 227.56 222.20 2001-07-01-00 36.85 18.4	
38 3 20.3333 91.3332 20.6666 91.3332 1.029711e+04 0.28 226.72 219.53 2001-07-01-03 NaN NaN	
39 0 22.0000 197.6665 22.0000 197.6665 3.314438e+04 0.41 230.13 226.89 2001-07-01-03 NaN NaN	
40 0 16.6666 251.6664 16.6666 251.6664 9.212049e+03 NaN 226.70 219.53 2001-07-01-03 NaN NaN	
41 0 13.6667 345.3330 14.0000 345.3330 4.135785e+04 0.78 225.23 214.17 2001-07-01-03 NaN NaN	
42 0 14.0000 90.3332 13.6667 90.6666 5.333876e+03 NaN 225.72 216.85 2001-07-01-03 NaN NaN	
43 0 12.6667 174.6665 12.6667 174.9998 5.359725e+03 NaN 230.07 228.23 2001-07-01-03 NaN NaN	
44 0 11.0000 167.6665 11.0000 167.6665 1.348547e+04 0.40 225.22 214.17 2001-07-01-03 NaN NaN	
45 0 11.0000 174.3331 11.0000 174.3331 1.079001e+04 0.52 228.90 220.87 2001-07-01-03 NaN NaN	
46 0 9.6667 97.6666 10.0000 97.6666 1.489452e+04 0.42 225.61 213.50 2001-07-01-03 NaN NaN	
47 0 8.6667 138.9998 8.3333 139.3332 5.433631e+03 NaN 230.40 225.55 2001-07-01-03 NaN NaN	
48 0 4.3333 6.0000 4.3333 6.0000 1.095777e+04 0.59 222.79 216.85 2001-07-01-03 NaN NaN	
49 0 2.3333 82.6666 2.3333 82.6666 1.235265e+04 0.00 225.03 222.20 2001-07-01-03 NaN NaN	
50 0 -1.0000 135.6665 -1.0000 135.9999 1.510938e+04 0.32 228.35 222.20 2001-07-01-03 NaN NaN	
51 0 -2.0000 297.6664 -2.0000 297.3330 1.784745e+04 NaN 224.42 214.17 2001-07-01-03 NaN NaN	
52 0 -2.6667 131.6665 -2.6667 131.6665 1.097928e+04 NaN 227.98 220.20 2001-07-01-03 NaN NaN	
53 0 -5.0000 95.6666 -5.0000 95.6666 6.842821e+03 NaN 227.56 222.20 2001-07-01-03 NaN NaN	
54 0 -7.3333 295.3330 -7.3333 295.3330 1.362754e+04 0.63 226.49 218.19 2001-07-01-03 NaN NaN	
55 0 -8.0000 78.3333 -7.6667 78.3333 6.804290e+03 NaN 225.69 213.50 2001-07-01-03 NaN NaN	
56 0 -12.6667 88.6666 -12.3333 88.9999 8.043753e+03 0.00 228.45 224.21 2001-07-01-03 NaN NaN	
57 0 -22.6666 175.3331 -22.6666 175.3331 2.283632e+04 0.62 229.49 225.55 2001-07-01-03 NaN NaN	
58 0 -22.6666 192.9998 -22.6666 193.3331 1.647989e+04 0.27 230.03 224.88 2001-07-01-03 NaN NaN	
59 0 -24.0000 193.6665 -24.0000 193.6665 1.504410e+04 NaN 231.13 228.90 2001-07-01-03 NaN NaN	
60 0 -24.3333 341.3330 -24.3333 340.9996 7.510513e+03 0.00 229.57 226.89 2001-07-01-03 NaN NaN	
61 0 -26.3333 345.3330 -26.3333 345.3330 1.602339e+04 0.60 229.77 226.22 2001-07-01-03 NaN NaN	
62 6 24.6666 159.3332 24.6666 159.3332 2.374307e+04 0.63 216.08 201.46 2001-07-01-00 35.92 -161.6	
62 6 24.3333 157.9998 24.3333 158.3332 7.005541e+04 0.57 223.91 207.48 2001-07-01-03 65.70 111.8	
62 6 26.0000 157.6665 26.0000 157.6665 3.832219e+04 0.81 222.59 212.17 2001-07-01-06 NaN NaN	
63 6 14.0000 159.6665 14.0000 159.3332 5.328098e+03 NaN 229.73 224.21 2001-07-01-00 70.36 31.0	
63 6 15.0000 160.6665 15.0000 160.9998 2.390013e+04 0.18 228.23 220.87 2001-07-01-03 26.86 153.4	
63 6 15.3333 160.6665 15.3333 160.3332 5.297496e+03 NaN 229.40 224.88 2001-07-01-06 NaN NaN	
64 6 12.3333 133.6665 12.3333 133.6665 8.049170e+03 NaN 224.44 216.18 2001-07-01-00 38.28 -161.6	
64 6 12.0000 132.6665 12.0000 132.6665 1.209042e+04 0.40 222.28 208.82 2001-07-01-03 36.25 0.0	
64 6 12.0000 133.6665 12.0000 133.6665 2.148834e+04 0.55 228.35 222.87 2001-07-01-06 NaN NaN	
65 6 11.6667 101.6666 11.6667 101.6666 5.383307e+03 NaN 227.22 219.53 2001-07-01-00 17.29 45.0	
65 6 12.0000 101.9999 12.0000 101.9999 2.823392e+04 0.47 220.99 210.16 2001-07-01-03 44.27 -56.3	
65 6 11.0000 102.6666 11.0000 102.6666 4.314348e+04 0.49 225.38 218.19 2001-07-01-06 NaN NaN	
66 6 3.6667 12.6667 3.6667 12.6667 3.702021e+04 0.55 222.08 208.82 2001-07-01-00 17.46 -45.0	
66 6 3.3333 13.0000 3.3333 13.0000 2.605833e+04 0.75 219.53 207.48 2001-07-01-03 17.46 135.0	
