ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.3333 212.9998 29.6666 212.9998 1.197626e+04 0.68 230.84 227.56 1999-01-01-00 NaN NaN	
2 0 14.6667 86.3332 14.6667 86.3332 1.196732e+04 0.35 226.15 222.87 1999-01-01-00 NaN NaN	
3 0 13.0000 85.3332 13.3333 85.3332 5.350668e+03 NaN 222.20 217.52 1999-01-01-00 NaN NaN	
4 0 13.0000 236.6664 13.0000 236.3331 1.605378e+04 0.56 226.39 218.19 1999-01-01-00 NaN NaN	
5 0 1.3333 299.9997 1.3333 299.9997 1.373425e+04 0.69 228.36 218.86 1999-01-01-00 NaN NaN	
6 0 0.3333 135.9999 0.3333 135.9999 1.511171e+04 0.51 218.80 211.50 1999-01-01-00 NaN NaN	
7 0 -1.0000 77.3333 -1.0000 77.3333 9.615395e+03 0.80 221.15 216.18 1999-01-01-00 NaN NaN	
8 0 -1.0000 134.6665 -1.0000 134.6665 2.197683e+04 0.36 227.14 220.87 1999-01-01-00 NaN NaN	
9 0 -2.6667 135.3332 -2.6667 135.3332 6.862311e+03 0.00 224.21 214.17 1999-01-01-00 NaN NaN	
10 0 -3.3333 28.6666 -3.3333 28.3333 8.228824e+03 0.00 229.68 226.22 1999-01-01-00 NaN NaN	
11 0 -4.6667 94.3332 -4.3333 94.3332 1.095651e+04 0.41 230.40 228.90 1999-01-01-00 NaN NaN	
12 0 -4.3333 285.6664 -4.3333 285.3330 5.478906e+03 NaN 225.89 216.18 1999-01-01-00 NaN NaN	
13 0 -7.0000 94.9999 -7.0000 94.9999 1.500009e+04 0.48 223.06 212.17 1999-01-01-00 NaN NaN	
14 0 -9.3333 163.3332 -9.3333 163.3332 9.485222e+03 0.00 227.46 220.87 1999-01-01-00 NaN NaN	
15 0 -10.3333 294.3330 -10.3333 294.3330 2.973885e+04 0.52 224.18 214.84 1999-01-01-00 NaN NaN	
16 0 -11.0000 82.3332 -11.0000 81.9999 5.397283e+03 NaN 226.56 224.21 1999-01-01-00 NaN NaN	
17 0 -11.6667 221.3331 -11.3333 221.3331 9.422779e+03 0.00 228.23 222.87 1999-01-01-00 NaN NaN	
18 0 -19.6666 216.3331 -19.6666 216.6664 1.940634e+04 0.35 230.73 228.23 1999-01-01-00 NaN NaN	
19 0 -18.0000 20.3333 -18.0000 20.6666 3.655522e+04 0.45 215.75 195.43 1999-01-01-00 NaN NaN	
20 0 -24.0000 34.3333 -24.0000 34.3333 1.129840e+04 0.54 228.30 225.55 1999-01-01-00 NaN NaN	
21 0 -24.0000 30.6666 -24.0000 30.6666 6.281651e+03 0.00 222.87 218.86 1999-01-01-00 NaN NaN	
22 0 -27.6666 192.9998 -27.6666 192.9998 2.554736e+04 0.46 224.69 213.50 1999-01-01-00 NaN NaN	
23 0 -28.3333 28.3333 -28.3333 28.3333 1.935100e+04 0.28 228.40 220.87 1999-01-01-00 NaN NaN	
24 0 -29.6666 301.3330 -29.6666 301.3330 1.075141e+04 0.41 232.62 232.24 1999-01-01-00 NaN NaN	
25 3 28.6666 264.6664 28.3333 264.6664 6.034708e+03 NaN 229.83 220.87 1999-01-01-00 12.35 -90.0	
25 3 28.0000 264.6664 28.0000 264.6664 1.333913e+04 0.66 228.11 222.20 1999-01-01-03 NaN NaN	
26 3 19.0000 222.6664 19.0000 222.6664 3.115513e+04 0.36 229.59 225.55 1999-01-01-00 24.71 90.0	
26 3 19.6666 222.6664 19.6666 222.6664 2.586695e+04 0.76 230.24 226.89 1999-01-01-03 NaN NaN	
27 3 19.6666 227.3331 19.6666 226.9998 1.163211e+04 0.39 231.65 228.23 1999-01-01-00 0.00 0.0	
27 3 19.6666 226.9998 19.6666 226.9998 1.293072e+04 0.44 231.31 229.57 1999-01-01-03 NaN NaN	
28 3 3.6667 107.9999 4.0000 108.3332 4.289431e+05 0.46 211.73 185.39 1999-01-01-00 36.97 180.0	
28 3 4.0000 106.9999 4.0000 107.3332 4.493202e+05 0.51 211.45 185.39 1999-01-01-03 NaN NaN	
29 3 3.6667 132.3332 4.0000 132.3332 8.224875e+03 0.58 218.64 202.80 1999-01-01-00 27.58 -153.4	
29 3 3.6667 131.6665 3.6667 131.6665 5.484419e+04 0.52 218.04 200.79 1999-01-01-03 NaN NaN	
30 3 2.0000 128.6665 2.0000 128.6665 1.922035e+04 0.65 226.41 214.84 1999-01-01-00 27.62 -26.6	
30 3 1.6667 129.3332 1.6667 129.3332 5.493126e+03 NaN 228.73 224.88 1999-01-01-03 NaN NaN	
31 3 2.3333 131.3332 2.3333 131.3332 8.235633e+03 0.62 227.45 218.19 1999-01-01-00 24.69 180.0	
31 3 2.3333 130.6665 2.3333 130.6665 6.863961e+03 0.00 228.63 224.21 1999-01-01-03 NaN NaN	
32 3 -3.3333 305.3330 -3.3333 305.3330 1.508721e+04 0.40 223.48 210.83 1999-01-01-00 27.61 -116.6	
32 3 -3.6667 305.3330 -4.0000 304.9997 2.604572e+04 0.47 217.48 203.46 1999-01-01-03 NaN NaN	
33 3 -8.3333 109.6665 -8.3333 109.6665 5.438357e+03 NaN 221.37 209.49 1999-01-01-00 12.22 180.0	
33 3 -8.3333 109.3332 -8.3333 109.3332 1.631498e+04 0.53 218.75 205.47 1999-01-01-03 NaN NaN	
34 3 -10.6667 154.3332 -10.6667 154.3332 5.401698e+03 NaN 221.70 211.50 1999-01-01-00 36.42 180.0	
34 3 -11.0000 153.3332 -10.6667 153.3332 1.753978e+04 0.62 223.85 212.17 1999-01-01-03 NaN NaN	
35 3 -10.6667 193.3331 -10.6667 193.3331 9.451914e+03 0.72 227.85 216.85 1999-01-01-00 24.28 180.0	
35 3 -10.6667 192.9998 -10.6667 192.6665 5.403201e+03 NaN 226.56 225.55 1999-01-01-03 NaN NaN	
36 3 -19.3333 214.3331 -19.3333 214.3331 1.946009e+04 0.41 226.40 218.86 1999-01-01-00 37.06 90.0	
36 3 -18.3333 214.6664 -18.3333 214.3331 5.216274e+03 NaN 230.91 227.56 1999-01-01-03 NaN NaN	
37 3 -20.6666 307.9997 -20.3333 307.9997 7.720828e+03 NaN 228.67 226.89 1999-01-01-00 60.50 53.1	
37 3 -19.0000 308.9997 -19.0000 308.9997 3.114739e+04 0.61 229.29 224.88 1999-01-01-03 NaN NaN	
