ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 19.0000 257.9997 19.3333 257.9997 5.190605e+03 NaN 223.88 213.50 2004-11-01-00 NaN NaN	
2 0 18.0000 293.3330 18.0000 293.3330 2.090741e+04 0.40 224.09 213.50 2004-11-01-00 NaN NaN	
3 0 12.6667 280.9997 12.6667 280.6664 6.701830e+03 NaN 229.70 225.55 2004-11-01-00 NaN NaN	
4 0 10.0000 289.3330 9.6667 289.3330 8.118863e+03 NaN 227.78 220.20 2004-11-01-00 NaN NaN	
5 0 8.3333 218.3331 8.3333 218.3331 6.797616e+03 0.74 226.22 212.17 2004-11-01-00 NaN NaN	
6 0 8.0000 278.3330 8.0000 278.3330 8.161462e+03 0.55 223.99 220.20 2004-11-01-00 NaN NaN	
7 0 5.6667 38.3333 5.6667 38.0000 8.202489e+03 0.00 226.22 220.20 2004-11-01-00 NaN NaN	
8 0 4.6667 94.3332 4.6667 94.3332 5.476978e+03 0.00 225.89 219.53 2004-11-01-00 NaN NaN	
9 0 4.6667 68.9999 4.6667 69.3333 2.328059e+04 0.36 222.40 208.82 2004-11-01-00 NaN NaN	
10 0 3.3333 346.9996 3.3333 346.9996 9.599869e+03 0.45 227.94 223.54 2004-11-01-00 NaN NaN	
11 0 3.3333 94.9999 3.3333 94.9999 2.743337e+04 0.55 220.13 198.11 2004-11-01-00 NaN NaN	
12 0 1.6667 173.9998 1.6667 173.3331 5.492661e+03 NaN 230.57 226.22 2004-11-01-00 NaN NaN	
13 0 1.3333 76.3333 1.0000 76.3333 6.867518e+03 0.00 227.29 218.86 2004-11-01-00 NaN NaN	
14 0 -1.0000 283.3330 -0.6667 283.3330 2.060400e+04 0.47 226.67 214.84 2004-11-01-00 NaN NaN	
15 0 -1.0000 290.6664 -1.0000 290.6664 3.159250e+04 0.54 218.19 198.11 2004-11-01-00 NaN NaN	
16 0 -1.3333 163.6665 -1.3333 163.6665 1.510799e+04 0.56 221.41 210.16 2004-11-01-00 NaN NaN	
17 0 -1.3333 100.9999 -1.3333 100.9999 1.510675e+04 0.79 223.54 214.17 2004-11-01-00 NaN NaN	
18 0 -6.6667 285.9997 -6.6667 285.9997 6.824416e+03 0.00 229.57 226.89 2004-11-01-00 NaN NaN	
19 0 -9.6667 169.9998 -10.0000 169.9998 2.978126e+04 0.49 222.97 209.49 2004-11-01-00 NaN NaN	
20 0 -10.6667 95.6666 -10.6667 95.6666 9.453371e+03 0.45 228.52 223.54 2004-11-01-00 NaN NaN	
21 0 -11.3333 35.0000 -11.3333 34.6666 5.391183e+03 NaN 219.69 214.84 2004-11-01-00 NaN NaN	
22 0 -12.3333 96.9999 -12.3333 96.9999 1.208559e+04 0.24 230.01 227.56 2004-11-01-00 NaN NaN	
23 0 -12.6667 21.6666 -12.6667 21.3333 1.072992e+04 0.00 221.95 212.17 2004-11-01-00 NaN NaN	
24 0 -14.3333 298.3330 -14.3333 298.3330 1.064237e+04 0.00 227.89 224.21 2004-11-01-00 NaN NaN	
25 0 -17.6666 291.6664 -17.6666 291.6664 6.542603e+03 NaN 224.48 215.51 2004-11-01-00 NaN NaN	
26 0 -27.0000 258.3331 -26.6666 258.3331 1.102359e+04 0.52 229.86 225.55 2004-11-01-00 NaN NaN	
27 0 -25.0000 310.3330 -25.0000 310.3330 3.735528e+04 0.36 227.47 221.54 2004-11-01-00 NaN NaN	
28 0 -29.3333 258.9997 -29.0000 258.6664 2.038248e+04 0.55 229.84 224.21 2004-11-01-00 NaN NaN	
29 0 -30.0000 260.9997 -30.0000 260.9997 5.956726e+03 NaN 231.04 228.90 2004-11-01-00 NaN NaN	
30 3 11.0000 246.6664 11.0000 246.3331 8.094423e+03 NaN 223.77 208.82 2004-11-01-00 0.00 0.0	
30 3 11.0000 246.3331 11.0000 246.3331 1.483563e+04 0.66 221.11 209.49 2004-11-01-03 NaN NaN	
31 3 8.0000 186.9998 8.0000 186.9998 5.441763e+03 NaN 226.22 218.19 2004-11-01-00 24.47 0.0	
31 3 8.0000 187.6665 8.0000 187.6665 6.801068e+03 NaN 222.61 214.84 2004-11-01-03 NaN NaN	
32 3 0.3333 77.6666 0.0000 77.6666 3.159655e+04 0.80 217.14 198.78 2004-11-01-00 39.07 -108.4	
32 3 -1.0000 77.3333 -1.0000 77.3333 2.197818e+04 0.71 226.43 220.87 2004-11-01-03 NaN NaN	
33 3 -1.3333 79.3333 -1.3333 79.6666 1.922902e+04 0.52 218.52 193.43 2004-11-01-00 34.94 -135.0	
33 3 -2.0000 78.9999 -2.0000 78.9999 1.510101e+04 0.47 221.60 206.14 2004-11-01-03 NaN NaN	
34 3 -2.6667 11.6667 -2.6667 12.0000 5.488896e+03 NaN 229.90 227.56 2004-11-01-00 79.05 -51.3	
34 3 -4.3333 13.3333 -4.3333 13.3333 3.424655e+04 0.81 227.75 220.20 2004-11-01-03 NaN NaN	
35 3 -14.0000 293.9997 -14.3333 293.9997 1.012651e+05 0.71 217.54 203.46 2004-11-01-00 43.63 33.7	
35 3 -14.0000 294.9997 -13.6667 294.9997 3.997827e+04 0.46 228.83 220.87 2004-11-01-03 NaN NaN	
36 3 -28.6666 314.9997 -28.6666 314.6664 1.253929e+05 0.19 227.96 218.19 2004-11-01-00 54.02 116.6	
36 3 -27.3333 314.3330 -27.3333 313.9997 1.404956e+05 0.20 227.13 217.52 2004-11-01-03 NaN NaN	
37 0 18.6666 186.9998 18.6666 186.9998 7.801520e+03 NaN 222.76 212.17 2004-11-01-03 NaN NaN	
38 0 16.3333 72.9999 16.3333 72.6666 3.030599e+04 0.45 221.51 208.82 2004-11-01-03 NaN NaN	
39 0 16.0000 75.3333 16.0000 75.3333 5.277915e+03 NaN 227.06 225.55 2004-11-01-03 NaN NaN	
40 0 15.3333 74.3333 15.3333 73.9999 5.299587e+03 NaN 228.73 224.21 2004-11-01-03 NaN NaN	
41 0 14.3333 72.9999 14.3333 72.9999 5.322139e+03 NaN 222.87 213.50 2004-11-01-03 NaN NaN	
42 0 11.3333 321.3330 11.3333 321.3330 5.389635e+03 NaN 231.07 228.90 2004-11-01-03 NaN NaN	
43 0 7.6667 46.0000 7.6667 46.0000 1.905764e+04 0.65 224.64 216.85 2004-11-01-03 NaN NaN	
44 0 6.6667 20.6666 6.6667 20.6666 1.500960e+04 0.50 219.47 207.48 2004-11-01-03 NaN NaN	
45 0 6.6667 328.3330 6.6667 327.9997 5.458085e+03 NaN 214.84 206.14 2004-11-01-03 NaN NaN	
46 0 5.0000 64.9999 5.0000 64.9999 5.472891e+03 NaN 228.73 224.21 2004-11-01-03 NaN NaN	
47 0 1.6667 15.3333 1.6667 15.3333 5.492406e+03 NaN 230.57 229.57 2004-11-01-03 NaN NaN	
48 0 1.3333 167.9998 1.3333 168.3332 2.746614e+04 0.71 223.71 207.48 2004-11-01-03 NaN NaN	
49 0 2.0000 285.9997 2.0000 285.6664 6.864821e+03 0.00 231.31 226.89 2004-11-01-03 NaN NaN	
50 0 0.3333 80.3333 0.3333 79.9999 8.242421e+03 NaN 227.00 221.54 2004-11-01-03 NaN NaN	
51 0 -0.3333 54.9999 -0.3333 55.3333 1.099018e+04 0.27 229.15 224.88 2004-11-01-03 NaN NaN	
52 0 -1.0000 81.6666 -1.0000 81.6666 1.236227e+04 0.40 228.60 224.88 2004-11-01-03 NaN NaN	
53 0 -5.3333 45.0000 -5.3333 45.3333 2.325838e+04 0.76 219.29 210.16 2004-11-01-03 NaN NaN	
54 0 -6.3333 68.3333 -6.3333 68.3333 6.825228e+03 0.00 223.54 217.52 2004-11-01-03 NaN NaN	
55 0 -8.3333 173.6665 -8.0000 173.3331 6.526527e+04 0.58 221.52 200.12 2004-11-01-03 NaN NaN	
56 0 -8.0000 78.3333 -8.0000 78.3333 8.163687e+03 0.62 229.01 221.54 2004-11-01-03 NaN NaN	
57 0 -9.3333 283.3330 -9.0000 283.3330 1.762924e+04 0.53 227.92 221.54 2004-11-01-03 NaN NaN	
58 0 -13.0000 128.6665 -13.0000 128.6665 8.036925e+03 NaN 225.44 218.86 2004-11-01-03 NaN NaN	
59 0 -13.3333 14.3333 -13.3333 14.3333 9.353723e+03 NaN 227.27 224.21 2004-11-01-03 NaN NaN	
60 0 -14.0000 207.3331 -14.0000 207.3331 7.994102e+03 0.00 228.79 222.87 2004-11-01-03 NaN NaN	
61 0 -16.6666 209.3331 -16.6666 209.3331 1.711588e+04 0.64 224.57 214.17 2004-11-01-03 NaN NaN	
62 0 -19.3333 307.6664 -19.3333 307.3330 1.193120e+05 0.31 225.55 214.17 2004-11-01-03 NaN NaN	
63 0 -19.6666 293.3330 -19.6666 293.3330 6.465601e+03 NaN 216.98 211.50 2004-11-01-03 NaN NaN	
64 0 -26.3333 260.6664 -26.0000 260.6664 1.848505e+04 0.27 228.72 223.54 2004-11-01-03 NaN NaN	
