ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 26.0000 8.0000 26.0000 8.0000 1.110905e+04 0.35 230.09 227.56 1988-12-01-00 NaN NaN	
2 0 15.0000 255.6664 15.0000 255.6664 6.632859e+03 1.00 230.37 227.56 1988-12-01-00 NaN NaN	
3 0 14.0000 270.9997 14.0000 270.9997 9.325059e+03 0.45 222.20 214.84 1988-12-01-00 NaN NaN	
4 0 10.6667 141.9998 10.6667 141.9998 8.100340e+03 0.55 221.65 214.84 1988-12-01-00 NaN NaN	
5 0 8.6667 245.3331 8.6667 244.9997 4.889897e+04 0.32 227.99 216.18 1988-12-01-00 NaN NaN	
6 0 8.6667 237.6664 8.6667 237.6664 1.086613e+04 0.44 229.48 220.20 1988-12-01-00 NaN NaN	
7 0 8.3333 214.3331 8.6667 213.9998 8.152288e+03 NaN 224.66 220.20 1988-12-01-00 NaN NaN	
8 0 8.3333 282.3330 8.3333 282.3330 5.438311e+03 NaN 225.22 218.19 1988-12-01-00 NaN NaN	
9 0 6.6667 283.3330 6.6667 283.3330 1.228104e+04 0.48 222.43 214.84 1988-12-01-00 NaN NaN	
10 0 6.0000 165.6665 6.3333 165.3332 1.639026e+04 NaN 226.05 216.85 1988-12-01-00 NaN NaN	
11 0 5.6667 327.9997 5.6667 327.9997 9.571072e+03 0.41 228.61 224.21 1988-12-01-00 NaN NaN	
12 0 5.3333 140.9998 5.3333 140.9998 6.839269e+03 0.20 225.95 212.17 1988-12-01-00 NaN NaN	
13 0 4.6667 345.6663 4.6667 345.6663 9.583400e+03 0.80 217.23 200.79 1988-12-01-00 NaN NaN	
14 0 2.6667 102.9999 2.6667 102.9999 9.606376e+03 0.41 227.65 223.54 1988-12-01-00 NaN NaN	
15 0 3.0000 92.3332 3.0000 92.3332 5.488106e+03 NaN 227.22 220.87 1988-12-01-00 NaN NaN	
16 0 1.0000 284.6664 1.0000 284.6664 5.494079e+03 NaN 227.06 223.54 1988-12-01-00 NaN NaN	
17 0 -3.0000 188.6665 -3.0000 188.6665 9.603494e+03 NaN 221.44 215.51 1988-12-01-00 NaN NaN	
18 0 -4.3333 146.3332 -4.6667 146.3332 9.587209e+03 0.60 221.25 208.15 1988-12-01-00 NaN NaN	
19 0 -5.0000 59.3333 -5.0000 58.9999 9.580706e+03 NaN 227.27 225.55 1988-12-01-00 NaN NaN	
20 0 -6.0000 56.3333 -6.0000 56.3333 1.229566e+04 0.39 224.06 220.20 1988-12-01-00 NaN NaN	
21 0 -9.3333 59.6666 -9.3333 59.6666 1.761887e+04 0.40 222.87 213.50 1988-12-01-00 NaN NaN	
22 0 -9.3333 47.6666 -9.3333 48.0000 1.219533e+04 0.00 224.81 220.20 1988-12-01-00 NaN NaN	
23 0 -11.6667 53.3333 -11.6667 53.3333 8.070931e+03 NaN 228.67 226.22 1988-12-01-00 NaN NaN	
24 0 -13.0000 53.9999 -13.0000 53.6666 5.357950e+03 NaN 225.38 220.20 1988-12-01-00 NaN NaN	
25 0 -14.6667 25.6666 -14.6667 25.6666 5.318182e+03 NaN 226.72 219.53 1988-12-01-00 NaN NaN	
26 0 -15.3333 146.6665 -15.3333 146.6665 1.325936e+04 0.61 222.00 210.83 1988-12-01-00 NaN NaN	
27 0 -15.6667 289.9997 -15.6667 289.9997 7.932137e+03 0.24 228.12 220.87 1988-12-01-00 NaN NaN	
