ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.3333 115.6665 29.3333 115.6665 2.997575e+04 0.91 227.08 220.20 2006-05-01-00 NaN NaN	
2 0 24.3333 228.9998 24.6666 228.9998 5.000436e+03 NaN 230.24 226.89 2006-05-01-00 NaN NaN	
3 0 16.3333 212.9998 16.3333 212.9998 5.271194e+03 NaN 231.41 229.57 2006-05-01-00 NaN NaN	
4 0 15.3333 209.9998 15.3333 209.9998 6.622404e+03 NaN 230.37 229.57 2006-05-01-00 NaN NaN	
5 0 14.3333 268.6664 14.6667 268.6664 1.197123e+04 0.29 220.94 210.16 2006-05-01-00 NaN NaN	
6 0 14.3333 216.3331 14.3333 216.6664 5.324140e+03 NaN 230.57 228.23 2006-05-01-00 NaN NaN	
7 0 14.6667 189.9998 14.3333 189.6665 9.309320e+03 NaN 228.04 224.21 2006-05-01-00 NaN NaN	
8 0 13.6667 152.6665 13.6667 152.6665 5.339654e+03 NaN 231.41 228.23 2006-05-01-00 NaN NaN	
9 0 13.3333 211.9998 13.3333 211.9998 5.345251e+03 NaN 228.90 226.22 2006-05-01-00 NaN NaN	
10 0 11.6667 214.3331 11.6667 214.3331 6.723864e+03 0.00 231.57 230.24 2006-05-01-00 NaN NaN	
11 0 8.0000 109.9999 8.3333 109.9999 1.632047e+04 0.80 225.27 214.84 2006-05-01-00 NaN NaN	
12 0 7.6667 162.3332 8.0000 161.9998 5.443941e+03 NaN 228.06 224.88 2006-05-01-00 NaN NaN	
13 0 6.3333 157.3332 6.3333 157.3332 1.092417e+04 0.82 228.98 225.55 2006-05-01-00 NaN NaN	
14 0 4.6667 13.6667 4.6667 13.6667 6.847535e+03 0.00 229.97 227.56 2006-05-01-00 NaN NaN	
15 0 4.0000 292.6664 4.0000 292.6664 8.222691e+03 0.55 221.20 216.18 2006-05-01-00 NaN NaN	
16 0 2.3333 345.3330 2.3333 345.3330 1.098158e+04 0.82 227.64 222.87 2006-05-01-00 NaN NaN	
17 0 2.0000 338.9996 2.0000 338.9996 6.864775e+03 0.58 228.76 223.54 2006-05-01-00 NaN NaN	
18 0 1.3333 154.6665 1.3333 154.6665 2.472138e+04 0.64 213.02 195.43 2006-05-01-00 NaN NaN	
