ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.0000 16.0000 28.0000 16.0000 8.490936e+03 0.58 225.55 219.53 1989-06-01-00 NaN NaN	
2 0 23.0000 255.9997 23.3333 255.6664 2.525934e+04 0.29 220.53 207.48 1989-06-01-00 NaN NaN	
3 0 18.0000 282.6664 18.0000 282.9997 1.044999e+04 0.20 222.46 214.17 1989-06-01-00 NaN NaN	
4 0 17.0000 301.3330 17.0000 300.9997 1.050549e+04 0.40 231.99 230.91 1989-06-01-00 NaN NaN	
5 0 16.3333 97.3332 16.3333 97.6666 3.163593e+04 0.23 224.88 216.85 1989-06-01-00 NaN NaN	
6 0 16.0000 262.3331 16.0000 262.6664 9.248367e+03 NaN 218.38 206.81 1989-06-01-00 NaN NaN	
7 0 16.0000 265.9997 16.0000 266.3331 3.432500e+04 0.98 218.21 203.46 1989-06-01-00 NaN NaN	
8 0 11.3333 208.9998 11.3333 208.9998 8.082086e+03 0.25 229.46 224.21 1989-06-01-00 NaN NaN	
9 0 11.3333 276.6664 11.3333 276.3330 6.736612e+03 NaN 214.04 206.14 1989-06-01-00 NaN NaN	
10 0 9.6667 136.9999 9.6667 136.9999 8.124323e+03 NaN 228.23 223.54 1989-06-01-00 NaN NaN	
11 0 10.3333 199.6665 10.3333 199.9998 6.757596e+03 NaN 229.17 222.87 1989-06-01-00 NaN NaN	
12 0 10.0000 299.3330 10.0000 299.3330 2.434680e+04 0.63 230.09 227.56 1989-06-01-00 NaN NaN	
13 0 9.3333 72.3333 9.3333 72.3333 9.489272e+03 0.58 222.87 214.84 1989-06-01-00 NaN NaN	
14 0 8.0000 87.6666 8.0000 87.6666 2.721512e+04 0.31 216.68 201.46 1989-06-01-00 NaN NaN	
15 0 7.6667 147.9998 7.6667 147.9998 1.497882e+04 0.34 225.19 220.20 1989-06-01-00 NaN NaN	
16 0 6.0000 149.9998 6.0000 149.9998 1.229647e+04 0.39 220.94 210.16 1989-06-01-00 NaN NaN	
17 0 5.3333 227.6664 5.3333 227.3331 5.469920e+03 NaN 222.20 217.52 1989-06-01-00 NaN NaN	
18 0 5.3333 162.6665 5.3333 162.6665 5.470686e+03 NaN 228.23 220.87 1989-06-01-00 NaN NaN	
19 0 4.6667 323.9997 4.6667 323.6663 5.475678e+03 NaN 227.06 224.21 1989-06-01-00 NaN NaN	
20 0 3.6667 183.6665 3.6667 183.3331 8.224875e+03 0.29 229.79 227.56 1989-06-01-00 NaN NaN	
21 0 -1.0000 319.6663 -1.0000 319.6663 5.494544e+03 NaN 231.74 230.24 1989-06-01-00 NaN NaN	
22 0 -7.0000 191.9998 -7.0000 191.9998 6.816854e+03 NaN 229.57 224.88 1989-06-01-00 NaN NaN	
23 0 -8.3333 312.6664 -8.3333 312.9997 8.155786e+03 NaN 224.66 216.18 1989-06-01-00 NaN NaN	
24 0 -10.0000 82.3332 -10.0000 81.9999 5.414487e+03 NaN 228.06 225.55 1989-06-01-00 NaN NaN	
25 0 -11.3333 82.3332 -11.3333 82.3332 6.738114e+03 NaN 229.57 224.21 1989-06-01-00 NaN NaN	
26 0 -16.3333 189.3331 -16.3333 189.3331 5.275645e+03 NaN 227.56 222.20 1989-06-01-00 NaN NaN	
27 0 -19.0000 190.6665 -19.0000 190.6665 5.193229e+03 NaN 229.40 224.88 1989-06-01-00 NaN NaN	
28 0 -20.6666 314.3330 -20.6666 314.3330 1.285392e+04 0.21 226.56 222.20 1989-06-01-00 NaN NaN	
29 0 -24.0000 191.9998 -23.6666 191.6665 1.633131e+04 0.36 220.40 210.16 1989-06-01-00 NaN NaN	
30 0 -25.0000 190.9998 -24.6666 190.9998 1.370582e+04 0.42 231.51 227.56 1989-06-01-00 NaN NaN	
31 3 13.0000 154.6665 13.0000 154.6665 1.874536e+04 0.66 222.11 204.80 1989-06-01-00 0.00 0.0	
31 3 13.0000 154.6665 13.0000 154.6665 1.471531e+04 0.62 227.13 220.87 1989-06-01-03 NaN NaN	
32 3 13.3333 306.3330 13.0000 306.3330 8.024271e+03 0.23 227.89 221.54 1989-06-01-00 49.42 90.0	
32 3 14.3333 306.3330 14.3333 306.3330 1.463337e+04 0.35 225.25 215.51 1989-06-01-03 NaN NaN	
33 3 11.0000 290.6664 11.3333 290.6664 1.347787e+04 0.78 227.36 219.53 1989-06-01-00 103.63 45.0	
33 3 13.6667 292.9997 13.3333 292.6664 1.440993e+05 0.35 223.71 208.82 1989-06-01-03 NaN NaN	
34 3 10.3333 201.6665 10.3333 201.3331 2.026537e+04 0.82 222.87 211.50 1989-06-01-00 50.19 -14.0	
