ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 173.6665 29.6666 173.6665 1.193719e+04 0.69 223.14 218.19 1997-08-01-00 NaN NaN	
2 0 25.3333 66.9999 25.6666 66.9999 2.108055e+04 0.63 223.27 214.84 1997-08-01-00 NaN NaN	
3 0 24.6666 252.9997 24.6666 252.9997 7.493983e+03 0.55 217.30 208.82 1997-08-01-00 NaN NaN	
4 0 24.0000 69.9999 24.0000 69.9999 6.281651e+03 0.00 230.77 229.57 1997-08-01-00 NaN NaN	
5 0 23.6666 122.6665 23.6666 122.6665 1.510219e+04 0.52 220.48 210.83 1997-08-01-00 NaN NaN	
6 0 23.3333 142.9998 23.3333 142.9998 5.039446e+03 NaN 227.89 222.87 1997-08-01-00 NaN NaN	
7 0 22.6666 128.3332 22.6666 128.3332 7.609220e+03 0.62 226.44 218.19 1997-08-01-00 NaN NaN	
8 0 21.0000 270.9997 21.0000 270.9997 6.418498e+03 0.00 221.67 216.18 1997-08-01-00 NaN NaN	
9 0 19.3333 353.6663 19.3333 353.6663 1.037583e+04 0.69 226.30 219.53 1997-08-01-00 NaN NaN	
10 0 17.3333 260.3331 17.3333 259.9997 6.686427e+04 0.38 220.73 202.80 1997-08-01-00 NaN NaN	
11 0 18.3333 281.9997 18.3333 281.6664 5.211246e+03 NaN 226.72 219.53 1997-08-01-00 NaN NaN	
12 0 14.6667 275.6664 14.6667 275.6664 1.595236e+04 0.45 228.06 222.87 1997-08-01-00 NaN NaN	
13 0 13.3333 356.9996 13.6667 356.9996 5.343385e+03 NaN 230.57 229.57 1997-08-01-00 NaN NaN	
14 0 12.6667 32.3333 13.0000 32.3333 1.072273e+04 0.00 229.73 226.22 1997-08-01-00 NaN NaN	
15 0 12.6667 138.6665 13.0000 138.3332 5.357950e+03 NaN 225.55 218.86 1997-08-01-00 NaN NaN	
16 0 12.3333 278.9997 12.6667 278.9997 6.708749e+03 0.00 232.11 230.24 1997-08-01-00 NaN NaN	
17 0 11.0000 95.9999 11.3333 95.6666 5.391183e+03 NaN 232.24 230.91 1997-08-01-00 NaN NaN	
18 0 10.6667 285.9997 10.6667 286.3330 6.748812e+03 NaN 215.38 207.48 1997-08-01-00 NaN NaN	
19 0 10.6667 290.6664 10.6667 290.6664 6.748812e+03 0.46 222.20 208.15 1997-08-01-00 NaN NaN	
20 0 9.6667 294.6664 9.6667 294.6664 1.760577e+04 0.39 223.90 213.50 1997-08-01-00 NaN NaN	
21 0 9.0000 254.9997 9.0000 254.9997 1.627512e+04 NaN 223.21 211.50 1997-08-01-00 NaN NaN	
22 0 8.6667 255.9997 8.3333 255.9997 1.086844e+04 0.32 229.48 224.21 1997-08-01-00 NaN NaN	
23 0 8.0000 295.3330 8.0000 295.3330 1.496348e+04 0.90 228.41 224.88 1997-08-01-00 NaN NaN	
24 0 8.0000 351.9996 8.0000 351.9996 6.802157e+03 0.31 230.24 227.56 1997-08-01-00 NaN NaN	
25 0 7.6667 155.9998 7.6667 155.9998 6.806514e+03 NaN 225.15 216.85 1997-08-01-00 NaN NaN	
26 0 6.0000 292.9997 6.0000 292.9997 9.563900e+03 0.58 218.86 210.16 1997-08-01-00 NaN NaN	
27 0 4.3333 282.9997 4.6667 282.9997 2.328384e+04 0.30 222.60 212.83 1997-08-01-00 NaN NaN	
