ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 15.3333 125.6665 15.3333 125.6665 9.276357e+03 0.32 230.04 226.89 2000-02-01-00 NaN NaN	
2 0 7.6667 113.6665 7.6667 113.6665 1.361403e+04 0.62 230.64 227.56 2000-02-01-00 NaN NaN	
3 0 8.0000 129.6665 8.0000 129.6665 1.088121e+04 0.68 221.62 209.49 2000-02-01-00 NaN NaN	
4 0 8.0000 123.3332 8.0000 123.3332 6.804382e+03 0.00 225.42 221.54 2000-02-01-00 NaN NaN	
5 0 7.3333 124.6665 7.3333 124.6665 1.089836e+04 0.46 226.72 220.20 2000-02-01-00 NaN NaN	
6 0 6.3333 286.6664 6.3333 286.3330 5.459895e+03 NaN 229.73 228.23 2000-02-01-00 NaN NaN	
7 0 3.6667 117.6665 3.6667 117.6665 2.467609e+04 0.56 230.12 226.89 2000-02-01-00 NaN NaN	
8 0 3.0000 105.6666 3.0000 105.6666 5.487664e+03 NaN 229.57 228.90 2000-02-01-00 NaN NaN	
9 0 2.6667 84.6666 2.6667 84.6666 6.860824e+03 0.00 224.75 214.84 2000-02-01-00 NaN NaN	
10 0 2.3333 120.6665 2.3333 120.6665 6.862660e+03 0.00 229.57 226.89 2000-02-01-00 NaN NaN	
11 0 -0.3333 312.9997 -0.3333 312.9997 1.648524e+04 0.56 226.00 220.87 2000-02-01-00 NaN NaN	
12 0 -0.6667 138.6665 -0.6667 138.6665 6.868425e+03 NaN 228.90 224.88 2000-02-01-00 NaN NaN	
13 0 -2.3333 138.3332 -2.3333 138.3332 5.491290e+03 NaN 228.73 224.21 2000-02-01-00 NaN NaN	
14 0 -3.0000 301.6664 -3.0000 301.6664 9.603215e+03 0.23 228.90 226.22 2000-02-01-00 NaN NaN	
15 0 -2.6667 128.3332 -2.6667 128.3332 9.606167e+03 0.39 228.42 222.20 2000-02-01-00 NaN NaN	
16 0 -3.0000 282.3330 -3.0000 282.3330 5.487664e+03 NaN 230.40 229.57 2000-02-01-00 NaN NaN	
17 0 -9.6667 58.6666 -9.6667 58.6666 1.760577e+04 0.54 224.01 217.52 2000-02-01-00 NaN NaN	
18 0 -9.3333 150.9998 -9.3333 150.9998 6.775478e+03 0.00 225.69 216.18 2000-02-01-00 NaN NaN	
19 0 -10.3333 25.6666 -10.3333 25.6666 5.408935e+03 NaN 231.91 230.91 2000-02-01-00 NaN NaN	
20 0 -23.6666 79.6666 -23.6666 79.6666 5.039360e+03 NaN 231.07 228.90 2000-02-01-00 NaN NaN	
21 0 -23.3333 30.0000 -23.3333 30.0000 6.300901e+03 0.00 231.44 229.57 2000-02-01-00 NaN NaN	
