ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 9.3333 310.6664 9.3333 310.6664 8.132191e+03 NaN 231.46 228.23 2004-01-01-00 NaN NaN	
2 0 8.3333 298.9997 8.3333 298.6664 8.152196e+03 NaN 227.11 223.54 2004-01-01-00 NaN NaN	
3 0 8.6667 291.3330 8.6667 291.3330 5.432496e+03 NaN 230.74 227.56 2004-01-01-00 NaN NaN	
4 0 7.0000 290.6664 7.0000 290.9997 3.954533e+04 0.70 226.38 212.83 2004-01-01-00 NaN NaN	
5 0 4.6667 304.9997 4.6667 304.9997 6.845561e+03 NaN 224.75 214.17 2004-01-01-00 NaN NaN	
6 0 4.3333 315.6664 4.3333 315.6664 5.480067e+03 NaN 230.40 228.23 2004-01-01-00 NaN NaN	
7 0 3.3333 167.6665 3.3333 167.6665 6.857199e+03 NaN 225.02 223.54 2004-01-01-00 NaN NaN	
8 0 3.6667 294.3330 3.6667 294.3330 9.595873e+03 0.80 224.88 222.87 2004-01-01-00 NaN NaN	
9 0 1.6667 286.3330 2.0000 286.3330 5.492406e+03 NaN 222.04 216.18 2004-01-01-00 NaN NaN	
10 0 1.6667 348.6663 1.6667 348.6663 6.866356e+03 NaN 223.41 215.51 2004-01-01-00 NaN NaN	
11 0 0.0000 322.9997 0.0000 322.9997 1.785907e+04 0.48 226.12 218.86 2004-01-01-00 NaN NaN	
12 0 -1.0000 97.9999 -1.0000 97.9999 5.494521e+03 NaN 231.41 230.24 2004-01-01-00 NaN NaN	
13 0 -3.6667 94.6666 -3.3333 94.6666 8.227453e+03 NaN 227.34 224.88 2004-01-01-00 NaN NaN	
14 0 -4.6667 116.9999 -4.6667 116.6665 8.215537e+03 NaN 222.20 214.84 2004-01-01-00 NaN NaN	
15 0 -7.0000 282.6664 -7.0000 282.6664 2.045579e+04 0.27 222.78 215.51 2004-01-01-00 NaN NaN	
16 0 -7.0000 126.3332 -7.0000 126.3332 2.045527e+04 0.30 221.89 211.50 2004-01-01-00 NaN NaN	
17 0 -9.0000 15.0000 -9.3333 14.6667 2.306637e+04 0.67 231.46 226.89 2004-01-01-00 NaN NaN	
18 0 -9.0000 283.3330 -9.0000 283.3330 5.427540e+03 0.00 221.37 216.85 2004-01-01-00 NaN NaN	
19 0 -9.6667 160.6665 -9.6667 160.6665 5.415852e+03 NaN 228.56 226.89 2004-01-01-00 NaN NaN	
20 0 -13.6667 284.9997 -13.6667 284.9997 1.202150e+04 0.37 228.75 228.23 2004-01-01-00 NaN NaN	
21 0 -16.3333 125.9999 -16.0000 126.3332 5.277915e+03 NaN 227.39 220.20 2004-01-01-00 NaN NaN	
22 0 -20.6666 27.0000 -20.6666 27.0000 6.432624e+03 0.00 231.31 228.90 2004-01-01-00 NaN NaN	
