ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 76.9999 29.6666 77.3333 3.218688e+04 0.17 229.47 225.55 1996-03-01-00 NaN NaN	
2 0 19.6666 217.6664 19.3333 217.6664 4.789859e+04 0.18 231.07 227.56 1996-03-01-00 NaN NaN	
3 0 16.3333 120.6665 16.3333 120.6665 7.907881e+03 0.55 229.46 224.88 1996-03-01-00 NaN NaN	
4 0 5.6667 346.6663 5.6667 346.6663 8.203301e+03 0.55 224.21 214.17 1996-03-01-00 NaN NaN	
5 0 4.6667 128.9999 4.6667 128.9999 8.214190e+03 NaN 219.75 215.51 1996-03-01-00 NaN NaN	
6 0 2.6667 27.6666 2.6667 27.6666 5.489640e+03 NaN 224.05 216.85 1996-03-01-00 NaN NaN	
7 0 2.3333 305.6664 2.0000 305.3330 2.059181e+04 0.44 224.48 214.84 1996-03-01-00 NaN NaN	
8 0 1.0000 142.9998 1.0000 142.6665 5.494079e+03 NaN 226.05 221.54 1996-03-01-00 NaN NaN	
9 0 0.3333 306.9997 0.6667 306.6664 4.533189e+04 0.91 227.90 218.86 1996-03-01-00 NaN NaN	
10 0 -1.0000 111.9999 -1.0000 111.6665 9.614883e+03 NaN 230.33 226.22 1996-03-01-00 NaN NaN	
11 0 -3.6667 295.9997 -4.0000 295.9997 4.935515e+04 0.64 225.40 212.17 1996-03-01-00 NaN NaN	
12 0 -3.0000 306.3330 -3.0000 306.3330 1.920873e+04 0.32 225.26 217.52 1996-03-01-00 NaN NaN	
13 0 -8.6667 299.6664 -8.3333 299.6664 5.434858e+03 NaN 226.72 220.87 1996-03-01-00 NaN NaN	
14 0 -9.3333 113.3332 -9.3333 113.3332 1.626602e+04 0.42 225.83 210.16 1996-03-01-00 NaN NaN	
15 0 -11.0000 37.0000 -10.6667 37.0000 5.528866e+04 0.73 222.17 208.15 1996-03-01-00 NaN NaN	
16 0 -10.6667 295.6664 -11.0000 295.6664 6.747355e+03 0.00 230.10 225.55 1996-03-01-00 NaN NaN	
17 0 -11.6667 154.9998 -11.6667 154.9998 5.380075e+03 NaN 223.04 218.86 1996-03-01-00 NaN NaN	
18 0 -12.6667 129.3332 -12.6667 129.3332 5.363230e+03 NaN 226.39 223.54 1996-03-01-00 NaN NaN	
19 0 -12.6667 312.3330 -12.6667 312.3330 8.045665e+03 0.58 224.32 217.52 1996-03-01-00 NaN NaN	
20 0 -15.6667 63.6666 -15.6667 63.6666 7.934407e+03 0.62 229.23 226.89 1996-03-01-00 NaN NaN	
21 0 -16.0000 136.6665 -16.0000 136.6665 5.282321e+03 NaN 229.90 228.23 1996-03-01-00 NaN NaN	
