ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.3333 248.9997 28.3333 248.9997 7.243857e+03 0.00 216.18 206.81 2005-08-01-00 NaN NaN	
2 0 27.3333 165.6665 27.3333 165.6665 1.097275e+04 0.00 225.33 216.85 2005-08-01-00 NaN NaN	
3 0 23.3333 160.6665 23.0000 160.6665 8.833115e+03 NaN 226.51 218.19 2005-08-01-00 NaN NaN	
4 0 21.3333 141.6665 21.3333 141.6665 8.951835e+03 0.51 230.62 228.90 2005-08-01-00 NaN NaN	
5 0 19.6666 297.6664 19.6666 297.6664 2.200767e+04 0.61 221.34 212.17 2005-08-01-00 NaN NaN	
6 0 19.3333 256.6664 19.3333 256.6664 4.017785e+04 0.27 220.24 202.13 2005-08-01-00 NaN NaN	
7 0 18.6666 271.6664 18.6666 271.6664 3.511210e+04 0.86 215.44 202.80 2005-08-01-00 NaN NaN	
8 0 18.3333 105.3332 18.3333 105.3332 5.216274e+03 0.00 231.07 228.23 2005-08-01-00 NaN NaN	
9 0 17.3333 276.9997 17.3333 276.9997 5.248049e+03 NaN 225.72 218.86 2005-08-01-00 NaN NaN	
10 0 15.6667 73.9999 15.6667 73.9999 5.288908e+03 NaN 231.91 230.91 2005-08-01-00 NaN NaN	
11 0 15.3333 103.3332 15.3333 103.3332 1.325717e+04 0.46 230.44 226.22 2005-08-01-00 NaN NaN	
12 0 14.6667 78.3333 14.6667 78.3333 6.643135e+03 0.00 231.44 229.57 2005-08-01-00 NaN NaN	
13 0 13.3333 84.6666 13.3333 84.6666 2.942503e+04 0.42 222.33 210.16 2005-08-01-00 NaN NaN	
14 0 12.3333 237.3331 12.3333 237.6664 8.054269e+03 0.60 227.22 214.84 2005-08-01-00 NaN NaN	
15 0 11.6667 79.6666 11.6667 79.9999 6.728690e+03 NaN 227.16 224.21 2005-08-01-00 NaN NaN	
16 0 11.0000 235.6664 11.0000 235.6664 6.742757e+03 NaN 231.17 228.90 2005-08-01-00 NaN NaN	
17 0 11.0000 172.3332 11.0000 171.9998 5.394279e+03 NaN 224.55 218.86 2005-08-01-00 NaN NaN	
18 0 10.0000 240.3331 10.0000 240.3331 5.413076e+03 NaN 223.54 214.84 2005-08-01-00 NaN NaN	
19 0 8.6667 279.6664 8.6667 279.6664 1.493777e+04 0.43 228.35 223.54 2005-08-01-00 NaN NaN	
20 0 8.3333 281.6664 8.6667 281.3330 1.086972e+04 0.00 223.79 217.52 2005-08-01-00 NaN NaN	
21 0 8.0000 171.9998 8.0000 172.3332 8.161416e+03 0.79 218.64 207.48 2005-08-01-00 NaN NaN	
22 0 8.0000 220.3331 8.0000 220.3331 5.439492e+03 NaN 229.73 222.20 2005-08-01-00 NaN NaN	
23 0 7.3333 278.3330 7.3333 278.3330 8.176390e+03 0.38 228.45 224.88 2005-08-01-00 NaN NaN	
24 0 6.0000 15.0000 6.0000 15.0000 1.229728e+04 0.66 223.25 214.17 2005-08-01-00 NaN NaN	
