ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 27.0000 58.3333 27.0000 58.3333 1.346444e+04 0.67 230.05 226.89 2006-08-01-00 NaN NaN	
2 0 25.3333 81.9999 25.6666 81.9999 1.489956e+04 0.34 224.77 216.18 2006-08-01-00 NaN NaN	
3 0 23.6666 255.9997 23.6666 255.9997 1.133699e+04 0.57 226.59 220.87 2006-08-01-00 NaN NaN	
4 0 23.6666 89.6666 23.6666 89.6666 1.133384e+04 0.48 228.53 222.20 2006-08-01-00 NaN NaN	
5 0 22.3333 278.9997 22.6666 278.6664 1.015384e+04 NaN 224.30 211.50 2006-08-01-00 NaN NaN	
6 0 13.3333 157.9998 13.6667 157.9998 1.335837e+04 0.57 217.45 206.14 2006-08-01-00 NaN NaN	
7 0 12.0000 349.3330 12.0000 349.3330 1.612356e+04 0.54 220.09 210.16 2006-08-01-00 NaN NaN	
8 0 12.3333 85.3332 12.3333 85.3332 5.370104e+03 NaN 229.90 228.23 2006-08-01-00 NaN NaN	
9 0 10.6667 134.9999 10.6667 134.9999 2.024406e+04 0.29 223.10 210.83 2006-08-01-00 NaN NaN	
10 0 11.6667 331.9997 11.3333 331.9997 8.075757e+03 NaN 230.57 228.90 2006-08-01-00 NaN NaN	
11 0 10.0000 104.3332 10.0000 104.6666 1.893377e+04 0.79 227.85 222.87 2006-08-01-00 NaN NaN	
12 0 9.6667 241.3331 9.6667 241.3331 9.480038e+03 0.65 225.74 218.86 2006-08-01-00 NaN NaN	
13 0 8.6667 350.6663 8.6667 350.6663 4.888286e+04 0.52 221.85 202.13 2006-08-01-00 NaN NaN	
14 0 9.6667 116.3332 9.6667 116.3332 3.655305e+04 0.20 224.53 213.50 2006-08-01-00 NaN NaN	
15 0 7.0000 113.3332 7.3333 113.3332 5.452287e+03 NaN 230.24 227.56 2006-08-01-00 NaN NaN	
16 0 6.3333 352.9996 6.3333 352.6663 8.192556e+03 NaN 218.75 212.17 2006-08-01-00 NaN NaN	
17 0 5.6667 302.9997 5.6667 302.9997 6.834672e+03 NaN 222.47 214.17 2006-08-01-00 NaN NaN	
18 0 5.3333 93.3332 5.3333 93.3332 8.206365e+03 0.55 228.01 222.87 2006-08-01-00 NaN NaN	
19 0 5.0000 162.3332 5.0000 162.3332 9.579986e+03 0.39 227.08 220.20 2006-08-01-00 NaN NaN	
20 0 4.6667 288.6664 4.6667 288.3330 9.586582e+03 0.45 229.28 224.88 2006-08-01-00 NaN NaN	
21 0 4.0000 289.9997 4.0000 290.3330 1.370146e+04 0.70 221.67 208.82 2006-08-01-00 NaN NaN	
22 0 4.3333 193.6665 4.3333 193.3331 5.479533e+03 NaN 227.06 221.54 2006-08-01-00 NaN NaN	
23 0 4.0000 170.9998 4.0000 170.9998 5.481809e+03 NaN 229.73 224.88 2006-08-01-00 NaN NaN	
24 0 0.0000 292.3330 0.3333 291.9997 5.495195e+03 NaN 224.71 220.20 2006-08-01-00 NaN NaN	
25 0 -1.6667 73.3333 -1.6667 73.3333 1.098621e+04 0.53 226.56 218.19 2006-08-01-00 NaN NaN	
26 0 -9.0000 306.9997 -9.0000 306.9997 9.500593e+03 0.78 229.66 223.54 2006-08-01-00 NaN NaN	
27 0 -23.3333 216.9998 -23.3333 216.9998 6.307061e+03 NaN 230.91 230.24 2006-08-01-00 NaN NaN	
