ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.0000 305.3330 28.0000 305.3330 1.578318e+04 0.50 232.04 230.24 1994-03-01-00 NaN NaN	
2 0 4.0000 95.3332 4.0000 95.3332 1.233452e+04 0.59 224.51 217.52 1994-03-01-00 NaN NaN	
3 0 0.3333 64.6666 0.3333 64.6666 1.511115e+04 0.66 222.87 213.50 1994-03-01-00 NaN NaN	
4 0 -1.3333 117.6665 -1.3333 117.6665 9.613419e+03 0.30 228.52 225.55 1994-03-01-00 NaN NaN	
5 0 -2.6667 88.6666 -2.6667 88.9999 6.862265e+03 NaN 228.63 226.89 1994-03-01-00 NaN NaN	
6 0 -3.0000 83.6666 -3.0000 83.6666 5.487711e+03 NaN 225.22 220.87 1994-03-01-00 NaN NaN	
7 0 -3.3333 80.6666 -3.3333 80.6666 2.879986e+04 0.30 221.79 212.17 1994-03-01-00 NaN NaN	
8 0 -5.0000 300.9997 -5.3333 300.9997 1.505139e+04 0.60 229.51 223.54 1994-03-01-00 NaN NaN	
9 0 -6.0000 15.6667 -6.0000 15.3333 1.093018e+04 0.59 226.97 217.52 1994-03-01-00 NaN NaN	
10 0 -8.6667 247.3331 -8.3333 247.3331 6.792890e+03 NaN 231.04 229.57 1994-03-01-00 NaN NaN	
11 0 -8.3333 198.6665 -8.3333 198.3331 5.436040e+03 NaN 229.23 225.55 1994-03-01-00 NaN NaN	
12 0 -9.0000 317.3330 -9.0000 316.9997 5.430041e+03 NaN 230.24 228.90 1994-03-01-00 NaN NaN	
13 0 -10.3333 247.9997 -10.3333 247.9997 6.756140e+03 NaN 231.04 230.24 1994-03-01-00 NaN NaN	
14 0 -11.3333 130.9999 -11.3333 130.9999 4.310228e+04 0.54 218.19 198.78 1994-03-01-00 NaN NaN	
15 0 -11.6667 30.0000 -11.3333 30.0000 5.384901e+03 NaN 226.22 219.53 1994-03-01-00 NaN NaN	
16 0 -11.6667 283.6664 -11.6667 283.6664 5.381668e+03 0.00 229.57 226.89 1994-03-01-00 NaN NaN	
17 0 -13.3333 305.3330 -13.3333 305.3330 1.872729e+04 0.27 227.94 223.54 1994-03-01-00 NaN NaN	
18 0 -13.3333 60.9999 -13.3333 60.6666 8.018764e+03 0.23 224.44 213.50 1994-03-01-00 NaN NaN	
19 0 -13.0000 64.3333 -13.0000 64.3333 6.694774e+03 NaN 223.81 220.87 1994-03-01-00 NaN NaN	
20 0 -13.3333 215.3331 -13.3333 215.3331 1.737795e+04 0.54 215.46 206.14 1994-03-01-00 NaN NaN	
21 0 -13.6667 51.3333 -13.6667 51.3333 5.339609e+03 NaN 229.40 227.56 1994-03-01-00 NaN NaN	
22 0 -16.0000 45.3333 -16.0000 45.3333 6.602912e+03 NaN 225.42 216.18 1994-03-01-00 NaN NaN	
23 0 -17.6666 168.9998 -17.6666 168.9998 6.542603e+03 NaN 228.50 226.22 1994-03-01-00 NaN NaN	
24 0 -19.3333 295.3330 -19.0000 295.3330 5.190517e+03 NaN 229.23 226.89 1994-03-01-00 NaN NaN	
25 0 -20.0000 202.3331 -20.0000 202.3331 1.677316e+04 0.44 224.73 218.19 1994-03-01-00 NaN NaN	
26 0 -21.3333 310.6664 -21.0000 310.6664 1.152549e+04 0.51 219.90 206.14 1994-03-01-00 NaN NaN	
27 0 -22.3333 210.6664 -22.3333 210.9998 4.577168e+04 0.71 226.44 215.51 1994-03-01-00 NaN NaN	
28 0 -26.0000 156.9998 -26.0000 156.9998 6.177304e+03 NaN 231.57 230.91 1994-03-01-00 NaN NaN	
29 3 4.3333 136.6665 4.3333 136.6665 1.096081e+04 0.00 224.88 214.17 1994-03-01-00 27.56 153.4	
29 3 4.6667 135.9999 4.6667 135.9999 6.844934e+03 0.00 227.43 220.87 1994-03-01-03 NaN NaN	
30 3 -2.6667 116.6665 -2.6667 116.6665 1.372413e+04 0.98 218.66 202.80 1994-03-01-00 24.68 180.0	
30 3 -2.6667 115.9999 -2.6667 115.9999 1.235007e+04 0.23 221.54 212.17 1994-03-01-03 NaN NaN	
31 3 -7.6667 185.3331 -7.6667 185.3331 4.220808e+04 0.45 226.57 214.17 1994-03-01-00 71.50 -31.0	
31 3 -9.0000 186.9998 -8.6667 186.9998 6.786846e+03 0.00 229.30 222.87 1994-03-01-03 NaN NaN	
32 3 -9.0000 318.9997 -9.0000 318.6663 1.085381e+04 0.27 230.24 228.23 1994-03-01-00 71.32 -31.0	
32 3 -10.0000 320.3330 -10.0000 320.3330 6.766061e+03 NaN 227.83 222.20 1994-03-01-03 NaN NaN	
