ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 8.6667 209.3331 8.6667 209.3331 9.508003e+03 0.28 228.90 220.87 1999-02-01-00 NaN NaN	
2 0 8.0000 344.3330 8.0000 344.3330 1.496462e+04 0.43 226.46 218.19 1999-02-01-00 NaN NaN	
3 0 7.0000 324.3330 7.0000 324.3330 1.499568e+04 0.38 228.17 224.21 1999-02-01-00 NaN NaN	
4 0 4.6667 138.9998 4.3333 138.9998 6.846861e+03 NaN 230.77 227.56 1999-02-01-00 NaN NaN	
5 0 2.0000 262.9997 2.0000 262.9997 1.647524e+04 0.56 224.71 214.84 1999-02-01-00 NaN NaN	
6 0 0.3333 72.6666 0.3333 72.6666 8.242421e+03 0.00 225.77 216.85 1999-02-01-00 NaN NaN	
7 0 -2.3333 285.6664 -2.3333 285.6664 5.491197e+03 NaN 228.73 218.86 1999-02-01-00 NaN NaN	
8 0 -2.3333 106.6666 -2.3333 106.6666 5.490941e+03 NaN 230.74 227.56 1999-02-01-00 NaN NaN	
9 0 -4.0000 33.0000 -4.0000 33.0000 5.481809e+03 NaN 226.22 221.54 1999-02-01-00 NaN NaN	
10 0 -4.6667 310.3330 -5.0000 310.3330 6.844934e+03 0.00 227.43 219.53 1999-02-01-00 NaN NaN	
11 0 -2.3333 289.3330 -2.3333 289.3330 6.863264e+03 NaN 227.16 224.21 1999-02-01-00 NaN NaN	
12 0 -7.0000 81.6666 -7.0000 81.6666 8.181329e+03 0.55 230.12 228.23 1999-02-01-00 NaN NaN	
13 0 -7.3333 118.3332 -7.3333 118.3332 2.451960e+04 0.29 224.40 217.52 1999-02-01-00 NaN NaN	
14 0 -7.3333 191.3331 -7.3333 191.3331 2.179359e+04 0.49 227.31 218.86 1999-02-01-00 NaN NaN	
15 0 -9.6667 154.6665 -9.6667 154.6665 5.419855e+03 NaN 222.04 217.52 1999-02-01-00 NaN NaN	
16 0 -10.6667 25.3333 -10.6667 25.3333 6.747355e+03 0.00 229.57 226.89 1999-02-01-00 NaN NaN	
17 0 -11.6667 156.6665 -11.6667 156.3332 6.730283e+03 NaN 226.62 223.54 1999-02-01-00 NaN NaN	
18 0 -12.3333 40.6666 -12.3333 40.6666 3.219514e+04 0.62 224.66 207.48 1999-02-01-00 NaN NaN	
19 0 -14.0000 298.6664 -14.0000 298.6664 1.199498e+04 0.32 229.72 223.54 1999-02-01-00 NaN NaN	
20 0 -15.0000 199.9998 -15.0000 199.9998 6.632859e+03 NaN 228.63 224.21 1999-02-01-00 NaN NaN	
21 0 -16.3333 137.9999 -16.0000 137.9999 7.916872e+03 NaN 218.41 209.49 1999-02-01-00 NaN NaN	
22 0 -19.6666 291.3330 -19.6666 291.3330 1.035182e+04 0.41 225.72 218.19 1999-02-01-00 NaN NaN	
23 0 -18.6666 29.3333 -18.6666 29.3333 1.821067e+04 0.88 229.14 224.21 1999-02-01-00 NaN NaN	
24 0 -20.3333 281.6664 -20.3333 281.9997 9.016819e+03 0.00 231.10 228.90 1999-02-01-00 NaN NaN	
25 0 -20.0000 24.6666 -20.0000 24.0000 1.419491e+04 0.48 230.97 224.88 1999-02-01-00 NaN NaN	
26 0 -20.3333 203.6665 -20.3333 203.6665 7.737491e+03 NaN 224.44 218.86 1999-02-01-00 NaN NaN	
27 0 -21.0000 15.6667 -21.3333 15.6667 6.409797e+03 NaN 230.91 229.57 1999-02-01-00 NaN NaN	
28 0 -25.3333 153.6665 -25.3333 153.6665 1.615548e+04 0.45 225.40 221.54 1999-02-01-00 NaN NaN	
29 0 -25.6666 303.6664 -25.6666 303.6664 6.184312e+03 0.00 231.44 228.23 1999-02-01-00 NaN NaN	
30 3 16.3333 238.3331 16.3333 238.3331 2.241551e+04 0.64 228.86 223.54 1999-02-01-00 61.77 90.0	
30 3 18.3333 238.3331 18.0000 238.3331 8.604018e+04 0.60 227.57 218.19 1999-02-01-03 NaN NaN	
31 3 14.0000 92.6666 14.3333 92.6666 9.325059e+03 0.33 229.66 220.87 1999-02-01-00 26.92 153.4	
31 3 14.6667 91.9999 14.6667 91.9999 9.296998e+03 0.00 229.18 224.88 1999-02-01-03 NaN NaN	
32 3 11.6667 228.3331 11.6667 227.6664 1.048867e+05 0.45 228.21 218.86 1999-02-01-00 61.71 11.3	
32 3 12.3333 229.6664 12.0000 229.3331 1.262182e+05 0.56 226.33 216.85 1999-02-01-03 NaN NaN	
33 3 5.3333 83.9999 5.3333 83.9999 6.837783e+03 0.00 223.68 218.86 1999-02-01-00 86.97 8.1	
33 3 5.6667 86.3332 5.6667 86.3332 2.050743e+04 0.74 225.02 220.20 1999-02-01-03 NaN NaN	
34 3 -0.6667 67.6666 -0.6667 67.6666 6.868611e+03 0.00 222.07 214.84 1999-02-01-00 37.06 0.0	
34 3 -0.3333 68.6666 -0.6667 68.6666 8.242537e+03 0.58 223.54 218.86 1999-02-01-03 NaN NaN	
