ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 30.0000 272.6664 30.0000 272.3330 2.025760e+04 0.14 227.80 222.20 1994-05-01-00 NaN NaN	
2 0 28.0000 49.6666 28.0000 49.6666 1.091317e+04 0.66 228.67 222.87 1994-05-01-00 NaN NaN	
3 0 25.3333 258.9997 25.3333 258.9997 1.116473e+04 0.33 228.60 225.55 1994-05-01-00 NaN NaN	
4 0 24.0000 208.3331 24.0000 208.3331 5.016881e+03 NaN 230.74 230.24 1994-05-01-00 NaN NaN	
5 0 24.0000 213.3331 24.0000 213.3331 5.016881e+03 NaN 231.24 230.24 1994-05-01-00 NaN NaN	
6 0 10.3333 354.9996 10.3333 354.9996 1.081632e+04 0.51 227.22 220.87 1994-05-01-00 NaN NaN	
7 0 8.0000 348.9996 8.0000 348.9996 1.360513e+04 0.49 221.67 207.48 1994-05-01-00 NaN NaN	
8 0 7.6667 270.9997 7.6667 271.3330 6.808693e+03 NaN 229.70 224.21 1994-05-01-00 NaN NaN	
9 0 7.0000 349.9996 7.3333 349.9996 6.815857e+03 0.00 228.76 225.55 1994-05-01-00 NaN NaN	
10 0 6.3333 125.9999 6.3333 125.9999 6.826225e+03 NaN 225.82 223.54 1994-05-01-00 NaN NaN	
11 0 5.6667 150.9998 6.0000 151.3332 5.466763e+03 NaN 231.07 227.56 1994-05-01-00 NaN NaN	
12 0 3.6667 155.9998 3.6667 155.9998 2.193400e+04 0.49 216.47 203.46 1994-05-01-00 NaN NaN	
13 0 3.0000 346.3330 3.0000 346.3330 6.858756e+03 0.00 213.24 205.47 1994-05-01-00 NaN NaN	
14 0 2.3333 99.9999 2.3333 99.9999 8.234890e+03 0.00 229.46 224.21 1994-05-01-00 NaN NaN	
15 0 3.0000 297.9997 3.0000 297.9997 5.488106e+03 NaN 231.74 229.57 1994-05-01-00 NaN NaN	
16 0 3.3333 338.6663 3.3333 338.6663 1.508798e+04 0.11 225.61 217.52 1994-05-01-00 NaN NaN	
17 0 2.3333 76.6666 2.3333 76.6666 9.608909e+03 0.80 219.15 205.47 1994-05-01-00 NaN NaN	
18 0 2.3333 295.9997 2.3333 295.6664 5.489988e+03 NaN 225.55 216.85 1994-05-01-00 NaN NaN	
19 0 1.6667 101.9999 1.6667 102.3332 1.098621e+04 0.42 224.21 212.83 1994-05-01-00 NaN NaN	
20 0 1.0000 298.3330 0.6667 298.3330 1.510920e+04 0.67 226.04 216.85 1994-05-01-00 NaN NaN	
21 0 1.6667 81.6666 2.0000 81.6666 8.238864e+03 0.00 227.00 222.20 1994-05-01-00 NaN NaN	
22 0 -0.6667 17.3333 -0.6667 17.3333 6.868541e+03 NaN 229.03 222.87 1994-05-01-00 NaN NaN	
23 0 -1.0000 63.9999 -1.0000 63.6666 5.494637e+03 NaN 224.71 220.87 1994-05-01-00 NaN NaN	
24 0 -3.3333 290.9997 -3.3333 290.6664 1.783074e+04 0.50 226.22 210.83 1994-05-01-00 NaN NaN	
25 0 -4.6667 291.6664 -4.6667 291.6664 5.476305e+03 NaN 223.04 214.84 1994-05-01-00 NaN NaN	
26 0 -8.0000 104.6666 -7.6667 104.6666 1.224601e+04 0.51 219.08 207.48 1994-05-01-00 NaN NaN	
27 0 -10.0000 181.6665 -10.0000 181.6665 5.143210e+04 0.71 221.71 203.46 1994-05-01-00 NaN NaN	
28 0 -12.0000 220.6664 -12.0000 220.6664 1.075519e+04 0.50 229.90 226.89 1994-05-01-00 NaN NaN	
29 0 -17.0000 220.6664 -17.0000 220.6664 9.200966e+03 0.78 230.43 226.89 1994-05-01-00 NaN NaN	
30 0 -17.3333 219.6664 -17.3333 219.6664 6.559427e+03 0.00 228.23 225.55 1994-05-01-00 NaN NaN	
