ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 78.6666 29.6666 78.3333 7.162304e+03 0.00 230.01 228.90 1989-02-01-00 NaN NaN	
2 0 29.3333 53.3333 29.3333 53.3333 5.980461e+03 NaN 231.71 230.91 1989-02-01-00 NaN NaN	
3 0 26.6666 251.6664 26.6666 251.3331 1.117638e+05 0.67 229.13 220.87 1989-02-01-00 NaN NaN	
4 0 17.0000 216.6664 17.0000 216.3331 5.255081e+03 NaN 231.57 229.57 1989-02-01-00 NaN NaN	
5 0 13.0000 240.3331 13.3333 240.3331 2.274823e+04 0.55 225.12 219.53 1989-02-01-00 NaN NaN	
6 0 13.6667 303.3330 13.6667 303.3330 8.013212e+03 NaN 226.22 218.86 1989-02-01-00 NaN NaN	
7 0 13.0000 251.3331 13.3333 251.6664 1.204012e+04 NaN 229.49 224.21 1989-02-01-00 NaN NaN	
8 0 12.0000 123.9999 12.3333 123.9999 1.343735e+04 0.36 228.16 219.53 1989-02-01-00 NaN NaN	
9 0 5.0000 5.6667 5.0000 5.6667 6.568316e+04 0.78 227.49 222.87 1989-02-01-00 NaN NaN	
10 0 4.3333 283.9997 4.3333 283.9997 1.370092e+04 0.70 223.21 214.17 1989-02-01-00 NaN NaN	
11 0 4.3333 296.6664 4.3333 296.3330 1.095946e+04 0.51 229.15 223.54 1989-02-01-00 NaN NaN	
12 0 4.0000 168.6665 4.3333 168.6665 8.221041e+03 NaN 220.20 209.49 1989-02-01-00 NaN NaN	
13 0 3.0000 332.9997 3.0000 332.9997 5.487269e+03 NaN 230.40 228.23 1989-02-01-00 NaN NaN	
14 0 0.0000 302.3330 0.0000 302.3330 5.495195e+03 NaN 228.56 226.89 1989-02-01-00 NaN NaN	
15 0 -0.3333 33.3333 -0.3333 33.3333 8.242630e+03 0.00 209.27 192.76 1989-02-01-00 NaN NaN	
16 0 -3.0000 308.9997 -3.0000 308.6664 6.859151e+03 NaN 227.02 222.20 1989-02-01-00 NaN NaN	
