ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 24.6666 91.3332 24.6666 91.3332 8.735764e+03 0.45 223.64 214.84 2001-10-01-00 NaN NaN	
2 0 22.3333 178.9998 22.3333 178.9998 7.624470e+03 0.00 226.22 221.54 2001-10-01-00 NaN NaN	
3 0 19.0000 91.3332 19.0000 91.3332 7.791112e+03 0.73 228.23 221.54 2001-10-01-00 NaN NaN	
4 0 17.6666 282.6664 18.0000 282.9997 6.542603e+03 NaN 223.68 206.81 2001-10-01-00 NaN NaN	
5 0 16.3333 99.3332 16.6666 98.9999 5.268924e+03 NaN 224.55 221.54 2001-10-01-00 NaN NaN	
6 0 16.3333 261.9997 16.6666 261.6664 5.268924e+03 NaN 220.20 217.52 2001-10-01-00 NaN NaN	
7 0 14.6667 331.6663 14.6667 331.6663 5.318137e+03 NaN 231.91 230.24 2001-10-01-00 NaN NaN	
8 0 13.6667 181.9998 13.6667 181.9998 5.337698e+03 NaN 229.23 226.89 2001-10-01-00 NaN NaN	
9 0 13.0000 184.9998 13.0000 184.9998 8.026137e+03 NaN 226.67 222.87 2001-10-01-00 NaN NaN	
10 0 12.6667 69.3333 12.6667 69.3333 6.701830e+03 NaN 230.77 229.57 2001-10-01-00 NaN NaN	
11 0 11.6667 74.3333 11.6667 74.3333 1.211191e+04 0.71 226.67 221.54 2001-10-01-00 NaN NaN	
12 0 10.3333 65.3333 10.3333 65.3333 6.756140e+03 0.00 230.50 230.24 2001-10-01-00 NaN NaN	
13 0 10.3333 275.3330 10.3333 275.3330 2.161835e+04 0.51 215.47 202.80 2001-10-01-00 NaN NaN	
14 0 9.6667 267.9997 9.6667 267.9997 6.774159e+03 0.00 229.97 226.89 2001-10-01-00 NaN NaN	
15 0 9.0000 275.9997 9.0000 275.9997 5.426313e+03 NaN 228.73 220.87 2001-10-01-00 NaN NaN	
16 0 9.0000 303.3330 9.0000 303.3330 6.784437e+03 NaN 227.02 217.52 2001-10-01-00 NaN NaN	
17 0 9.0000 322.9997 9.0000 322.9997 1.492322e+04 0.56 223.73 210.83 2001-10-01-00 NaN NaN	
18 0 4.6667 107.6666 4.6667 107.6666 6.847535e+03 0.00 225.69 224.21 2001-10-01-00 NaN NaN	
19 0 1.3333 61.3333 1.3333 61.3333 1.235997e+04 0.60 230.68 227.56 2001-10-01-00 NaN NaN	
20 0 0.3333 110.6665 0.3333 110.6665 3.983853e+04 0.32 221.72 210.83 2001-10-01-00 NaN NaN	
21 0 0.0000 79.6666 0.3333 79.3333 8.242793e+03 0.00 227.45 220.87 2001-10-01-00 NaN NaN	
22 0 -1.0000 163.6665 -1.0000 163.3332 6.868239e+03 0.00 224.75 212.17 2001-10-01-00 NaN NaN	
23 0 -1.3333 281.9997 -1.0000 281.9997 5.494079e+03 NaN 228.06 224.21 2001-10-01-00 NaN NaN	
24 0 -2.0000 99.6666 -2.0000 99.6666 6.864264e+03 0.00 230.50 228.23 2001-10-01-00 NaN NaN	
25 0 -6.3333 185.6665 -6.3333 185.6665 5.462563e+03 NaN 227.22 224.21 2001-10-01-00 NaN NaN	
26 0 -14.3333 290.6664 -14.0000 290.3330 5.328098e+03 NaN 219.03 214.17 2001-10-01-00 NaN NaN	
27 0 -17.0000 213.3331 -17.0000 213.3331 1.183084e+04 0.39 228.53 217.52 2001-10-01-00 NaN NaN	
28 0 -23.3333 179.6665 -23.3333 179.9998 3.154206e+04 0.47 229.27 224.88 2001-10-01-00 NaN NaN	
29 3 24.0000 359.3329 24.0000 359.3329 5.023383e+03 NaN 224.38 219.53 2001-10-01-00 16.74 -45.0	
29 3 23.6666 359.6663 23.6666 359.6663 7.539578e+03 NaN 228.45 224.21 2001-10-01-03 NaN NaN	
30 3 23.3333 174.9998 23.0000 174.6665 8.839532e+03 0.96 224.69 220.20 2001-10-01-00 24.71 90.0	
30 3 23.6666 174.9998 23.6666 174.6665 5.029842e+03 NaN 229.40 227.56 2001-10-01-03 NaN NaN	
31 3 19.0000 256.9997 19.0000 256.9997 2.466924e+04 0.87 217.98 201.46 2001-10-01-00 11.68 180.0	
31 3 19.0000 256.9997 19.0000 256.6664 1.817228e+04 0.35 222.83 217.52 2001-10-01-03 NaN NaN	
32 3 17.3333 280.6664 17.3333 280.6664 7.861147e+03 NaN 224.99 222.87 2001-10-01-00 60.70 126.9	
32 3 18.3333 279.6664 18.6666 279.6664 4.040909e+04 0.43 217.93 202.80 2001-10-01-03 NaN NaN	
33 3 14.6667 266.6664 14.6667 266.6664 6.647182e+03 NaN 224.21 218.19 2001-10-01-00 12.35 -90.0	
33 3 14.0000 266.6664 14.3333 266.6664 5.328098e+03 NaN 219.86 216.85 2001-10-01-03 NaN NaN	
34 3 14.3333 111.3332 14.3333 110.9999 5.324140e+03 0.00 224.38 212.17 2001-10-01-00 17.20 45.0	
34 3 14.6667 111.3332 14.6667 111.3332 5.314090e+03 NaN 225.38 220.87 2001-10-01-03 NaN NaN	
35 3 13.3333 37.3333 13.3333 37.3333 8.022451e+03 0.62 223.77 208.82 2001-10-01-00 36.07 180.0	
35 3 13.0000 36.3333 13.3333 36.3333 6.689358e+03 0.00 230.10 228.23 2001-10-01-03 NaN NaN	
36 3 6.0000 329.6663 6.0000 329.3330 9.564758e+03 0.72 224.31 216.18 2001-10-01-00 27.50 153.4	
36 3 6.3333 328.6663 6.3333 328.6663 1.502398e+04 0.00 223.66 216.18 2001-10-01-03 NaN NaN	
37 3 2.3333 123.6665 2.6667 123.6665 8.234983e+03 NaN 224.10 216.18 2001-10-01-00 37.02 180.0	
37 3 2.6667 122.6665 2.6667 122.6665 2.881778e+04 0.84 223.58 207.48 2001-10-01-03 NaN NaN	
38 3 1.3333 11.3333 1.3333 11.3333 3.021521e+04 0.97 225.79 217.52 2001-10-01-00 39.06 161.6	
38 3 1.3333 10.3333 1.6667 10.3333 8.240003e+03 NaN 222.20 216.18 2001-10-01-03 NaN NaN	
39 3 -4.0000 16.6666 -3.6667 16.6666 9.594851e+03 NaN 221.06 210.83 2001-10-01-00 39.00 161.6	
39 3 -3.3333 15.6667 -3.3333 15.6667 2.605280e+04 0.43 222.63 212.83 2001-10-01-03 NaN NaN	
40 3 -4.3333 88.3332 -4.3333 88.3332 5.478906e+03 NaN 221.87 218.86 2001-10-01-00 144.12 -160.0	
40 3 -5.0000 84.3332 -5.6667 84.6666 4.390675e+05 0.90 217.75 196.10 2001-10-01-03 NaN NaN	
41 3 -4.6667 292.6664 -4.6667 292.6664 1.095328e+04 0.82 223.71 206.14 2001-10-01-00 36.94 180.0	
41 3 -4.6667 291.6664 -4.6667 291.6664 8.214190e+03 NaN 225.55 217.52 2001-10-01-03 NaN NaN	
42 3 -6.0000 300.3330 -6.0000 300.3330 9.562229e+03 0.31 220.39 211.50 2001-10-01-00 27.50 -153.4	
42 3 -6.3333 299.6664 -6.3333 299.6664 1.775460e+04 0.68 219.32 204.13 2001-10-01-03 NaN NaN	
43 3 -7.0000 303.6664 -7.0000 303.6664 8.181329e+03 0.00 224.55 220.87 2001-10-01-00 36.79 180.0	
43 3 -7.0000 302.6664 -7.0000 302.6664 8.183278e+03 0.58 222.20 216.85 2001-10-01-03 NaN NaN	
44 3 -14.6667 288.3330 -14.6667 288.3330 1.595241e+04 0.24 224.21 214.17 2001-10-01-00 0.00 0.0	
44 3 -14.6667 288.3330 -14.6667 288.3330 1.196727e+04 0.64 224.73 216.85 2001-10-01-03 NaN NaN	
45 3 -24.0000 172.3332 -24.0000 171.9998 1.880195e+04 0.59 231.26 229.57 2001-10-01-00 62.81 78.7	
45 3 -22.3333 172.3332 -22.3333 172.3332 5.082994e+03 0.00 231.41 229.57 2001-10-01-03 NaN NaN	
46 0 29.3333 293.3330 29.3333 293.3330 3.708709e+04 0.74 215.62 199.45 2001-10-01-03 NaN NaN	
47 0 26.0000 287.9997 26.0000 287.9997 6.166814e+03 NaN 228.63 224.88 2001-10-01-03 NaN NaN	
48 0 21.3333 291.3330 21.3333 291.3330 5.112761e+03 NaN 232.41 231.57 2001-10-01-03 NaN NaN	
49 0 19.3333 333.3330 19.3333 333.3330 1.297363e+04 0.28 228.83 225.55 2001-10-01-03 NaN NaN	
50 0 12.6667 343.3330 12.6667 343.3330 2.411041e+04 0.71 225.37 220.20 2001-10-01-03 NaN NaN	
51 0 10.3333 344.9996 10.6667 344.9996 2.026523e+04 0.47 225.73 215.51 2001-10-01-03 NaN NaN	
52 0 10.3333 71.9999 10.3333 71.9999 1.351801e+04 0.49 227.49 221.54 2001-10-01-03 NaN NaN	
53 0 8.6667 118.9999 8.3333 118.9999 6.792982e+03 0.00 221.94 216.85 2001-10-01-03 NaN NaN	
54 0 6.3333 337.9996 6.3333 337.6663 5.461704e+03 NaN 230.57 227.56 2001-10-01-03 NaN NaN	
55 0 5.6667 167.3332 5.6667 167.3332 8.204114e+03 NaN 222.54 214.17 2001-10-01-03 NaN NaN	
56 0 4.6667 165.6665 4.6667 165.6665 5.477652e+03 NaN 221.20 215.51 2001-10-01-03 NaN NaN	
57 0 4.0000 117.3332 4.0000 117.3332 6.853388e+03 0.00 223.41 208.82 2001-10-01-03 NaN NaN	
58 0 0.6667 299.3330 0.6667 299.3330 8.242328e+03 0.60 221.87 207.48 2001-10-01-03 NaN NaN	
59 0 -0.6667 138.9998 -0.6667 138.9998 1.098916e+04 0.66 226.47 220.20 2001-10-01-03 NaN NaN	
60 0 -1.6667 134.9999 -1.6667 134.9999 1.098518e+04 0.52 222.04 212.83 2001-10-01-03 NaN NaN	
61 0 -2.0000 129.9999 -2.0000 129.9999 5.492406e+03 NaN 218.52 212.17 2001-10-01-03 NaN NaN	
62 0 -3.3333 89.6666 -3.0000 89.3332 6.858268e+03 NaN 226.62 221.54 2001-10-01-03 NaN NaN	
63 0 -4.0000 114.6665 -4.0000 114.6665 3.562586e+04 0.66 226.99 222.20 2001-10-01-03 NaN NaN	
64 0 -3.6667 155.9998 -3.6667 156.3332 5.483459e+03 NaN 224.71 216.85 2001-10-01-03 NaN NaN	
65 0 -7.3333 173.6665 -7.3333 173.3331 6.814860e+03 0.00 223.54 216.18 2001-10-01-03 NaN NaN	
66 0 -7.3333 175.3331 -7.0000 174.9998 5.452287e+03 NaN 224.38 218.19 2001-10-01-03 NaN NaN	
67 0 -8.3333 17.0000 -8.3333 16.6666 1.766838e+04 0.95 219.78 212.17 2001-10-01-03 NaN NaN	
68 0 -9.3333 85.3332 -9.3333 84.9999 5.425040e+03 NaN 229.57 226.89 2001-10-01-03 NaN NaN	
69 0 -20.3333 210.9998 -20.3333 210.9998 9.017342e+03 0.39 226.60 222.20 2001-10-01-03 NaN NaN	
70 0 -20.3333 212.6664 -20.3333 212.3331 7.729138e+03 0.00 229.01 224.21 2001-10-01-03 NaN NaN	
71 0 -29.3333 162.6665 -29.3333 162.6665 3.117674e+04 0.87 231.45 228.90 2001-10-01-03 NaN NaN	
72 6 23.0000 216.3331 23.3333 216.3331 1.516257e+04 0.36 224.66 216.18 2001-10-01-00 0.00 0.0	
72 6 23.6666 216.3331 23.3333 216.3331 3.777773e+04 0.43 219.28 209.49 2001-10-01-03 12.35 90.0	
72 6 24.0000 216.6664 23.6666 216.3331 5.771134e+04 0.31 220.37 208.82 2001-10-01-06 NaN NaN	
73 6 14.6667 94.3332 14.6667 93.9999 5.316181e+03 NaN 222.37 215.51 2001-10-01-00 38.95 -108.4	
73 6 13.6667 93.3332 13.6667 93.6666 5.607041e+04 0.67 219.50 204.13 2001-10-01-03 34.48 -135.0	
73 6 13.0000 92.6666 13.0000 92.9999 6.425754e+04 0.36 224.05 212.17 2001-10-01-06 NaN NaN	
74 6 6.3333 121.6665 6.0000 121.6665 5.462516e+03 NaN 228.73 221.54 2001-10-01-00 34.84 135.0	
74 6 6.6667 121.3332 6.6667 120.9999 1.364674e+04 0.65 225.89 221.54 2001-10-01-03 27.48 -153.4	
74 6 6.3333 120.3332 6.3333 120.3332 1.365227e+04 0.30 225.08 210.16 2001-10-01-06 NaN NaN	
75 6 1.6667 297.6664 1.6667 297.6664 5.493080e+03 NaN 226.05 222.87 2001-10-01-00 50.94 -104.0	
75 6 0.3333 297.3330 0.3333 297.3330 8.242630e+03 0.55 219.19 209.49 2001-10-01-03 0.00 0.0	
75 6 0.6667 297.3330 0.3333 297.3330 2.335345e+04 0.69 224.92 215.51 2001-10-01-06 NaN NaN	
