ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 254.3331 29.3333 254.3331 5.976526e+03 0.00 227.69 224.88 1999-08-01-00 NaN NaN	
2 0 27.3333 277.9997 27.3333 277.9997 1.097271e+04 0.57 225.25 212.83 1999-08-01-00 NaN NaN	
3 0 24.6666 294.3330 24.6666 294.3330 7.487312e+03 0.62 225.66 219.53 1999-08-01-00 NaN NaN	
4 0 23.3333 182.9998 23.3333 182.9998 7.559083e+03 0.29 227.78 225.55 1999-08-01-00 NaN NaN	
5 0 23.0000 290.9997 23.0000 290.9997 1.011038e+04 0.69 224.71 219.53 1999-08-01-00 NaN NaN	
6 0 21.3333 257.9997 21.0000 257.9997 2.817760e+04 0.40 222.90 213.50 1999-08-01-00 NaN NaN	
7 0 20.0000 255.9997 19.6666 255.9997 2.712480e+04 0.44 221.79 207.48 1999-08-01-00 NaN NaN	
8 0 15.6667 157.3332 15.6667 157.3332 5.286727e+03 NaN 224.05 210.16 1999-08-01-00 NaN NaN	
9 0 15.3333 267.3331 15.3333 267.3331 9.274266e+03 0.96 220.39 212.17 1999-08-01-00 NaN NaN	
10 0 15.3333 268.9997 15.3333 268.9997 5.295360e+03 NaN 224.88 218.19 1999-08-01-00 NaN NaN	
11 0 14.3333 88.9999 14.3333 89.3332 1.397056e+05 0.44 211.99 194.76 1999-08-01-00 NaN NaN	
12 0 13.6667 352.3330 14.0000 352.3330 1.067162e+04 NaN 228.31 222.20 1999-08-01-00 NaN NaN	
13 0 12.6667 229.6664 12.6667 229.6664 1.206328e+04 0.51 228.97 225.55 1999-08-01-00 NaN NaN	
14 0 11.3333 177.6665 11.3333 177.6665 2.964627e+04 0.80 218.07 206.81 1999-08-01-00 NaN NaN	
15 0 11.3333 235.9998 11.3333 235.9998 5.384901e+03 NaN 223.71 221.54 1999-08-01-00 NaN NaN	
16 0 8.6667 279.3330 8.3333 278.9997 8.149787e+03 0.60 227.00 219.53 1999-08-01-00 NaN NaN	
17 0 8.3333 277.6664 8.3333 277.6664 1.359514e+04 0.69 226.89 219.53 1999-08-01-00 NaN NaN	
