ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 25.6666 248.6664 25.6666 248.6664 6.187753e+03 NaN 225.69 215.51 1990-08-01-00 NaN NaN	
2 0 24.3333 125.3332 24.3333 124.9999 5.007023e+03 NaN 230.91 228.90 1990-08-01-00 NaN NaN	
3 0 23.6666 178.9998 23.6666 178.6665 2.137050e+04 0.46 229.17 224.88 1990-08-01-00 NaN NaN	
4 0 21.3333 71.3333 21.3333 71.3333 5.118663e+03 0.00 232.24 232.24 1990-08-01-00 NaN NaN	
5 0 20.3333 117.6665 20.3333 117.3332 1.802327e+04 0.42 224.98 213.50 1990-08-01-00 NaN NaN	
6 0 19.6666 73.9999 19.6666 73.9999 9.050232e+03 0.96 226.99 221.54 1990-08-01-00 NaN NaN	
7 0 18.6666 72.6666 18.6666 72.6666 6.507673e+03 NaN 228.90 222.20 1990-08-01-00 NaN NaN	
8 0 14.6667 79.9999 14.6667 79.9999 5.314135e+03 NaN 220.36 214.84 1990-08-01-00 NaN NaN	
9 0 13.6667 305.6664 13.6667 305.9997 6.676433e+03 NaN 226.35 221.54 1990-08-01-00 NaN NaN	
10 0 11.3333 76.9999 11.3333 76.6666 5.384901e+03 NaN 229.90 226.22 1990-08-01-00 NaN NaN	
11 0 10.6667 183.6665 10.6667 183.6665 5.398785e+03 NaN 220.53 204.80 1990-08-01-00 NaN NaN	
12 0 10.0000 226.6664 10.0000 226.6664 8.120319e+03 0.58 229.01 224.88 1990-08-01-00 NaN NaN	
13 0 10.0000 236.3331 10.0000 236.3331 6.766015e+03 0.00 229.70 227.56 1990-08-01-00 NaN NaN	
14 0 9.0000 207.9998 9.6667 207.9998 8.138558e+03 0.10 230.79 225.55 1990-08-01-00 NaN NaN	
15 0 8.3333 279.3330 8.0000 279.3330 3.669748e+04 0.57 222.11 202.13 1990-08-01-00 NaN NaN	
16 0 8.0000 130.6665 8.0000 130.9999 6.799933e+03 NaN 227.29 217.52 1990-08-01-00 NaN NaN	
17 0 8.3333 287.3330 8.3333 287.3330 5.438357e+03 NaN 222.87 217.52 1990-08-01-00 NaN NaN	
18 0 7.3333 277.6664 7.3333 277.6664 1.362133e+04 0.48 223.54 213.50 1990-08-01-00 NaN NaN	
19 0 7.0000 6.6667 7.0000 6.6667 9.542859e+03 0.00 227.08 222.87 1990-08-01-00 NaN NaN	
20 0 6.6667 296.3330 6.6667 296.3330 1.091784e+04 0.82 228.56 222.20 1990-08-01-00 NaN NaN	
21 0 6.3333 198.9998 6.3333 198.9998 5.461658e+03 0.00 223.21 214.84 1990-08-01-00 NaN NaN	
22 0 5.6667 274.3330 5.6667 273.9997 2.187404e+04 0.36 222.33 212.17 1990-08-01-00 NaN NaN	
