ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 25.6666 256.6664 25.6666 256.6664 1.611780e+04 0.61 229.72 227.56 1993-02-01-00 NaN NaN	
2 0 23.6666 260.3331 23.6666 260.3331 5.026612e+03 NaN 230.57 227.56 1993-02-01-00 NaN NaN	
3 0 21.0000 258.6664 20.3333 258.6664 7.828066e+04 0.91 227.28 215.51 1993-02-01-00 NaN NaN	
4 0 13.6667 246.6664 13.6667 246.6664 6.670745e+03 0.00 225.02 219.53 1993-02-01-00 NaN NaN	
5 0 12.3333 195.6665 12.3333 195.3331 1.074021e+04 0.00 226.64 220.20 1993-02-01-00 NaN NaN	
6 0 11.3333 189.3331 11.3333 188.9998 5.389635e+03 NaN 220.70 214.17 1993-02-01-00 NaN NaN	
7 0 10.6667 254.9997 10.6667 254.9997 1.079898e+04 0.82 230.82 228.23 1993-02-01-00 NaN NaN	
8 0 8.0000 203.9998 8.3333 203.9998 6.799840e+03 0.00 226.89 220.20 1993-02-01-00 NaN NaN	
9 0 8.0000 160.6665 8.0000 160.6665 5.440627e+03 NaN 230.24 228.90 1993-02-01-00 NaN NaN	
10 0 5.3333 286.3330 5.3333 285.9997 8.204880e+03 NaN 227.11 222.87 1993-02-01-00 NaN NaN	
11 0 0.3333 180.9998 0.3333 180.9998 2.610031e+04 0.62 220.20 204.80 1993-02-01-00 NaN NaN	
12 0 -2.3333 134.9999 -2.3333 134.9999 6.863311e+03 0.20 229.83 223.54 1993-02-01-00 NaN NaN	
13 0 -4.0000 89.6666 -3.6667 89.6666 5.482924e+03 NaN 229.40 228.90 1993-02-01-00 NaN NaN	
14 0 -4.0000 147.9998 -4.0000 147.9998 1.370620e+04 0.44 217.19 206.14 1993-02-01-00 NaN NaN	
15 0 -5.0000 99.9999 -5.0000 100.3332 9.578593e+03 0.45 226.89 220.20 1993-02-01-00 NaN NaN	
16 0 -5.3333 173.3331 -5.0000 172.9998 1.641633e+04 0.36 219.69 205.47 1993-02-01-00 NaN NaN	
17 0 -9.0000 159.9998 -9.3333 160.3332 1.220604e+05 0.49 218.38 197.44 1993-02-01-00 NaN NaN	
18 0 -8.0000 30.6666 -8.0000 30.6666 5.443941e+03 NaN 230.91 227.56 1993-02-01-00 NaN NaN	
19 0 -8.6667 135.6665 -8.3333 135.6665 5.434858e+03 NaN 227.73 224.21 1993-02-01-00 NaN NaN	
20 0 -9.6667 163.3332 -9.6667 163.3332 5.418490e+03 NaN 220.70 215.51 1993-02-01-00 NaN NaN	
21 0 -10.6667 34.6666 -10.6667 34.6666 2.160884e+04 0.38 225.55 214.84 1993-02-01-00 NaN NaN	
22 0 -11.0000 30.6666 -11.0000 30.6666 6.741255e+03 0.00 229.57 226.89 1993-02-01-00 NaN NaN	
23 0 -14.0000 195.9998 -14.0000 195.9998 5.333876e+03 NaN 223.71 220.20 1993-02-01-00 NaN NaN	
24 0 -14.6667 115.9999 -14.6667 115.9999 1.196941e+04 0.00 228.67 222.20 1993-02-01-00 NaN NaN	
25 0 -16.6666 44.6666 -16.6666 44.6666 5.264340e+03 NaN 227.39 222.87 1993-02-01-00 NaN NaN	
26 0 -18.0000 15.0000 -18.0000 15.0000 2.092446e+04 0.71 218.48 206.14 1993-02-01-00 NaN NaN	
27 0 -20.3333 20.0000 -20.0000 20.0000 1.031648e+04 0.41 226.56 222.20 1993-02-01-00 NaN NaN	
