ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 23.3333 105.3332 23.3333 105.3332 1.638600e+04 0.55 230.18 226.89 2008-04-01-00 NaN NaN	
2 0 22.0000 85.6666 22.0000 85.3332 7.642563e+03 0.00 230.68 228.23 2008-04-01-00 NaN NaN	
3 0 19.0000 287.6664 19.0000 287.6664 1.298950e+04 0.69 227.36 221.54 2008-04-01-00 NaN NaN	
4 0 8.0000 3.6667 8.0000 4.0000 3.672180e+04 0.59 225.68 217.52 2008-04-01-00 NaN NaN	
5 0 4.6667 101.3332 4.6667 100.9999 5.476978e+03 0.00 224.21 221.54 2008-04-01-00 NaN NaN	
6 0 4.3333 87.6666 4.3333 87.6666 6.848743e+03 0.00 231.71 230.24 2008-04-01-00 NaN NaN	
7 0 4.3333 91.6666 4.3333 91.6666 1.370102e+04 0.98 225.28 216.18 2008-04-01-00 NaN NaN	
8 0 0.0000 301.6664 0.0000 301.6664 2.747486e+04 0.48 226.99 214.84 2008-04-01-00 NaN NaN	
9 0 0.0000 4.0000 0.0000 4.0000 5.495219e+03 NaN 227.06 219.53 2008-04-01-00 NaN NaN	
10 0 -0.3333 33.3333 -0.3333 33.3333 2.610172e+04 0.59 219.14 205.47 2008-04-01-00 NaN NaN	
11 0 -2.0000 312.3330 -2.0000 312.3330 7.276300e+04 0.43 223.77 207.48 2008-04-01-00 NaN NaN	
12 0 -1.0000 108.9999 -1.0000 108.9999 8.241282e+03 NaN 227.11 224.21 2008-04-01-00 NaN NaN	
13 0 -1.0000 125.3332 -1.0000 125.3332 5.494405e+03 NaN 228.40 224.88 2008-04-01-00 NaN NaN	
14 0 -3.3333 107.9999 -3.0000 108.3332 1.234421e+04 0.40 230.98 228.90 2008-04-01-00 NaN NaN	
15 0 -3.3333 110.3332 -3.3333 110.3332 1.234377e+04 0.46 224.51 214.17 2008-04-01-00 NaN NaN	
16 0 -1.6667 314.9997 -1.3333 314.9997 1.098667e+04 NaN 219.53 210.16 2008-04-01-00 NaN NaN	
17 0 -3.3333 307.3330 -3.0000 307.6664 4.849129e+05 0.39 218.70 183.39 2008-04-01-00 NaN NaN	
18 0 -8.3333 312.6664 -8.3333 312.6664 6.794164e+03 0.00 231.17 229.57 2008-04-01-00 NaN NaN	
19 0 -9.0000 25.0000 -8.6667 25.0000 8.145062e+03 NaN 222.43 216.85 2008-04-01-00 NaN NaN	
20 0 -9.6667 231.3331 -9.3333 230.9998 5.419855e+03 NaN 229.06 223.54 2008-04-01-00 NaN NaN	
21 0 -10.0000 66.9999 -10.0000 66.9999 8.117544e+03 0.00 218.30 212.17 2008-04-01-00 NaN NaN	
22 0 -9.6667 204.6665 -9.6667 204.6665 1.489712e+04 0.19 226.34 220.20 2008-04-01-00 NaN NaN	
23 0 -11.6667 118.6665 -12.0000 118.6665 6.723864e+03 NaN 226.22 221.54 2008-04-01-00 NaN NaN	
24 0 -12.0000 308.6664 -12.0000 308.6664 9.408074e+03 0.65 222.01 208.15 2008-04-01-00 NaN NaN	
25 0 -15.0000 117.9999 -15.0000 117.6665 5.307951e+03 0.00 226.22 220.87 2008-04-01-00 NaN NaN	
26 0 -16.3333 302.6664 -16.3333 302.6664 2.373428e+04 0.48 220.64 207.48 2008-04-01-00 NaN NaN	
27 0 -19.3333 335.9997 -19.3333 336.3330 6.478984e+03 NaN 230.37 228.90 2008-04-01-00 NaN NaN	
28 0 -23.0000 329.6663 -22.6666 329.6663 1.896512e+04 0.49 231.75 229.57 2008-04-01-00 NaN NaN	
29 0 -29.3333 304.9997 -29.3333 304.9997 7.197685e+03 NaN 225.77 222.87 2008-04-01-00 NaN NaN	
30 0 -30.0000 168.3332 -29.6666 168.3332 5.956726e+03 0.00 229.17 226.22 2008-04-01-00 NaN NaN	
31 3 8.6667 206.9998 8.6667 206.9998 2.579376e+04 0.87 225.38 214.17 2008-04-01-00 125.87 150.9	
31 3 10.6667 203.9998 10.3333 203.9998 1.849359e+05 0.56 226.17 214.17 2008-04-01-03 NaN NaN	
32 3 4.6667 121.6665 4.6667 121.3332 8.216118e+03 0.23 222.09 210.16 2008-04-01-00 27.55 153.4	
32 3 5.0000 120.6665 5.0000 120.6665 2.189911e+04 0.56 218.52 205.47 2008-04-01-03 NaN NaN	
33 3 2.3333 287.3330 2.6667 286.9997 8.234890e+03 NaN 218.52 209.49 2008-04-01-00 49.42 -90.0	
33 3 1.3333 286.9997 1.3333 286.9997 5.493708e+03 0.00 224.71 212.17 2008-04-01-03 NaN NaN	
34 3 1.3333 333.9997 1.0000 333.6663 1.098786e+04 0.20 228.65 223.54 2008-04-01-00 61.76 0.0	
