ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 21.6666 299.3330 21.6666 299.3330 5.106946e+03 0.00 230.40 226.89 1998-04-01-00 NaN NaN	
2 0 6.0000 89.3332 6.3333 89.6666 9.562229e+03 0.38 221.63 208.15 1998-04-01-00 NaN NaN	
3 0 6.0000 302.3330 6.3333 302.3330 1.092675e+04 0.34 227.48 222.87 1998-04-01-00 NaN NaN	
4 0 5.0000 296.6664 5.0000 296.6664 5.475004e+03 NaN 228.06 224.88 1998-04-01-00 NaN NaN	
5 0 3.0000 333.6663 3.3333 333.6663 3.291837e+04 0.37 228.73 219.53 1998-04-01-00 NaN NaN	
6 0 0.0000 51.9999 0.0000 51.6666 8.242770e+03 0.00 225.44 222.87 1998-04-01-00 NaN NaN	
7 0 -1.0000 113.3332 -1.0000 113.3332 6.867797e+03 0.00 227.29 215.51 1998-04-01-00 NaN NaN	
8 0 -1.3333 52.9999 -1.3333 52.9999 5.494079e+03 NaN 229.40 223.54 1998-04-01-00 NaN NaN	
9 0 -1.3333 202.9998 -1.3333 202.9998 5.493708e+03 0.00 227.22 224.21 1998-04-01-00 NaN NaN	
10 0 -1.6667 147.6665 -1.6667 147.6665 5.492661e+03 NaN 227.56 223.54 1998-04-01-00 NaN NaN	
11 0 -3.0000 233.3331 -3.0000 233.3331 6.860429e+03 0.00 226.76 223.54 1998-04-01-00 NaN NaN	
12 0 -4.0000 299.6664 -4.0000 299.6664 3.837318e+04 0.88 226.08 218.86 1998-04-01-00 NaN NaN	
13 0 -5.0000 106.3332 -5.0000 106.3332 9.579986e+03 0.58 227.65 222.87 1998-04-01-00 NaN NaN	
14 0 -5.6667 111.6665 -5.6667 111.6665 2.187056e+04 0.44 216.35 203.46 1998-04-01-00 NaN NaN	
