ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 148.3332 29.6666 148.3332 1.430879e+04 0.36 221.81 208.82 1986-06-01-00 NaN NaN	
2 0 28.0000 80.3333 28.0000 80.6666 6.061199e+03 NaN 231.57 230.24 1986-06-01-00 NaN NaN	
3 0 27.3333 93.6666 27.3333 93.6666 8.546582e+03 0.72 223.35 212.83 1986-06-01-00 NaN NaN	
4 0 25.3333 105.6666 25.3333 105.9999 7.446695e+03 0.24 218.30 207.48 1986-06-01-00 NaN NaN	
5 0 22.6666 103.6666 22.6666 103.6666 1.395380e+04 0.55 220.08 206.81 1986-06-01-00 NaN NaN	
6 0 22.3333 299.9997 22.3333 299.9997 1.525812e+04 0.40 228.17 219.53 1986-06-01-00 NaN NaN	
7 0 21.3333 259.6664 21.3333 259.6664 8.957650e+03 0.96 228.99 220.20 1986-06-01-00 NaN NaN	
8 0 19.3333 264.3331 19.3333 264.3331 1.556097e+04 0.51 226.83 222.20 1986-06-01-00 NaN NaN	
9 0 15.6667 170.9998 16.0000 170.6665 5.286727e+03 NaN 222.71 212.83 1986-06-01-00 NaN NaN	
10 0 15.3333 269.3330 15.6667 269.3330 9.274176e+03 0.63 229.76 221.54 1986-06-01-00 NaN NaN	
11 0 15.0000 293.3330 15.0000 293.3330 5.310042e+03 NaN 229.90 227.56 1986-06-01-00 NaN NaN	
12 0 14.0000 294.3330 14.0000 294.3330 1.199102e+04 0.39 227.71 224.21 1986-06-01-00 NaN NaN	
13 0 14.0000 68.9999 14.0000 68.9999 6.663011e+03 0.00 216.98 213.50 1986-06-01-00 NaN NaN	
14 0 11.6667 155.3332 11.6667 155.6665 6.730329e+03 NaN 222.74 212.83 1986-06-01-00 NaN NaN	
15 0 10.3333 19.3333 10.3333 19.0000 5.406068e+03 0.00 217.35 204.13 1986-06-01-00 NaN NaN	
16 0 8.3333 345.6663 8.6667 345.6663 8.152196e+03 NaN 230.12 228.23 1986-06-01-00 NaN NaN	
17 0 7.3333 332.6663 7.0000 332.3330 6.814860e+03 0.00 219.39 210.16 1986-06-01-00 NaN NaN	
18 0 7.3333 68.9999 7.3333 68.9999 2.452444e+04 0.63 222.61 208.15 1986-06-01-00 NaN NaN	
19 0 6.3333 75.6666 6.3333 75.9999 2.457892e+04 0.83 227.19 220.87 1986-06-01-00 NaN NaN	
20 0 6.0000 114.6665 6.0000 114.6665 5.463421e+03 NaN 212.33 204.13 1986-06-01-00 NaN NaN	
21 0 6.0000 234.9998 6.0000 234.6664 1.093176e+04 0.38 231.32 227.56 1986-06-01-00 NaN NaN	
22 0 6.0000 236.3331 5.6667 236.3331 8.199286e+03 0.60 220.98 216.85 1986-06-01-00 NaN NaN	
23 0 5.6667 176.6665 5.6667 176.3331 8.200145e+03 NaN 224.99 217.52 1986-06-01-00 NaN NaN	
24 0 5.6667 228.6664 5.6667 228.6664 9.571072e+03 0.38 225.93 224.21 1986-06-01-00 NaN NaN	
25 0 5.0000 328.6663 5.0000 328.3330 5.472891e+03 NaN 227.39 222.20 1986-06-01-00 NaN NaN	
26 0 4.6667 208.9998 4.6667 208.9998 5.476978e+03 0.00 225.05 221.54 1986-06-01-00 NaN NaN	
27 0 1.0000 54.3333 1.0000 54.3333 5.494079e+03 NaN 220.03 214.17 1986-06-01-00 NaN NaN	
28 0 1.0000 230.3331 1.0000 230.6664 9.614720e+03 NaN 226.60 218.19 1986-06-01-00 NaN NaN	
29 0 0.6667 319.3330 0.6667 319.6663 5.494637e+03 NaN 230.07 226.89 1986-06-01-00 NaN NaN	
30 0 -0.6667 230.9998 -0.6667 230.9998 5.494940e+03 NaN 229.40 228.23 1986-06-01-00 NaN NaN	
31 0 -2.3333 4.0000 -2.3333 4.0000 6.862567e+03 NaN 229.17 224.88 1986-06-01-00 NaN NaN	
32 0 -4.0000 15.6667 -4.3333 15.6667 1.233167e+04 0.69 226.59 220.20 1986-06-01-00 NaN NaN	
33 0 -5.0000 125.3332 -5.0000 125.3332 9.579313e+03 0.45 224.02 211.50 1986-06-01-00 NaN NaN	
34 0 -5.3333 155.9998 -5.0000 156.3332 5.472891e+03 NaN 229.57 225.55 1986-06-01-00 NaN NaN	
35 0 -5.6667 205.3331 -5.6667 205.3331 8.203301e+03 0.60 229.90 227.56 1986-06-01-00 NaN NaN	
36 0 -6.6667 62.3333 -6.6667 62.6666 1.774045e+04 0.31 225.81 218.19 1986-06-01-00 NaN NaN	
37 0 -7.0000 306.3330 -7.0000 306.3330 5.453238e+03 NaN 231.24 229.57 1986-06-01-00 NaN NaN	
38 0 -23.0000 49.9999 -23.0000 49.9999 1.263962e+04 0.27 221.33 213.50 1986-06-01-00 NaN NaN	
39 0 -23.6666 325.6663 -23.6666 325.6663 1.886365e+04 0.57 223.86 215.51 1986-06-01-00 NaN NaN	
40 0 -28.3333 61.6666 -28.3333 61.6666 1.694013e+04 0.74 221.25 213.50 1986-06-01-00 NaN NaN	
41 0 -28.0000 235.6664 -28.0000 235.9998 6.068704e+03 NaN 227.83 224.21 1986-06-01-00 NaN NaN	
42 0 -29.6666 50.6666 -29.6666 50.6666 7.158369e+03 0.24 223.99 212.17 1986-06-01-00 NaN NaN	
43 0 -29.6666 199.9998 -30.0000 199.6665 9.537878e+03 0.51 227.98 223.54 1986-06-01-00 NaN NaN	
44 3 27.3333 90.9999 27.0000 90.9999 2.443699e+04 0.47 216.95 210.16 1986-06-01-00 25.22 26.6	
