ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 27.0000 279.6664 27.0000 279.6664 2.933664e+04 0.94 224.74 212.17 1994-06-01-00 NaN NaN	
2 0 25.6666 253.6664 25.6666 253.6664 7.419001e+03 NaN 221.98 213.50 1994-06-01-00 NaN NaN	
3 0 23.0000 279.6664 23.0000 279.3330 5.052108e+03 NaN 226.89 224.21 1994-06-01-00 NaN NaN	
4 0 22.3333 282.3330 22.3333 282.3330 3.561090e+04 0.28 220.01 207.48 1994-06-01-00 NaN NaN	
5 0 17.0000 73.9999 17.0000 73.9999 7.882600e+03 0.55 227.45 221.54 1994-06-01-00 NaN NaN	
6 0 14.6667 311.9997 14.6667 311.9997 1.328013e+04 0.50 230.77 227.56 1994-06-01-00 NaN NaN	
7 0 13.0000 34.3333 13.3333 34.3333 8.026047e+03 0.00 227.34 220.87 1994-06-01-00 NaN NaN	
8 0 11.0000 22.0000 11.0000 22.0000 9.441445e+03 0.55 216.95 202.13 1994-06-01-00 NaN NaN	
9 0 11.0000 260.6664 11.0000 260.6664 2.292696e+04 0.38 228.82 218.86 1994-06-01-00 NaN NaN	
10 0 8.6667 242.6664 8.6667 242.6664 9.506776e+03 0.58 212.83 199.45 1994-06-01-00 NaN NaN	
11 0 8.3333 181.6665 8.3333 181.6665 5.437175e+03 0.00 217.35 210.16 1994-06-01-00 NaN NaN	
12 0 7.3333 237.3331 7.3333 237.3331 8.176390e+03 0.62 230.01 226.89 1994-06-01-00 NaN NaN	
13 0 5.6667 24.6666 5.6667 24.6666 3.963715e+04 0.40 228.04 222.20 1994-06-01-00 NaN NaN	
14 0 6.6667 233.3331 6.6667 233.3331 1.909931e+04 0.75 227.85 222.87 1994-06-01-00 NaN NaN	
15 0 6.0000 286.3330 6.0000 286.3330 9.563900e+03 0.96 218.95 206.14 1994-06-01-00 NaN NaN	
16 0 5.6667 109.6665 5.6667 109.6665 5.467575e+03 NaN 225.05 218.19 1994-06-01-00 NaN NaN	
17 0 5.0000 290.9997 5.0000 290.9997 5.473611e+03 NaN 230.74 228.90 1994-06-01-00 NaN NaN	
18 0 4.3333 182.6665 4.6667 182.6665 5.478279e+03 NaN 227.39 219.53 1994-06-01-00 NaN NaN	
19 0 3.3333 344.6663 3.6667 344.6663 9.598940e+03 NaN 229.57 224.88 1994-06-01-00 NaN NaN	
20 0 -1.6667 66.6666 -1.6667 66.6666 1.098574e+04 0.41 220.78 212.83 1994-06-01-00 NaN NaN	
21 0 -2.6667 289.3330 -2.6667 289.3330 6.861172e+03 0.00 227.16 224.88 1994-06-01-00 NaN NaN	
22 0 -3.0000 57.6666 -3.3333 56.9999 3.155020e+04 0.19 228.90 220.20 1994-06-01-00 NaN NaN	
23 0 -3.6667 69.9999 -3.6667 69.9999 9.598452e+03 NaN 222.30 208.82 1994-06-01-00 NaN NaN	
24 0 -3.3333 310.6664 -3.3333 310.6664 9.598940e+03 NaN 217.04 209.49 1994-06-01-00 NaN NaN	
25 0 -5.3333 69.9999 -5.3333 69.9999 1.094353e+04 0.82 219.44 213.50 1994-06-01-00 NaN NaN	
26 0 -5.6667 290.9997 -5.6667 290.9997 5.467575e+03 NaN 220.87 212.17 1994-06-01-00 NaN NaN	
27 0 -6.0000 293.6664 -6.0000 293.6664 6.829706e+03 0.00 224.75 218.19 1994-06-01-00 NaN NaN	
28 0 -7.3333 293.6664 -7.3333 293.3330 5.451290e+03 NaN 227.89 224.88 1994-06-01-00 NaN NaN	
29 0 -8.0000 231.9998 -8.0000 231.9998 6.799933e+03 0.00 226.22 220.87 1994-06-01-00 NaN NaN	
30 0 -10.0000 295.9997 -10.0000 295.6664 8.114814e+03 NaN 229.57 227.56 1994-06-01-00 NaN NaN	
31 0 -15.0000 190.9998 -15.0000 190.9998 2.653281e+04 0.60 220.33 206.81 1994-06-01-00 NaN NaN	
32 0 -17.6666 63.3333 -17.6666 62.9999 7.854070e+03 0.26 229.79 228.23 1994-06-01-00 NaN NaN	
33 0 -20.3333 195.9998 -20.3333 195.9998 6.438222e+03 NaN 229.17 223.54 1994-06-01-00 NaN NaN	
34 0 -23.6666 177.3331 -23.6666 177.3331 1.257295e+04 0.52 226.56 222.20 1994-06-01-00 NaN NaN	
35 0 -25.6666 13.3333 -25.6666 13.3333 2.226011e+04 0.77 225.44 217.52 1994-06-01-00 NaN NaN	
36 0 -28.0000 11.6667 -28.0000 11.6667 6.068704e+03 NaN 228.90 226.89 1994-06-01-00 NaN NaN	
37 0 -29.0000 173.3331 -29.3333 173.3331 1.919723e+04 0.27 230.03 224.88 1994-06-01-00 NaN NaN	
38 0 -29.3333 119.9999 -29.6666 120.3332 1.796447e+04 0.68 231.75 229.57 1994-06-01-00 NaN NaN	
39 3 29.6666 137.6665 30.0000 137.9999 7.154433e+03 NaN 231.80 230.91 1994-06-01-00 12.36 -90.0	
39 3 29.6666 137.9999 29.6666 137.9999 7.166280e+03 0.55 229.23 225.55 1994-06-01-03 NaN NaN	
40 3 29.0000 253.9997 28.6666 254.3331 3.367241e+04 0.70 225.14 209.49 1994-06-01-00 27.00 -63.4	
40 3 28.0000 254.3331 28.0000 254.6664 3.152847e+04 0.70 224.29 215.51 1994-06-01-03 NaN NaN	
41 3 18.0000 309.9997 18.0000 309.9997 2.219398e+04 0.12 229.09 224.21 1994-06-01-00 12.36 90.0	
41 3 18.3333 309.6664 18.3333 309.9997 6.517817e+03 NaN 230.64 228.23 1994-06-01-03 NaN NaN	
42 3 19.0000 110.6665 19.0000 110.6665 6.492149e+03 0.00 227.43 225.55 1994-06-01-00 86.48 -90.0	
42 3 16.6666 110.6665 16.6666 110.6665 1.973370e+04 0.30 229.43 218.86 1994-06-01-03 NaN NaN	
43 3 17.3333 93.6666 17.3333 93.6666 1.703389e+04 0.76 219.32 206.14 1994-06-01-00 23.59 180.0	
43 3 17.3333 92.6666 17.3333 92.9999 2.099197e+04 0.41 223.50 214.17 1994-06-01-03 NaN NaN	
44 3 16.0000 261.9997 16.0000 261.9997 3.037934e+04 0.70 211.00 197.44 1994-06-01-00 17.14 -135.0	
44 3 15.6667 261.6664 15.6667 261.6664 2.381381e+04 0.42 225.81 208.82 1994-06-01-03 NaN NaN	
45 3 13.3333 264.6664 13.6667 264.6664 5.343385e+03 NaN 227.73 221.54 1994-06-01-00 26.99 26.6	
45 3 14.0000 265.3331 14.0000 265.3331 1.065802e+04 0.59 224.05 212.17 1994-06-01-03 NaN NaN	
46 3 9.6667 187.9998 9.6667 187.9998 2.302043e+04 0.90 226.54 218.86 1994-06-01-00 38.55 161.6	
46 3 10.0000 186.9998 10.0000 186.9998 9.467707e+03 0.80 218.19 208.82 1994-06-01-03 NaN NaN	
47 3 7.0000 118.6665 7.3333 118.6665 1.363053e+04 0.53 223.21 214.17 1994-06-01-00 12.35 90.0	
47 3 7.6667 118.6665 7.6667 118.6665 6.808647e+03 NaN 225.15 220.87 1994-06-01-03 NaN NaN	
48 3 5.6667 289.9997 5.6667 289.6664 6.834626e+03 NaN 225.55 218.19 1994-06-01-00 78.91 128.7	
48 3 7.0000 288.3330 7.3333 288.3330 9.542952e+03 0.96 221.92 210.83 1994-06-01-03 NaN NaN	
49 3 5.3333 78.9999 5.3333 78.6666 4.239113e+04 0.51 223.59 209.49 1994-06-01-00 12.30 180.0	
49 3 5.0000 78.3333 5.3333 78.3333 2.873388e+04 0.78 226.12 216.18 1994-06-01-03 NaN NaN	
50 3 0.3333 21.3333 0.3333 21.0000 5.769407e+04 0.88 217.65 197.44 1994-06-01-00 50.94 14.0	
50 3 0.6667 22.3333 0.6667 22.3333 6.868355e+03 0.00 231.84 230.91 1994-06-01-03 NaN NaN	
51 3 1.6667 62.6666 2.0000 62.9999 1.098463e+05 0.36 223.38 211.50 1994-06-01-00 24.69 180.0	
51 3 2.0000 62.3333 2.0000 62.3333 1.372834e+04 0.60 229.03 225.55 1994-06-01-03 NaN NaN	
52 3 0.6667 111.3332 0.6667 111.3332 9.615929e+03 0.58 226.32 216.18 1994-06-01-00 17.47 -45.0	
52 3 0.3333 111.6665 0.3333 111.6665 5.495102e+03 NaN 229.40 223.54 1994-06-01-03 NaN NaN	
53 3 -1.3333 300.6664 -1.3333 300.6664 5.493917e+03 NaN 222.20 213.50 1994-06-01-00 12.35 90.0	
53 3 -1.3333 300.6664 -1.0000 300.6664 6.867518e+03 NaN 229.97 226.22 1994-06-01-03 NaN NaN	
54 3 -1.6667 130.3332 -1.6667 130.3332 1.647759e+04 0.54 214.56 199.45 1994-06-01-00 17.47 -135.0	
