ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.3333 182.9998 29.6666 182.9998 1.793704e+04 0.89 231.44 226.89 2004-02-01-00 NaN NaN	
2 0 25.6666 339.6663 25.6666 339.6663 1.237181e+04 0.25 227.49 221.54 2004-02-01-00 NaN NaN	
3 0 24.0000 219.9998 24.0000 219.9998 5.016881e+03 NaN 230.40 228.23 2004-02-01-00 NaN NaN	
4 0 23.6666 218.3331 23.6666 218.3331 2.012510e+04 0.44 229.86 225.55 2004-02-01-00 NaN NaN	
5 0 6.6667 166.3332 6.6667 166.3332 1.228046e+04 0.27 227.56 220.20 2004-02-01-00 NaN NaN	
6 0 2.6667 165.6665 2.6667 165.3332 5.488501e+03 NaN 222.71 216.18 2004-02-01-00 NaN NaN	
7 0 -0.3333 314.3330 0.0000 314.3330 5.495195e+03 NaN 230.24 227.56 2004-02-01-00 NaN NaN	
8 0 -1.6667 128.3332 -1.6667 128.3332 1.373169e+04 0.37 225.55 218.19 2004-02-01-00 NaN NaN	
9 0 -1.3333 306.3330 -1.3333 306.3330 5.493917e+03 NaN 227.73 225.55 2004-02-01-00 NaN NaN	
10 0 -2.6667 31.3333 -2.6667 31.3333 1.372413e+04 0.51 230.17 226.89 2004-02-01-00 NaN NaN	
11 0 -4.6667 25.0000 -4.6667 25.0000 5.476978e+03 0.00 230.07 228.90 2004-02-01-00 NaN NaN	
12 0 -5.3333 290.9997 -5.3333 290.9997 2.188899e+04 0.41 222.37 211.50 2004-02-01-00 NaN NaN	
13 0 -6.3333 18.3333 -6.3333 18.3333 1.092684e+04 NaN 222.87 216.85 2004-02-01-00 NaN NaN	
14 0 -8.3333 127.6665 -8.3333 127.9999 2.038917e+04 0.72 221.54 211.50 2004-02-01-00 NaN NaN	
15 0 -8.6667 66.6666 -8.6667 66.6666 5.432450e+03 NaN 219.03 214.84 2004-02-01-00 NaN NaN	
16 0 -9.3333 28.0000 -9.3333 28.3333 3.387962e+04 0.46 221.27 208.15 2004-02-01-00 NaN NaN	
17 0 -10.3333 33.6666 -10.3333 33.6666 1.622376e+04 0.75 230.40 224.21 2004-02-01-00 NaN NaN	
18 0 -10.0000 191.3331 -9.6667 191.3331 1.353326e+04 0.64 223.68 215.51 2004-02-01-00 NaN NaN	
19 0 -11.0000 294.3330 -11.0000 294.6664 3.373163e+04 0.59 225.28 214.84 2004-02-01-00 NaN NaN	
20 0 -10.6667 317.3330 -10.6667 317.6663 1.619777e+04 0.46 223.10 215.51 2004-02-01-00 NaN NaN	
21 0 -11.0000 29.0000 -11.0000 28.6666 2.158454e+04 0.32 224.05 208.82 2004-02-01-00 NaN NaN	
22 0 -11.6667 175.6665 -11.3333 175.3331 8.077351e+03 NaN 229.34 225.55 2004-02-01-00 NaN NaN	
23 0 -12.3333 117.9999 -12.3333 117.6665 5.366690e+03 NaN 219.53 207.48 2004-02-01-00 NaN NaN	
24 0 -13.6667 130.3332 -13.6667 130.3332 5.339609e+03 NaN 229.90 227.56 2004-02-01-00 NaN NaN	
25 0 -16.0000 20.6666 -16.0000 20.6666 1.188732e+04 0.69 221.46 207.48 2004-02-01-00 NaN NaN	
26 0 -16.3333 288.9997 -16.3333 288.6664 5.273419e+03 NaN 224.71 220.20 2004-02-01-00 NaN NaN	
27 0 -16.6666 304.6664 -16.6666 304.6664 5.262070e+03 NaN 226.72 221.54 2004-02-01-00 NaN NaN	
28 0 -20.0000 64.6666 -19.6666 64.6666 1.162673e+04 0.45 230.16 227.56 2004-02-01-00 NaN NaN	
29 0 -21.3333 124.3332 -21.0000 123.9999 2.049464e+04 0.55 209.03 188.07 2004-02-01-00 NaN NaN	
30 0 -21.0000 315.3330 -21.0000 314.9997 6.412726e+03 0.71 231.57 230.24 2004-02-01-00 NaN NaN	
31 0 -23.6666 313.6664 -23.6666 313.6664 1.383440e+04 0.52 229.02 226.22 2004-02-01-00 NaN NaN	
32 0 -26.3333 162.6665 -26.3333 162.6665 1.476050e+04 0.58 226.11 219.53 2004-02-01-00 NaN NaN	
33 3 30.0000 303.6664 30.0000 303.6664 5.948774e+03 NaN 227.69 221.54 2004-02-01-00 54.99 -11.3	
33 3 29.6666 304.9997 29.6666 305.3330 1.551818e+04 0.38 228.28 221.54 2004-02-01-03 NaN NaN	
34 3 8.0000 94.6666 8.0000 94.6666 1.088343e+04 0.22 228.81 223.54 2004-02-01-00 34.76 135.0	
34 3 8.6667 93.9999 8.6667 93.9999 5.431279e+04 0.44 217.97 201.46 2004-02-01-03 NaN NaN	
35 3 5.6667 64.3333 6.0000 64.3333 8.201723e+03 0.55 228.90 222.20 2004-02-01-00 69.65 135.0	
35 3 7.3333 62.9999 7.3333 62.9999 5.451244e+03 NaN 228.40 224.88 2004-02-01-03 NaN NaN	
36 3 2.6667 100.3332 2.6667 100.3332 9.606562e+03 0.45 225.55 216.18 2004-02-01-00 37.02 180.0	
36 3 2.6667 99.3332 2.6667 99.3332 5.488501e+03 NaN 226.22 221.54 2004-02-01-03 NaN NaN	
37 3 0.3333 171.9998 0.3333 171.9998 9.616441e+03 0.80 229.09 226.89 2004-02-01-00 82.87 63.4	
37 3 2.3333 172.9998 2.3333 172.9998 1.098184e+04 0.59 228.14 224.88 2004-02-01-03 NaN NaN	
38 3 -1.6667 136.6665 -1.6667 136.6665 2.746296e+04 0.47 223.34 215.51 2004-02-01-00 39.07 -108.4	
38 3 -2.6667 136.3332 -2.6667 136.3332 5.489988e+03 NaN 230.24 228.23 2004-02-01-03 NaN NaN	
39 3 -1.6667 118.3332 -1.6667 118.3332 1.537679e+05 0.46 226.36 208.15 2004-02-01-00 55.24 153.4	
39 3 -1.0000 117.3332 -1.0000 116.9999 1.098900e+04 0.42 230.15 228.23 2004-02-01-03 NaN NaN	
40 3 -4.0000 310.3330 -4.3333 310.3330 6.576159e+04 0.43 222.62 206.81 2004-02-01-00 39.06 -71.6	
40 3 -5.3333 310.6664 -5.3333 310.6664 9.577154e+03 0.36 226.32 218.86 2004-02-01-03 NaN NaN	
41 3 -4.6667 26.0000 -4.6667 26.0000 1.232328e+04 0.16 231.28 229.57 2004-02-01-00 49.42 90.0	
41 3 -3.3333 26.0000 -3.3333 26.0000 1.782602e+04 0.44 230.08 225.55 2004-02-01-03 NaN NaN	
42 3 -5.3333 307.9997 -5.3333 307.9997 9.576434e+03 0.80 219.81 209.49 2004-02-01-00 24.60 180.0	
42 3 -5.3333 307.3330 -5.3333 307.3330 5.471406e+03 0.00 226.56 217.52 2004-02-01-03 NaN NaN	
