ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 27.0000 104.6666 26.6666 104.6666 2.574147e+04 0.41 228.32 222.87 1991-11-01-00 NaN NaN	
2 0 25.0000 99.9999 25.3333 99.6666 1.119201e+04 0.73 230.09 224.88 1991-11-01-00 NaN NaN	
3 0 22.6666 100.6666 22.6666 100.6666 3.672150e+04 0.73 226.04 216.18 1991-11-01-00 NaN NaN	
4 0 20.3333 261.3331 20.3333 261.3331 1.416718e+04 0.54 220.01 204.13 1991-11-01-00 NaN NaN	
5 0 15.6667 246.3331 15.6667 246.3331 6.613771e+03 NaN 226.89 223.54 1991-11-01-00 NaN NaN	
6 0 14.0000 166.9998 14.0000 166.6665 8.001701e+03 NaN 229.46 227.56 1991-11-01-00 NaN NaN	
7 0 14.0000 268.3330 14.0000 268.3330 6.666878e+03 NaN 223.94 213.50 1991-11-01-00 NaN NaN	
8 0 12.0000 169.6665 12.0000 169.6665 2.149494e+04 0.32 222.92 208.15 1991-11-01-00 NaN NaN	
9 0 10.0000 292.6664 10.0000 292.6664 1.352925e+04 0.61 228.90 225.55 1991-11-01-00 NaN NaN	
10 0 9.3333 243.9997 9.6667 243.9997 8.131010e+03 NaN 227.67 222.20 1991-11-01-00 NaN NaN	
11 0 8.3333 135.9999 8.3333 135.9999 1.223247e+04 0.66 218.19 204.80 1991-11-01-00 NaN NaN	
12 0 6.6667 212.9998 6.6667 213.3331 8.186177e+03 NaN 230.01 227.56 1991-11-01-00 NaN NaN	
13 0 6.6667 332.6663 6.6667 332.6663 6.822606e+03 NaN 228.09 226.22 1991-11-01-00 NaN NaN	
14 0 3.6667 93.9999 3.6667 93.9999 1.508031e+04 0.66 222.33 210.83 1991-11-01-00 NaN NaN	
15 0 3.6667 115.9999 3.6667 115.9999 9.595873e+03 0.96 215.80 205.47 1991-11-01-00 NaN NaN	
16 0 2.3333 95.9999 2.3333 95.6666 5.490988e+03 NaN 225.22 218.19 1991-11-01-00 NaN NaN	
17 0 -2.3333 294.6664 -2.0000 294.6664 5.491290e+03 NaN 229.57 224.21 1991-11-01-00 NaN NaN	
18 0 -2.6667 175.9998 -2.6667 175.6665 8.233402e+03 NaN 222.09 212.83 1991-11-01-00 NaN NaN	
19 0 -4.0000 294.3330 -3.6667 293.9997 8.222691e+03 0.58 230.91 226.89 1991-11-01-00 NaN NaN	
20 0 -4.6667 90.6666 -4.3333 90.9999 8.216745e+03 0.79 229.46 224.88 1991-11-01-00 NaN NaN	
21 0 -8.0000 59.9999 -8.0000 59.9999 5.441717e+03 0.00 229.40 226.22 1991-11-01-00 NaN NaN	
22 0 -8.3333 308.3330 -8.3333 308.3330 1.087657e+04 0.59 229.99 224.88 1991-11-01-00 NaN NaN	
23 0 -8.3333 28.0000 -8.6667 28.0000 9.511593e+03 0.00 228.90 224.21 1991-11-01-00 NaN NaN	
24 0 -9.0000 193.6665 -9.0000 193.6665 6.783164e+03 NaN 204.94 200.12 1991-11-01-00 NaN NaN	
25 0 -8.6667 305.9997 -8.6667 306.3330 3.259657e+04 0.64 224.52 207.48 1991-11-01-00 NaN NaN	
26 0 -15.0000 157.6665 -15.0000 157.3332 5.312088e+03 NaN 225.22 220.87 1991-11-01-00 NaN NaN	
27 0 -17.0000 73.9999 -17.0000 73.9999 9.193978e+03 0.40 231.38 229.57 1991-11-01-00 NaN NaN	
28 0 -18.0000 47.0000 -18.0000 47.3333 6.530365e+03 NaN 228.23 217.52 1991-11-01-00 NaN NaN	
29 0 -20.6666 75.3333 -20.3333 74.9999 2.172524e+05 0.30 219.25 204.13 1991-11-01-00 NaN NaN	
30 0 -20.3333 80.6666 -20.3333 80.3333 1.030275e+04 0.65 229.06 227.56 1991-11-01-00 NaN NaN	
31 0 -22.3333 198.3331 -22.3333 198.3331 1.779334e+04 0.44 229.28 224.88 1991-11-01-00 NaN NaN	
32 0 -25.0000 134.3332 -25.0000 134.3332 7.467130e+03 0.55 232.02 231.57 1991-11-01-00 NaN NaN	
