ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.6666 254.9997 28.6666 254.9997 4.092405e+04 0.75 222.78 211.50 2007-03-01-00 NaN NaN	
2 0 25.6666 294.6664 26.0000 294.6664 1.360314e+04 0.41 227.32 221.54 2007-03-01-00 NaN NaN	
3 0 25.0000 255.6664 25.0000 255.3331 6.222035e+03 0.00 227.16 220.87 2007-03-01-00 NaN NaN	
4 0 20.3333 216.9998 20.3333 216.9998 7.729007e+03 NaN 229.57 224.88 2007-03-01-00 NaN NaN	
5 0 20.6666 282.9997 20.6666 282.9997 8.997749e+03 0.39 221.63 215.51 2007-03-01-00 NaN NaN	
6 0 17.3333 215.6664 17.3333 215.6664 6.559427e+03 0.74 230.77 229.57 2007-03-01-00 NaN NaN	
7 0 16.3333 214.6664 16.3333 214.6664 1.054675e+04 0.77 230.40 225.55 2007-03-01-00 NaN NaN	
8 0 10.3333 148.3332 10.6667 148.3332 8.104710e+03 NaN 229.01 220.87 2007-03-01-00 NaN NaN	
9 0 5.0000 184.9998 5.0000 184.9998 6.844260e+03 0.00 224.75 212.83 2007-03-01-00 NaN NaN	
10 0 3.6667 309.6664 3.6667 309.3330 1.370868e+04 0.28 227.09 222.87 2007-03-01-00 NaN NaN	
11 0 3.6667 185.6665 3.6667 185.6665 1.096882e+04 0.59 228.14 222.20 2007-03-01-00 NaN NaN	
12 0 3.3333 307.3330 3.0000 307.3330 8.229312e+03 0.60 226.00 222.20 2007-03-01-00 NaN NaN	
13 0 3.0000 99.6666 3.0000 99.6666 6.860429e+03 0.00 227.56 216.85 2007-03-01-00 NaN NaN	
14 0 2.6667 157.9998 2.6667 157.9998 1.509676e+04 0.72 230.05 224.88 2007-03-01-00 NaN NaN	
15 0 -0.6667 286.3330 -0.6667 286.3330 6.868355e+03 0.00 218.19 216.85 2007-03-01-00 NaN NaN	
16 0 -2.3333 32.3333 -2.3333 32.0000 1.098019e+04 0.59 228.73 223.54 2007-03-01-00 NaN NaN	
17 0 -3.0000 121.9999 -3.0000 121.6665 5.487269e+03 NaN 224.71 217.52 2007-03-01-00 NaN NaN	
18 0 -3.3333 286.6664 -3.6667 286.6664 5.485410e+03 NaN 226.05 220.20 2007-03-01-00 NaN NaN	
19 0 -5.0000 146.6665 -5.0000 146.6665 2.053134e+04 0.36 228.54 222.20 2007-03-01-00 NaN NaN	
20 0 -6.6667 47.6666 -6.6667 47.6666 1.364603e+04 0.58 231.51 229.57 2007-03-01-00 NaN NaN	
21 0 -7.0000 98.9999 -7.0000 98.9999 6.818802e+03 NaN 225.55 218.86 2007-03-01-00 NaN NaN	
22 0 -7.6667 289.6664 -8.0000 289.6664 5.444984e+03 NaN 229.90 225.55 2007-03-01-00 NaN NaN	
23 0 -9.6667 175.3331 -9.6667 175.3331 1.490348e+04 0.47 229.38 225.55 2007-03-01-00 NaN NaN	
24 0 -9.6667 282.6664 -9.6667 282.6664 5.417171e+03 0.00 226.89 221.54 2007-03-01-00 NaN NaN	
25 0 -10.3333 169.6665 -10.3333 169.6665 6.759007e+03 NaN 223.94 217.52 2007-03-01-00 NaN NaN	
26 0 -10.6667 54.6666 -10.6667 54.6666 1.080640e+04 0.00 220.62 212.83 2007-03-01-00 NaN NaN	
27 0 -11.3333 181.6665 -11.3333 181.6665 1.211828e+04 0.61 226.44 220.20 2007-03-01-00 NaN NaN	
28 0 -12.0000 284.3330 -12.0000 283.9997 5.375112e+03 0.00 225.89 222.20 2007-03-01-00 NaN NaN	
29 0 -12.3333 29.0000 -12.3333 28.6666 8.052539e+03 0.00 226.11 221.54 2007-03-01-00 NaN NaN	
30 0 -13.6667 309.9997 -13.6667 309.9997 4.805243e+04 0.36 222.15 210.16 2007-03-01-00 NaN NaN	
31 0 -19.3333 197.6665 -19.0000 197.6665 2.981864e+04 0.36 226.25 214.84 2007-03-01-00 NaN NaN	
32 0 -19.0000 292.6664 -18.6666 292.6664 1.690174e+04 0.70 223.29 214.84 2007-03-01-00 NaN NaN	
33 0 -22.6666 305.6664 -22.6666 305.6664 1.394742e+04 0.52 221.23 212.83 2007-03-01-00 NaN NaN	
34 0 -25.0000 203.6665 -25.0000 203.6665 9.967348e+03 0.68 227.81 221.54 2007-03-01-00 NaN NaN	
35 0 -27.6666 55.9999 -28.0000 55.6666 7.300324e+03 0.00 231.02 223.54 2007-03-01-00 NaN NaN	
36 3 29.3333 304.9997 29.3333 305.3330 3.835897e+04 0.26 226.30 213.50 2007-03-01-00 32.31 0.0	
36 3 29.3333 306.3330 29.3333 306.3330 6.101222e+04 0.31 224.03 212.83 2007-03-01-03 NaN NaN	
37 3 26.0000 273.9997 26.0000 273.9997 2.347390e+04 0.45 224.60 213.50 2007-03-01-00 22.21 0.0	
37 3 25.6666 274.6664 26.0000 274.6664 9.902016e+03 NaN 228.14 220.87 2007-03-01-03 NaN NaN	
38 3 16.6666 222.6664 16.3333 222.6664 2.238391e+04 0.31 227.09 220.87 2007-03-01-00 34.22 45.0	
