ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.0000 5.3333 28.0000 5.3333 8.490936e+03 0.58 229.47 224.88 2002-10-01-00 NaN NaN	
2 0 26.3333 291.3330 26.6666 291.3330 1.106680e+04 0.53 228.30 222.20 2002-10-01-00 NaN NaN	
3 0 25.3333 86.3332 25.3333 86.3332 8.684950e+03 0.96 219.72 210.16 2002-10-01-00 NaN NaN	
4 0 21.6666 283.6664 22.0000 283.6664 1.786434e+04 0.27 228.28 225.55 2002-10-01-00 NaN NaN	
5 0 21.6666 275.6664 21.6666 275.3330 5.101045e+03 NaN 228.73 222.20 2002-10-01-00 NaN NaN	
6 0 21.6666 332.9997 22.0000 332.9997 1.020200e+04 0.31 231.83 230.91 2002-10-01-00 NaN NaN	
7 0 21.0000 328.6663 21.0000 328.6663 4.100286e+04 0.34 228.50 223.54 2002-10-01-00 NaN NaN	
8 0 20.0000 254.9997 20.0000 254.9997 1.678777e+04 0.54 215.10 202.80 2002-10-01-00 NaN NaN	
9 0 18.3333 138.6665 18.3333 138.6665 5.213738e+03 NaN 229.40 224.88 2002-10-01-00 NaN NaN	
10 0 17.6666 269.9997 17.6666 269.9997 1.962977e+04 0.67 221.67 206.81 2002-10-01-00 NaN NaN	
11 0 16.6666 95.3332 16.6666 94.9999 7.891903e+03 0.58 231.02 228.90 2002-10-01-00 NaN NaN	
12 0 16.6666 227.9998 16.6666 227.9998 7.896487e+03 0.00 228.01 224.21 2002-10-01-00 NaN NaN	
13 0 16.6666 9.6667 16.6666 9.6667 1.447674e+04 0.18 222.57 215.51 2002-10-01-00 NaN NaN	
14 0 11.0000 120.3332 10.6667 120.6665 1.348547e+04 0.65 225.22 210.16 2002-10-01-00 NaN NaN	
15 0 10.0000 121.9999 10.0000 121.9999 6.764650e+03 NaN 226.62 215.51 2002-10-01-00 NaN NaN	
16 0 9.6667 119.3332 9.6667 119.3332 8.128463e+03 NaN 225.66 215.51 2002-10-01-00 NaN NaN	
17 0 8.3333 281.6664 8.3333 281.6664 6.798797e+03 0.00 218.86 206.81 2002-10-01-00 NaN NaN	
18 0 6.3333 176.9998 6.3333 176.9998 9.556126e+03 0.45 225.07 218.19 2002-10-01-00 NaN NaN	
19 0 6.6667 346.3330 6.6667 346.3330 1.227689e+04 0.00 223.32 212.83 2002-10-01-00 NaN NaN	
20 0 6.0000 25.3333 6.3333 25.6666 5.465092e+03 NaN 232.58 231.57 2002-10-01-00 NaN NaN	
21 0 5.6667 16.0000 6.0000 16.0000 5.466763e+03 NaN 230.74 227.56 2002-10-01-00 NaN NaN	
22 0 6.0000 272.9997 5.6667 272.9997 9.566429e+03 NaN 229.09 224.88 2002-10-01-00 NaN NaN	
23 0 5.3333 214.3331 5.3333 214.3331 5.469920e+03 NaN 230.24 227.56 2002-10-01-00 NaN NaN	
24 0 3.6667 21.6666 4.0000 21.6666 6.853923e+03 0.00 230.10 226.89 2002-10-01-00 NaN NaN	
25 0 1.0000 149.9998 1.3333 149.9998 6.867588e+03 0.00 227.83 220.87 2002-10-01-00 NaN NaN	
26 0 1.6667 200.6665 1.3333 200.6665 6.866565e+03 0.00 223.81 214.17 2002-10-01-00 NaN NaN	
27 0 0.3333 107.6666 0.0000 107.6666 2.472771e+04 0.83 222.58 210.83 2002-10-01-00 NaN NaN	
28 0 1.0000 158.9998 0.6667 158.9998 9.615557e+03 0.00 229.38 226.89 2002-10-01-00 NaN NaN	
29 0 0.0000 180.3331 0.0000 179.9998 5.495195e+03 NaN 229.90 223.54 2002-10-01-00 NaN NaN	
30 0 -1.6667 88.6666 -1.6667 88.9999 1.235797e+04 0.36 225.70 214.17 2002-10-01-00 NaN NaN	
31 0 -2.6667 174.6665 -2.6667 174.6665 1.166415e+05 0.71 220.80 202.80 2002-10-01-00 NaN NaN	
32 0 -7.0000 29.3333 -6.6667 29.3333 6.817759e+03 NaN 230.91 227.56 2002-10-01-00 NaN NaN	
33 0 -22.3333 303.3330 -22.3333 303.3330 4.704037e+04 0.81 215.82 200.79 2002-10-01-00 NaN NaN	
