ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 27.6666 317.3330 27.6666 317.3330 7.296551e+03 NaN 227.78 221.54 2006-09-01-00 NaN NaN	
2 0 22.3333 161.3332 22.0000 161.3332 5.086010e+03 NaN 226.72 221.54 2006-09-01-00 NaN NaN	
3 0 21.0000 247.9997 21.0000 247.6664 5.130207e+03 0.00 229.73 228.23 2006-09-01-00 NaN NaN	
4 0 18.0000 277.9997 18.0000 277.9997 1.044999e+04 0.82 221.62 210.16 2006-09-01-00 NaN NaN	
5 0 17.0000 260.3331 17.0000 260.3331 9.196382e+03 0.58 224.31 217.52 2006-09-01-00 NaN NaN	
6 0 15.0000 273.9997 15.0000 273.6664 5.307951e+03 0.00 217.85 206.81 2006-09-01-00 NaN NaN	
7 0 10.3333 161.3332 10.6667 161.3332 1.080640e+04 NaN 227.81 223.54 2006-09-01-00 NaN NaN	
8 0 10.0000 107.6666 10.0000 107.6666 1.353194e+04 0.59 225.62 216.18 2006-09-01-00 NaN NaN	
9 0 8.3333 254.3331 8.3333 254.3331 6.794072e+03 NaN 230.37 228.90 2006-09-01-00 NaN NaN	
10 0 8.0000 281.9997 8.0000 281.9997 2.856924e+04 0.88 217.11 202.80 2006-09-01-00 NaN NaN	
11 0 7.6667 19.6666 7.6667 19.6666 8.169088e+03 0.55 225.44 217.52 2006-09-01-00 NaN NaN	
12 0 7.6667 252.6664 7.6667 252.6664 8.171266e+03 NaN 227.11 223.54 2006-09-01-00 NaN NaN	
13 0 6.0000 288.6664 6.0000 288.6664 5.463421e+03 NaN 218.86 211.50 2006-09-01-00 NaN NaN	
14 0 4.6667 289.3330 4.6667 288.9997 5.475678e+03 NaN 228.23 222.20 2006-09-01-00 NaN NaN	
15 0 4.3333 282.9997 4.3333 282.9997 9.589090e+03 0.58 215.70 208.15 2006-09-01-00 NaN NaN	
16 0 4.0000 146.9998 4.3333 146.9998 8.220949e+03 0.29 228.01 224.88 2006-09-01-00 NaN NaN	
17 0 2.3333 289.3330 2.3333 289.6664 2.882561e+04 0.55 220.20 206.14 2006-09-01-00 NaN NaN	
18 0 2.6667 282.3330 2.6667 282.3330 1.509671e+04 0.54 219.22 208.82 2006-09-01-00 NaN NaN	
19 0 1.6667 244.3331 1.6667 244.3331 8.239538e+03 0.43 230.91 226.22 2006-09-01-00 NaN NaN	
20 0 -2.3333 344.3330 -2.3333 344.3330 5.491290e+03 NaN 226.89 221.54 2006-09-01-00 NaN NaN	
21 0 -3.6667 284.3330 -4.0000 284.3330 5.483947e+03 NaN 227.89 220.87 2006-09-01-00 NaN NaN	
22 0 -3.6667 72.3333 -3.6667 71.9999 4.523721e+04 0.49 217.36 202.80 2006-09-01-00 NaN NaN	
23 0 -10.6667 307.9997 -10.3333 307.6664 1.755785e+04 0.49 228.85 222.87 2006-09-01-00 NaN NaN	
24 0 -11.0000 305.6664 -10.6667 305.6664 9.444495e+03 NaN 226.22 220.20 2006-09-01-00 NaN NaN	
25 0 -18.3333 207.3331 -18.3333 207.3331 6.520309e+03 NaN 230.37 227.56 2006-09-01-00 NaN NaN	
26 0 -21.0000 206.9998 -21.0000 206.9998 6.418498e+03 0.00 231.84 230.24 2006-09-01-00 NaN NaN	
27 0 -24.3333 207.6664 -24.0000 207.6664 7.259413e+04 0.27 228.32 222.20 2006-09-01-00 NaN NaN	
28 0 -23.0000 156.3332 -23.0000 156.3332 8.845778e+03 0.00 231.77 229.57 2006-09-01-00 NaN NaN	
29 0 -24.6666 203.6665 -25.0000 203.3331 9.980606e+03 NaN 230.24 228.23 2006-09-01-00 NaN NaN	
30 0 -26.0000 313.9997 -26.0000 313.9997 8.643325e+03 0.58 229.09 225.55 2006-09-01-00 NaN NaN	
31 0 -29.3333 53.3333 -29.3333 53.3333 1.078265e+04 0.79 231.05 230.24 2006-09-01-00 NaN NaN	
32 3 8.6667 115.9999 8.6667 116.3332 9.509184e+03 0.45 224.79 218.86 2006-09-01-00 27.57 -116.6	
32 3 7.6667 115.6665 8.0000 115.9999 4.901819e+04 0.40 224.53 206.81 2006-09-01-03 NaN NaN	
33 3 8.3333 158.3332 8.3333 158.3332 6.794164e+03 0.00 224.21 216.18 2006-09-01-00 17.38 135.0	
33 3 8.6667 157.9998 8.6667 157.9998 1.222539e+04 0.50 223.92 215.51 2006-09-01-03 NaN NaN	
34 3 7.6667 190.9998 7.6667 190.9998 5.444984e+03 NaN 226.39 222.20 2006-09-01-00 17.39 135.0	
34 3 8.0000 190.6665 8.0000 190.6665 6.803246e+03 NaN 225.28 219.53 2006-09-01-03 NaN NaN	
35 3 5.0000 185.6665 5.0000 185.6665 1.641995e+04 0.42 227.28 218.86 2006-09-01-00 37.06 -90.0	
35 3 4.0000 185.6665 4.0000 185.6665 8.223713e+03 0.24 228.67 227.56 2006-09-01-03 NaN NaN	
36 3 0.3333 288.9997 0.6667 288.9997 8.242514e+03 NaN 219.42 208.15 2006-09-01-00 55.25 -153.4	
36 3 0.0000 287.6664 0.0000 287.6664 1.236418e+04 0.69 221.68 210.16 2006-09-01-03 NaN NaN	
