ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.6666 150.3332 30.0000 150.3332 9.537878e+03 0.50 224.55 219.53 1992-02-01-00 NaN NaN	
2 0 29.0000 358.9996 29.0000 358.9996 7.213184e+03 0.22 226.11 221.54 1992-02-01-00 NaN NaN	
3 0 25.6666 145.9998 25.3333 145.9998 4.831332e+04 0.40 221.79 208.82 1992-02-01-00 NaN NaN	
4 0 14.6667 190.9998 14.6667 190.9998 1.169688e+05 0.25 222.94 208.15 1992-02-01-00 NaN NaN	
5 0 13.0000 255.6664 12.6667 255.3331 6.696501e+04 0.53 227.13 216.18 1992-02-01-00 NaN NaN	
6 0 12.0000 260.3331 12.0000 260.3331 5.373473e+03 NaN 224.71 213.50 1992-02-01-00 NaN NaN	
7 0 8.6667 194.9998 8.3333 194.6665 4.346930e+04 0.80 216.56 198.11 1992-02-01-00 NaN NaN	
8 0 8.3333 25.3333 8.3333 25.3333 1.630675e+04 0.77 227.95 220.87 1992-02-01-00 NaN NaN	
9 0 7.3333 142.3332 7.3333 142.3332 5.451290e+03 NaN 230.57 229.57 1992-02-01-00 NaN NaN	
10 0 6.3333 24.6666 6.3333 24.6666 5.597009e+04 0.60 227.93 218.86 1992-02-01-00 NaN NaN	
11 0 6.0000 274.6664 6.0000 274.6664 5.463421e+03 NaN 224.05 219.53 1992-02-01-00 NaN NaN	
12 0 5.3333 338.3330 5.0000 337.9996 1.368065e+04 0.30 228.03 220.87 1992-02-01-00 NaN NaN	
13 0 3.0000 23.3333 3.0000 23.0000 5.487711e+03 NaN 230.40 227.56 1992-02-01-00 NaN NaN	
14 0 4.0000 335.9997 4.0000 335.9997 2.603835e+04 0.42 228.44 220.87 1992-02-01-00 NaN NaN	
15 0 1.0000 18.0000 1.0000 18.0000 1.785630e+04 0.61 230.44 227.56 1992-02-01-00 NaN NaN	
16 0 1.3333 78.9999 1.3333 78.9999 6.866937e+03 0.00 226.76 221.54 1992-02-01-00 NaN NaN	
17 0 -0.3333 73.3333 -0.3333 72.9999 8.242584e+03 NaN 229.79 226.22 1992-02-01-00 NaN NaN	
18 0 -2.3333 16.0000 -2.6667 16.0000 2.333444e+04 0.33 229.69 221.54 1992-02-01-00 NaN NaN	
19 0 -4.0000 51.6666 -4.0000 51.6666 6.851600e+03 1.00 228.36 224.88 1992-02-01-00 NaN NaN	
20 0 -4.3333 153.6665 -4.0000 153.6665 1.233046e+04 0.31 225.25 215.51 1992-02-01-00 NaN NaN	
21 0 -5.6667 291.9997 -5.6667 291.9997 5.467575e+03 NaN 223.04 211.50 1992-02-01-00 NaN NaN	
22 0 -6.3333 148.3332 -6.3333 148.3332 6.828847e+03 0.00 218.86 210.83 1992-02-01-00 NaN NaN	
23 0 -7.6667 75.3333 -7.6667 75.3333 1.089433e+04 0.00 224.63 217.52 1992-02-01-00 NaN NaN	
24 0 -9.6667 12.6667 -10.0000 13.0000 5.415806e+03 NaN 229.73 224.88 1992-02-01-00 NaN NaN	
25 0 -9.6667 297.3330 -9.6667 297.3330 9.481357e+03 0.80 226.12 222.20 1992-02-01-00 NaN NaN	
26 0 -10.0000 283.9997 -9.6667 283.9997 8.118954e+03 0.62 228.67 220.20 1992-02-01-00 NaN NaN	
27 0 -12.3333 204.3331 -12.3333 204.6665 5.504280e+04 0.29 224.33 206.14 1992-02-01-00 NaN NaN	
28 0 -9.6667 303.3330 -9.6667 302.9997 1.354272e+04 0.40 228.70 221.54 1992-02-01-00 NaN NaN	
29 0 -11.6667 29.3333 -11.6667 29.3333 8.074118e+03 0.55 229.34 226.22 1992-02-01-00 NaN NaN	
30 0 -15.0000 50.3333 -15.0000 50.6666 1.592950e+04 0.65 228.56 214.84 1992-02-01-00 NaN NaN	
31 0 -16.3333 201.9998 -16.3333 201.9998 1.054684e+04 0.59 214.59 202.80 1992-02-01-00 NaN NaN	
32 0 -16.3333 50.9999 -16.3333 51.3333 5.271194e+03 NaN 227.89 225.55 1992-02-01-00 NaN NaN	
33 0 -16.6666 52.6666 -16.6666 52.6666 6.582706e+03 NaN 219.80 213.50 1992-02-01-00 NaN NaN	
34 0 -18.6666 316.3330 -18.3333 316.3330 6.510121e+03 NaN 230.37 226.89 1992-02-01-00 NaN NaN	
35 0 -19.0000 21.6666 -19.0000 21.6666 7.796316e+03 0.62 226.44 219.53 1992-02-01-00 NaN NaN	
36 0 -19.6666 230.9998 -19.6666 230.9998 2.327935e+04 0.36 229.49 224.88 1992-02-01-00 NaN NaN	
37 3 17.0000 191.3331 16.6666 191.3331 5.652768e+04 0.18 224.12 211.50 1992-02-01-00 43.31 -33.7	
37 3 16.0000 192.3331 16.0000 192.3331 1.201105e+05 0.21 225.35 213.50 1992-02-01-03 NaN NaN	
38 3 2.3333 339.3330 2.3333 339.3330 1.509764e+04 0.00 216.18 203.46 1992-02-01-00 27.61 153.4	
38 3 2.6667 338.9996 2.6667 338.6663 2.332946e+04 0.53 222.87 210.83 1992-02-01-03 NaN NaN	
39 3 -2.6667 27.0000 -2.6667 27.0000 1.372225e+04 0.63 223.61 216.18 1992-02-01-00 44.53 -123.7	
39 3 -3.6667 26.3333 -3.6667 26.3333 2.467936e+04 0.74 226.41 216.85 1992-02-01-03 NaN NaN	
40 3 -6.6667 290.3330 -6.6667 289.9997 2.320278e+04 0.81 208.46 197.44 1992-02-01-00 78.85 -51.3	
40 3 -8.3333 291.3330 -8.3333 291.3330 5.438357e+03 NaN 231.41 229.57 1992-02-01-03 NaN NaN	
41 3 -6.3333 103.3332 -6.6667 103.6666 6.551345e+04 0.78 221.79 204.80 1992-02-01-00 54.92 -153.4	
41 3 -7.3333 102.3332 -7.3333 102.3332 6.814768e+03 0.00 226.76 222.87 1992-02-01-03 NaN NaN	
42 3 -8.3333 13.6667 -8.3333 13.6667 2.310518e+04 0.95 228.15 224.21 1992-02-01-00 71.55 31.0	
42 3 -7.3333 15.3333 -7.3333 15.3333 8.174350e+03 0.60 230.01 227.56 1992-02-01-03 NaN NaN	
43 3 -12.0000 212.9998 -12.0000 212.9998 8.067562e+03 NaN 218.30 207.48 1992-02-01-00 27.51 63.4	
43 3 -11.3333 213.6664 -11.3333 213.3331 3.233112e+04 0.47 220.84 208.15 1992-02-01-03 NaN NaN	
44 3 -13.0000 19.6666 -13.3333 19.6666 9.902845e+04 0.79 226.08 208.82 1992-02-01-00 12.02 0.0	
44 3 -13.3333 20.3333 -13.3333 20.0000 9.357364e+03 0.65 227.94 217.52 1992-02-01-03 NaN NaN	
45 3 -14.3333 15.6667 -14.6667 15.0000 3.125231e+05 0.37 213.61 192.76 1992-02-01-00 26.92 153.4	
45 3 -14.6667 14.6667 -14.3333 14.3333 2.470847e+05 0.80 223.03 201.46 1992-02-01-03 NaN NaN	
46 3 -17.0000 203.3331 -17.0000 203.3331 9.196382e+03 0.58 218.28 207.48 1992-02-01-00 48.81 -14.0	
46 3 -17.6666 204.9998 -17.3333 204.6665 5.240883e+03 NaN 227.89 224.88 1992-02-01-03 NaN NaN	
47 0 28.0000 347.9996 28.0000 347.9996 1.333155e+04 0.76 226.52 221.54 1992-02-01-03 NaN NaN	
48 0 24.3333 317.6663 24.3333 317.6663 2.881192e+04 0.35 227.30 220.87 1992-02-01-03 NaN NaN	
49 0 23.3333 322.3330 23.3333 322.3330 6.304088e+03 NaN 227.96 221.54 1992-02-01-03 NaN NaN	
50 0 22.0000 261.9997 22.0000 261.9997 7.648508e+03 NaN 231.80 230.24 1992-02-01-03 NaN NaN	
51 0 21.3333 45.6666 21.3333 45.6666 8.957650e+03 0.58 230.04 226.89 1992-02-01-03 NaN NaN	
52 0 20.6666 266.6664 20.6666 266.3331 5.144419e+03 NaN 230.57 229.57 1992-02-01-03 NaN NaN	
53 0 8.6667 134.6665 8.6667 134.6665 5.431268e+03 NaN 224.71 221.54 1992-02-01-03 NaN NaN	
54 0 4.0000 88.9999 4.0000 88.9999 5.481809e+03 0.00 228.56 224.88 1992-02-01-03 NaN NaN	
55 0 1.3333 324.6663 1.3333 324.6663 5.493243e+03 NaN 227.22 223.54 1992-02-01-03 NaN NaN	
56 0 1.3333 204.6665 1.3333 204.3331 8.240003e+03 NaN 225.89 220.20 1992-02-01-03 NaN NaN	
57 0 1.0000 228.3331 1.0000 228.3331 5.494358e+03 0.00 225.72 218.86 1992-02-01-03 NaN NaN	
58 0 0.0000 21.0000 0.0000 21.0000 9.616604e+03 NaN 228.04 225.55 1992-02-01-03 NaN NaN	
59 0 0.0000 88.3332 0.0000 88.3332 1.099039e+04 0.29 220.03 209.49 1992-02-01-03 NaN NaN	
60 0 -2.0000 140.6665 -2.0000 140.6665 1.098472e+04 0.65 228.23 223.54 1992-02-01-03 NaN NaN	
61 0 -2.3333 12.6667 -2.3333 12.3333 1.372657e+04 0.61 227.83 222.20 1992-02-01-03 NaN NaN	
62 0 -2.6667 200.9998 -2.6667 200.9998 3.156375e+04 0.73 225.03 214.17 1992-02-01-03 NaN NaN	
63 0 -6.0000 287.6664 -6.0000 287.9997 1.229858e+04 NaN 225.85 216.85 1992-02-01-03 NaN NaN	
64 0 -7.3333 312.3330 -7.6667 312.3330 1.089732e+04 0.37 229.40 224.88 1992-02-01-03 NaN NaN	
65 0 -9.0000 312.6664 -9.0000 312.6664 9.496865e+03 0.40 228.90 224.88 1992-02-01-03 NaN NaN	
66 0 -10.6667 18.6666 -10.6667 18.3333 1.755075e+04 0.44 229.46 222.87 1992-02-01-03 NaN NaN	
67 0 -11.3333 15.6667 -11.3333 15.6667 6.733470e+03 0.74 230.37 227.56 1992-02-01-03 NaN NaN	
68 0 -11.6667 300.6664 -11.6667 300.3330 6.725458e+03 NaN 228.36 222.87 1992-02-01-03 NaN NaN	
69 0 -12.3333 316.9997 -12.3333 316.9997 8.048897e+03 NaN 230.46 226.89 1992-02-01-03 NaN NaN	
70 0 -13.0000 297.3330 -13.0000 297.3330 5.354354e+03 0.00 227.56 225.55 1992-02-01-03 NaN NaN	
71 0 -13.0000 301.6664 -13.0000 301.9997 8.033329e+03 0.60 229.57 226.89 1992-02-01-03 NaN NaN	
72 0 -13.3333 214.3331 -13.3333 214.3331 6.681985e+03 NaN 224.35 214.84 1992-02-01-03 NaN NaN	
73 0 -13.0000 318.3330 -13.0000 318.3330 5.354354e+03 0.00 230.40 226.22 1992-02-01-03 NaN NaN	
74 0 -14.0000 330.6663 -14.0000 330.6663 5.335832e+03 NaN 230.24 228.23 1992-02-01-03 NaN NaN	
75 0 -15.3333 327.9997 -15.3333 327.9997 6.624495e+03 NaN 227.16 223.54 1992-02-01-03 NaN NaN	
76 0 -17.0000 48.3333 -17.0000 48.3333 6.564189e+03 0.00 231.31 230.24 1992-02-01-03 NaN NaN	
77 0 -20.3333 50.9999 -20.3333 50.9999 7.723583e+03 0.60 227.45 220.20 1992-02-01-03 NaN NaN	
78 0 -21.0000 28.6666 -21.0000 28.6666 5.135935e+03 NaN 229.06 224.21 1992-02-01-03 NaN NaN	
79 0 -26.3333 154.3332 -26.3333 154.6665 6.152633e+03 NaN 226.89 222.20 1992-02-01-03 NaN NaN	
80 6 1.6667 211.9998 1.6667 211.9998 6.866565e+03 0.00 216.05 204.13 1992-02-01-00 27.62 -153.4	
80 6 1.0000 211.6664 1.3333 211.3331 2.472343e+04 0.57 223.92 214.84 1992-02-01-03 0.00 0.0	
80 6 1.3333 211.6664 1.3333 211.3331 5.493708e+03 NaN 230.91 229.57 1992-02-01-06 NaN NaN	
81 6 0.3333 280.9997 0.3333 280.9997 6.868727e+03 NaN 227.02 221.54 1992-02-01-00 87.36 -98.1	
81 6 -2.0000 280.6664 -2.0000 280.6664 6.865379e+03 0.00 223.94 211.50 1992-02-01-03 12.35 90.0	
81 6 -1.6667 280.6664 -1.6667 280.6664 8.239283e+03 0.55 225.44 222.87 1992-02-01-06 NaN NaN	
82 6 -0.6667 167.3332 -0.6667 167.3332 6.868634e+03 0.00 227.83 224.88 1992-02-01-00 17.47 -135.0	
82 6 -1.0000 166.9998 -1.0000 166.9998 6.867797e+03 NaN 229.30 225.55 1992-02-01-03 24.71 180.0	
82 6 -1.0000 166.3332 -1.0000 166.3332 8.241584e+03 0.00 229.12 222.87 1992-02-01-06 NaN NaN	
83 6 -3.3333 113.6665 -3.3333 113.6665 2.468664e+04 0.81 212.50 196.77 1992-02-01-00 12.33 180.0	
83 6 -3.3333 113.6665 -3.3333 113.3332 2.194362e+04 0.81 219.65 208.15 1992-02-01-03 17.46 -135.0	
83 6 -3.6667 112.9999 -3.6667 112.9999 1.919419e+04 0.50 218.19 201.46 1992-02-01-06 NaN NaN	
84 6 -5.3333 202.6665 -5.3333 202.6665 1.094061e+04 0.00 224.38 216.85 1992-02-01-00 74.13 -90.0	
84 6 -7.3333 202.6665 -7.3333 202.6665 1.226302e+04 0.52 226.44 217.52 1992-02-01-03 39.03 -71.6	
84 6 -8.0000 202.9998 -8.3333 202.9998 6.799933e+03 0.00 226.62 219.53 1992-02-01-06 NaN NaN	
85 6 -16.3333 293.6664 -16.3333 293.6664 7.905612e+03 0.58 229.79 226.89 1992-02-01-00 64.13 -21.8	
85 6 -17.0000 295.3330 -17.0000 295.3330 1.576756e+04 0.51 219.86 204.80 1992-02-01-03 17.10 135.0	
85 6 -16.6666 295.3330 -16.6666 294.9997 3.288522e+04 0.72 215.65 202.80 1992-02-01-06 NaN NaN	
86 6 -21.3333 50.6666 -21.6666 50.3333 3.197558e+04 0.77 216.10 201.46 1992-02-01-00 22.96 0.0	
86 6 -21.6666 50.9999 -21.6666 50.9999 1.021979e+04 0.68 228.48 220.87 1992-02-01-03 33.77 45.0	
86 6 -21.3333 51.6666 -21.0000 51.6666 5.124478e+03 NaN 230.24 226.22 1992-02-01-06 NaN NaN	
87 3 26.6666 252.6664 26.6666 252.6664 6.261753e+04 0.85 227.74 220.20 1992-02-01-03 82.57 135.0	
87 3 28.3333 251.3331 28.3333 250.9997 4.235499e+04 0.76 229.55 222.20 1992-02-01-06 NaN NaN	
88 3 27.6666 327.9997 27.6666 327.9997 1.336542e+04 0.00 228.59 222.20 1992-02-01-03 65.65 0.0	
88 3 27.6666 329.9997 27.6666 329.9997 8.513326e+03 0.32 229.28 226.89 1992-02-01-06 NaN NaN	
89 3 24.0000 261.9997 24.3333 261.9997 6.268647e+03 0.00 230.91 226.22 1992-02-01-03 70.29 59.0	
89 3 26.0000 262.9997 26.0000 262.9997 1.110918e+04 0.43 230.46 227.56 1992-02-01-06 NaN NaN	
90 3 18.3333 193.6665 18.6666 193.9998 1.823918e+04 0.18 227.75 216.18 1992-02-01-03 58.53 180.0	
90 3 18.3333 192.3331 18.6666 192.3331 3.648229e+04 0.25 227.85 219.53 1992-02-01-06 NaN NaN	
