ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 25.6666 261.3331 25.6666 261.3331 7.422525e+03 0.60 222.43 215.51 1988-09-01-00 NaN NaN	
2 0 23.0000 249.9997 23.0000 249.9997 5.052108e+03 NaN 225.22 220.87 1988-09-01-00 NaN NaN	
3 0 22.6666 308.3330 22.6666 308.3330 6.335359e+03 NaN 227.43 224.21 1988-09-01-00 NaN NaN	
4 0 22.3333 92.6666 22.3333 92.6666 5.086053e+03 NaN 228.73 227.56 1988-09-01-00 NaN NaN	
5 0 19.6666 164.9998 19.6666 164.9998 1.422732e+04 0.47 222.33 211.50 1988-09-01-00 NaN NaN	
6 0 19.6666 92.3332 20.0000 92.3332 6.462933e+03 0.00 222.34 214.17 1988-09-01-00 NaN NaN	
7 0 19.3333 279.3330 19.3333 279.3330 4.670161e+04 0.85 220.90 208.15 1988-09-01-00 NaN NaN	
8 0 17.0000 357.6663 17.0000 357.6663 7.880285e+03 0.62 216.52 201.46 1988-09-01-00 NaN NaN	
9 0 16.3333 81.9999 16.3333 81.9999 6.589560e+03 NaN 215.78 203.46 1988-09-01-00 NaN NaN	
10 0 14.3333 168.3332 14.3333 168.3332 7.986188e+03 0.55 223.99 211.50 1988-09-01-00 NaN NaN	
11 0 12.0000 249.6664 12.0000 249.6664 2.283318e+04 0.18 228.82 224.21 1988-09-01-00 NaN NaN	
12 0 11.3333 171.6665 11.3333 171.6665 8.077351e+03 NaN 219.86 215.51 1988-09-01-00 NaN NaN	
13 0 10.6667 245.3331 10.6667 244.9997 1.619626e+04 0.47 227.50 219.53 1988-09-01-00 NaN NaN	
14 0 8.6667 183.6665 8.6667 183.6665 5.432496e+03 NaN 230.07 226.22 1988-09-01-00 NaN NaN	
15 0 7.3333 159.6665 7.3333 159.3332 6.811777e+03 0.00 226.09 221.54 1988-09-01-00 NaN NaN	
16 0 4.6667 129.6665 5.0000 129.3332 5.475678e+03 NaN 223.88 218.86 1988-09-01-00 NaN NaN	
17 0 -2.0000 84.6666 -2.0000 84.9999 4.805380e+04 0.38 217.67 196.10 1988-09-01-00 NaN NaN	
18 0 -3.3333 12.3333 -3.3333 12.0000 6.857431e+03 NaN 228.09 224.88 1988-09-01-00 NaN NaN	
19 0 -4.6667 160.3332 -4.3333 160.6665 1.917249e+04 0.62 226.12 218.86 1988-09-01-00 NaN NaN	
20 0 -4.6667 292.9997 -4.6667 292.9997 6.845561e+03 NaN 222.87 216.85 1988-09-01-00 NaN NaN	
21 0 -3.6667 98.3332 -3.6667 98.3332 1.534997e+05 0.64 218.00 194.76 1988-09-01-00 NaN NaN	
22 0 -8.0000 156.3332 -7.6667 156.3332 1.496988e+04 0.65 221.41 206.14 1988-09-01-00 NaN NaN	
23 0 -25.6666 216.6664 -25.3333 216.6664 1.983886e+04 0.49 223.17 216.85 1988-09-01-00 NaN NaN	
