ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.3333 253.6664 29.0000 253.6664 5.992187e+03 0.00 227.02 220.87 1985-06-01-00 NaN NaN	
2 0 29.3333 300.6664 29.3333 300.6664 2.033643e+04 0.71 228.94 223.54 1985-06-01-00 NaN NaN	
3 0 28.6666 143.6665 28.6666 143.9998 6.023186e+03 NaN 231.57 229.57 1985-06-01-00 NaN NaN	
4 0 27.6666 298.3330 27.6666 298.3330 1.461180e+04 0.42 228.12 220.87 1985-06-01-00 NaN NaN	
5 0 27.0000 255.6664 27.0000 255.6664 1.835626e+04 0.47 225.82 221.54 1985-06-01-00 NaN NaN	
6 0 23.3333 88.9999 23.3333 89.3332 5.039446e+03 NaN 227.22 219.53 1985-06-01-00 NaN NaN	
7 0 25.0000 296.6664 25.0000 296.6664 1.617893e+04 0.45 227.97 220.87 1985-06-01-00 NaN NaN	
8 0 18.6666 129.6665 18.6666 129.6665 6.510209e+03 NaN 225.95 217.52 1985-06-01-00 NaN NaN	
9 0 13.0000 329.3330 13.3333 329.3330 6.689358e+03 0.00 229.30 226.89 1985-06-01-00 NaN NaN	
10 0 13.0000 82.6666 13.0000 82.6666 1.070134e+04 0.80 228.81 222.87 1985-06-01-00 NaN NaN	
11 0 11.6667 93.6666 11.6667 93.6666 1.076001e+04 0.38 220.95 208.82 1985-06-01-00 NaN NaN	
12 0 8.6667 123.3332 8.6667 123.3332 1.493672e+04 0.65 211.31 202.13 1985-06-01-00 NaN NaN	
13 0 9.0000 161.6665 9.0000 161.6665 1.492445e+04 0.66 229.99 226.22 1985-06-01-00 NaN NaN	
14 0 8.6667 5.3333 8.6667 5.0000 1.358351e+04 0.41 218.93 203.46 1985-06-01-00 NaN NaN	
15 0 8.6667 204.3331 8.6667 203.9998 1.357992e+04 0.18 228.70 222.20 1985-06-01-00 NaN NaN	
16 0 8.0000 192.3331 8.0000 191.9998 1.088452e+04 0.82 227.81 221.54 1985-06-01-00 NaN NaN	
17 0 8.0000 290.9997 8.0000 290.9997 5.439492e+03 NaN 226.05 221.54 1985-06-01-00 NaN NaN	
18 0 8.6667 96.6666 8.6667 96.6666 2.579862e+04 0.55 229.25 224.21 1985-06-01-00 NaN NaN	
19 0 8.0000 98.6666 8.0000 98.6666 1.224496e+04 0.53 226.15 221.54 1985-06-01-00 NaN NaN	
20 0 1.0000 97.6666 1.0000 97.6666 9.615185e+03 0.25 226.89 222.87 1985-06-01-00 NaN NaN	
21 0 -1.6667 126.6665 -1.3333 126.6665 8.240003e+03 NaN 223.10 216.85 1985-06-01-00 NaN NaN	
22 0 -1.6667 310.6664 -2.0000 310.6664 2.196965e+04 0.53 227.73 220.20 1985-06-01-00 NaN NaN	
23 0 -2.3333 175.9998 -2.3333 175.6665 6.862962e+03 0.00 227.02 221.54 1985-06-01-00 NaN NaN	
