ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 30.0000 261.6664 30.0000 261.6664 7.142505e+03 NaN 232.24 230.91 1993-03-01-00 NaN NaN	
2 0 28.3333 296.6664 28.3333 296.6664 1.813427e+04 0.38 229.97 226.89 1993-03-01-00 NaN NaN	
3 0 24.3333 296.6664 24.3333 296.6664 1.252744e+04 0.33 228.23 224.21 1993-03-01-00 NaN NaN	
4 0 11.6667 123.3332 11.6667 122.9999 8.073936e+03 NaN 227.78 222.20 1993-03-01-00 NaN NaN	
5 0 4.3333 302.3330 3.6667 302.3330 2.602893e+04 0.34 222.66 202.13 1993-03-01-00 NaN NaN	
6 0 5.6667 225.3331 5.6667 224.9998 5.468388e+03 NaN 232.08 231.57 1993-03-01-00 NaN NaN	
7 0 5.6667 303.9997 5.3333 303.9997 1.230527e+04 0.51 228.01 224.21 1993-03-01-00 NaN NaN	
8 0 4.6667 156.6665 4.6667 156.6665 5.476351e+03 NaN 228.56 222.20 1993-03-01-00 NaN NaN	
9 0 3.0000 281.9997 3.0000 281.9997 8.230149e+03 0.00 220.31 216.18 1993-03-01-00 NaN NaN	
10 0 2.3333 126.9999 2.6667 126.6665 4.391789e+04 0.71 225.95 212.17 1993-03-01-00 NaN NaN	
11 0 1.6667 287.9997 1.6667 287.9997 9.612024e+03 0.17 226.99 220.20 1993-03-01-00 NaN NaN	
12 0 -4.0000 11.3333 -3.6667 11.3333 5.482924e+03 NaN 231.07 229.57 1993-03-01-00 NaN NaN	
13 0 -5.0000 194.3331 -5.0000 194.3331 8.213517e+03 NaN 227.34 220.87 1993-03-01-00 NaN NaN	
14 0 -7.0000 90.9999 -7.0000 90.9999 1.091227e+04 0.57 215.26 202.13 1993-03-01-00 NaN NaN	
15 0 -6.6667 226.3331 -6.6667 226.3331 1.091698e+04 0.32 227.39 220.20 1993-03-01-00 NaN NaN	
16 0 -8.0000 194.9998 -8.0000 194.9998 5.441717e+03 0.00 229.23 225.55 1993-03-01-00 NaN NaN	
17 0 -8.6667 16.6666 -9.0000 17.0000 1.357628e+04 0.55 228.43 222.87 1993-03-01-00 NaN NaN	
18 0 -10.0000 62.9999 -10.0000 62.9999 5.411711e+03 0.00 215.01 206.81 1993-03-01-00 NaN NaN	
19 0 -10.3333 25.3333 -10.3333 25.6666 6.759007e+03 0.00 232.24 231.57 1993-03-01-00 NaN NaN	
20 0 -10.3333 293.9997 -10.3333 293.9997 5.407525e+03 NaN 224.21 216.18 1993-03-01-00 NaN NaN	
21 0 -11.6667 57.6666 -11.6667 57.3333 5.384901e+03 NaN 219.86 208.82 1993-03-01-00 NaN NaN	
22 0 -15.0000 192.9998 -15.0000 192.9998 3.450036e+04 0.50 223.47 213.50 1993-03-01-00 NaN NaN	
23 0 -14.3333 172.6665 -14.3333 172.6665 6.653230e+03 NaN 224.75 213.50 1993-03-01-00 NaN NaN	
24 0 -15.6667 216.9998 -15.6667 216.9998 7.932226e+03 0.58 215.85 210.83 1993-03-01-00 NaN NaN	
25 0 -19.0000 197.9998 -19.0000 197.9998 7.144947e+04 0.64 223.93 212.83 1993-03-01-00 NaN NaN	
26 0 -17.3333 164.9998 -17.6666 164.9998 9.172747e+03 NaN 228.52 224.21 1993-03-01-00 NaN NaN	
27 0 -18.3333 81.9999 -18.3333 81.9999 5.216274e+03 NaN 231.24 229.57 1993-03-01-00 NaN NaN	
28 0 -19.3333 294.9997 -19.3333 294.9997 7.775324e+03 0.60 227.67 224.88 1993-03-01-00 NaN NaN	
29 0 -20.3333 75.9999 -20.3333 75.9999 6.446532e+03 0.00 228.36 226.89 1993-03-01-00 NaN NaN	
30 0 -21.0000 66.6666 -21.0000 66.6666 5.133093e+03 NaN 227.22 224.88 1993-03-01-00 NaN NaN	
31 0 -21.3333 311.9997 -21.3333 311.9997 6.404068e+03 NaN 229.17 223.54 1993-03-01-00 NaN NaN	
32 0 -22.6666 81.6666 -22.6666 81.6666 1.140289e+04 0.37 226.82 222.20 1993-03-01-00 NaN NaN	
33 0 -23.3333 76.3333 -23.6666 76.6666 1.512135e+04 0.48 231.02 226.89 1993-03-01-00 NaN NaN	
34 0 -24.6666 80.3333 -24.6666 79.9999 1.621959e+04 0.54 221.23 214.17 1993-03-01-00 NaN NaN	
35 0 -24.6666 77.9999 -24.6666 78.3333 1.123598e+04 0.64 226.29 220.87 1993-03-01-00 NaN NaN	
