ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 29.0000 167.3332 29.3333 166.9998 3.483088e+04 0.91 229.41 221.54 2000-04-01-00 NaN NaN	
2 0 29.3333 12.0000 29.3333 12.0000 1.079064e+04 0.69 229.12 225.55 2000-04-01-00 NaN NaN	
3 0 28.3333 165.9998 28.3333 165.6665 6.038522e+03 NaN 230.77 228.90 2000-04-01-00 NaN NaN	
4 0 17.0000 243.3331 17.0000 243.3331 5.250408e+03 NaN 229.73 228.23 2000-04-01-00 NaN NaN	
5 0 16.3333 238.3331 16.3333 238.6664 1.450412e+04 0.66 230.42 228.23 2000-04-01-00 NaN NaN	
6 0 10.0000 285.9997 10.0000 285.6664 2.163974e+04 0.53 221.91 211.50 2000-04-01-00 NaN NaN	
7 0 6.6667 151.9998 6.6667 151.9998 5.456183e+03 NaN 225.72 222.87 2000-04-01-00 NaN NaN	
8 0 6.6667 191.3331 6.6667 191.3331 5.457134e+03 NaN 221.87 219.53 2000-04-01-00 NaN NaN	
9 0 5.6667 182.6665 5.6667 182.6665 6.835438e+03 NaN 231.57 230.91 2000-04-01-00 NaN NaN	
10 0 3.0000 132.6665 3.0000 132.6665 5.487711e+03 NaN 227.73 221.54 2000-04-01-00 NaN NaN	
11 0 2.6667 235.3331 2.6667 235.3331 5.489640e+03 NaN 228.90 228.23 2000-04-01-00 NaN NaN	
12 0 0.0000 117.6665 0.0000 117.6665 9.616580e+03 0.96 223.16 214.84 2000-04-01-00 NaN NaN	
13 0 -4.0000 317.9997 -4.0000 317.9997 8.222157e+03 0.62 222.87 210.16 2000-04-01-00 NaN NaN	
14 0 -3.6667 336.6663 -3.6667 336.6663 2.741711e+04 0.26 223.88 206.81 2000-04-01-00 NaN NaN	
15 0 -3.3333 216.9998 -3.3333 216.9998 2.468357e+04 0.62 224.29 215.51 2000-04-01-00 NaN NaN	
16 0 -5.0000 236.6664 -5.0000 236.6664 8.210730e+03 0.62 219.64 211.50 2000-04-01-00 NaN NaN	
17 0 -5.3333 270.6664 -5.3333 270.3330 1.641106e+04 0.70 227.56 220.20 2000-04-01-00 NaN NaN	
18 0 -7.6667 266.3331 -7.6667 266.3331 1.633386e+04 0.72 226.89 219.53 2000-04-01-00 NaN NaN	
19 0 -8.3333 152.9998 -8.3333 152.6665 1.087071e+04 0.30 224.55 211.50 2000-04-01-00 NaN NaN	
20 0 -8.6667 297.9997 -8.6667 297.9997 5.433631e+03 NaN 226.39 222.20 2000-04-01-00 NaN NaN	
21 0 -9.0000 89.3332 -9.0000 89.3332 5.428814e+03 NaN 229.06 226.89 2000-04-01-00 NaN NaN	
22 0 -7.6667 269.3330 -7.3333 269.3330 2.587052e+04 0.54 229.88 223.54 2000-04-01-00 NaN NaN	
23 0 -10.0000 154.3332 -10.0000 154.3332 9.473167e+03 0.00 217.71 202.13 2000-04-01-00 NaN NaN	
24 0 -10.3333 236.3331 -10.0000 236.3331 5.408844e+03 NaN 229.57 226.89 2000-04-01-00 NaN NaN	
25 0 -10.6667 246.9997 -10.6667 246.9997 8.098884e+03 0.55 225.77 220.87 2000-04-01-00 NaN NaN	
26 0 -11.0000 308.9997 -11.0000 308.9997 1.482635e+04 0.65 217.34 197.44 2000-04-01-00 NaN NaN	
27 0 -11.3333 300.6664 -11.3333 300.6664 6.733470e+03 0.41 229.43 218.86 2000-04-01-00 NaN NaN	
28 0 -12.0000 298.9997 -12.0000 298.9997 3.223920e+04 0.58 224.91 209.49 2000-04-01-00 NaN NaN	
29 0 -12.0000 155.3332 -12.0000 155.3332 5.375112e+03 0.00 221.03 208.15 2000-04-01-00 NaN NaN	
30 0 -15.3333 287.9997 -15.3333 287.9997 5.299587e+03 NaN 225.22 221.54 2000-04-01-00 NaN NaN	
31 0 -17.0000 197.9998 -17.0000 197.6665 1.971095e+04 0.83 226.31 220.20 2000-04-01-00 NaN NaN	
32 0 -18.3333 30.0000 -18.3333 30.0000 1.304560e+04 0.69 220.87 212.17 2000-04-01-00 NaN NaN	
33 0 -19.0000 14.0000 -19.0000 14.0000 5.710543e+04 0.52 218.39 205.47 2000-04-01-00 NaN NaN	
34 0 -18.3333 62.3333 -18.3333 62.3333 7.826925e+03 0.62 228.90 222.20 2000-04-01-00 NaN NaN	
35 0 -20.3333 190.3331 -20.3333 190.3331 1.674045e+04 0.25 226.74 220.20 2000-04-01-00 NaN NaN	
36 0 -21.3333 35.6666 -21.0000 35.6666 1.024887e+04 0.34 225.89 219.53 2000-04-01-00 NaN NaN	
37 3 25.3333 128.9999 25.6666 128.9999 1.612783e+04 0.30 229.00 223.54 2000-04-01-00 58.09 -36.9	
37 3 24.6666 130.3332 24.6666 130.3332 7.487312e+03 0.38 230.79 228.90 2000-04-01-03 NaN NaN	
38 3 22.0000 151.6665 22.0000 151.3332 1.655584e+04 0.45 224.88 217.52 2000-04-01-00 58.53 11.3	
38 3 22.3333 152.6665 22.3333 152.9998 1.397521e+04 0.44 228.72 225.55 2000-04-01-03 NaN NaN	
39 3 21.3333 123.3332 21.3333 123.3332 6.395454e+03 NaN 228.36 225.55 2000-04-01-00 11.51 180.0	
39 3 21.6666 122.9999 21.3333 122.9999 8.946019e+03 0.00 227.46 221.54 2000-04-01-03 NaN NaN	
40 3 20.6666 261.3331 20.6666 261.3331 1.414212e+04 0.54 222.51 213.50 2000-04-01-00 52.34 26.6	
