ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 28.6666 74.6666 29.0000 74.3333 6.019372e+03 NaN 231.57 229.57 2008-06-01-00 NaN NaN	
2 0 26.3333 278.6664 26.3333 278.3330 1.599818e+04 0.32 228.18 221.54 2008-06-01-00 NaN NaN	
3 0 20.0000 256.6664 20.0000 256.6664 1.290102e+04 0.56 217.59 206.14 2008-06-01-00 NaN NaN	
4 0 17.3333 96.6666 17.3333 96.6666 6.552306e+03 NaN 230.91 228.23 2008-06-01-00 NaN NaN	
5 0 13.3333 104.3332 13.3333 104.3332 1.605023e+04 0.52 223.04 211.50 2008-06-01-00 NaN NaN	
6 0 12.6667 260.3331 12.6667 260.3331 1.875965e+04 0.58 225.31 215.51 2008-06-01-00 NaN NaN	
7 0 7.6667 12.0000 7.6667 12.0000 2.450099e+04 0.63 228.79 220.20 2008-06-01-00 NaN NaN	
8 0 8.0000 286.6664 8.0000 286.6664 6.801022e+03 NaN 224.08 216.18 2008-06-01-00 NaN NaN	
9 0 7.6667 67.9999 7.6667 67.6666 5.446120e+03 NaN 229.73 226.89 2008-06-01-00 NaN NaN	
10 0 6.6667 62.3333 6.6667 62.3333 1.364027e+04 0.33 230.77 228.23 2008-06-01-00 NaN NaN	
11 0 6.6667 86.3332 6.6667 86.3332 8.184275e+03 NaN 225.33 218.19 2008-06-01-00 NaN NaN	
12 0 7.0000 296.6664 6.6667 296.3330 1.772686e+04 0.78 225.04 208.82 2008-06-01-00 NaN NaN	
13 0 5.0000 283.3330 5.0000 283.3330 2.189073e+04 0.43 219.61 209.49 2008-06-01-00 NaN NaN	
14 0 4.3333 337.3330 4.3333 337.3330 1.095897e+04 0.41 226.64 216.85 2008-06-01-00 NaN NaN	
15 0 3.0000 125.3332 3.0000 125.3332 3.841240e+04 0.46 226.75 217.52 2008-06-01-00 NaN NaN	
16 0 2.3333 121.3332 2.0000 121.3332 6.588695e+04 0.53 218.50 196.77 2008-06-01-00 NaN NaN	
17 0 2.3333 285.9997 2.3333 285.9997 6.862962e+03 NaN 221.00 212.17 2008-06-01-00 NaN NaN	
18 0 0.0000 103.6666 -0.3333 103.6666 3.846342e+04 0.53 219.96 206.14 2008-06-01-00 NaN NaN	
19 0 -0.3333 52.9999 -0.3333 52.9999 5.495195e+03 NaN 228.23 224.21 2008-06-01-00 NaN NaN	
20 0 -3.0000 296.3330 -3.0000 296.3330 2.332521e+04 0.76 219.53 208.15 2008-06-01-00 NaN NaN	
21 0 -3.0000 106.9999 -2.6667 107.3332 9.604238e+03 0.38 225.74 216.18 2008-06-01-00 NaN NaN	
