ID	Lifetime(hour)	gLat(N)	gLon(E)	wLat(N)	wLon(E)	Size(km^2)	Eccentricity	BTavg(K)	BTmin(K)	Time(UTC)	Speed(km/h)	Direction(deg)	
1 0 10.3333 271.3330 10.0000 270.9997 5.543640e+04 0.56 217.19 200.12 1997-12-01-00 NaN NaN	
2 0 10.6667 57.6666 10.6667 57.6666 5.398785e+03 NaN 226.72 223.54 1997-12-01-00 NaN NaN	
3 0 9.0000 210.9998 9.0000 210.6664 1.085258e+04 0.59 215.93 206.81 1997-12-01-00 NaN NaN	
4 0 8.3333 279.3330 8.3333 279.3330 1.087430e+04 0.72 219.11 208.15 1997-12-01-00 NaN NaN	
5 0 4.6667 292.9997 4.6667 292.9997 1.506091e+04 0.90 217.03 201.46 1997-12-01-00 NaN NaN	
6 0 5.0000 194.9998 5.0000 194.9998 1.505696e+04 0.64 225.92 217.52 1997-12-01-00 NaN NaN	
7 0 2.6667 17.3333 2.6667 17.3333 5.489640e+03 NaN 230.57 228.23 1997-12-01-00 NaN NaN	
8 0 1.6667 62.9999 1.6667 62.9999 6.865635e+03 NaN 227.02 222.20 1997-12-01-00 NaN NaN	
9 0 0.0000 65.6666 0.3333 65.6666 1.373771e+04 0.36 229.70 222.87 1997-12-01-00 NaN NaN	
10 0 -1.0000 216.6664 -0.6667 216.6664 5.494637e+03 NaN 223.71 216.85 1997-12-01-00 NaN NaN	
11 0 -3.0000 296.6664 -3.0000 296.6664 8.232659e+03 0.00 225.77 214.84 1997-12-01-00 NaN NaN	
12 0 -3.0000 102.6666 -3.0000 102.6666 5.487269e+03 NaN 225.38 221.54 1997-12-01-00 NaN NaN	
13 0 -4.6667 297.3330 -4.6667 297.6664 3.011503e+04 0.83 228.44 221.54 1997-12-01-00 NaN NaN	
14 0 -4.6667 138.3332 -4.6667 138.3332 6.845607e+03 NaN 227.56 224.88 1997-12-01-00 NaN NaN	
15 0 -6.0000 302.3330 -6.0000 302.3330 8.196803e+03 0.62 226.89 220.20 1997-12-01-00 NaN NaN	
16 0 -6.3333 305.9997 -6.3333 305.9997 2.458055e+04 0.53 226.00 212.83 1997-12-01-00 NaN NaN	
17 0 -9.6667 182.3331 -9.6667 182.6665 2.167109e+04 0.77 226.22 220.20 1997-12-01-00 NaN NaN	
18 0 -10.3333 199.9998 -10.3333 199.9998 6.760464e+03 0.00 223.14 218.86 1997-12-01-00 NaN NaN	
19 0 -13.3333 309.9997 -13.3333 310.3330 1.872351e+04 0.49 223.26 214.84 1997-12-01-00 NaN NaN	
20 0 -13.6667 207.9998 -13.6667 208.3331 6.678208e+03 0.00 230.50 226.89 1997-12-01-00 NaN NaN	
21 0 -13.6667 34.6666 -13.6667 34.6666 8.007524e+03 0.60 221.31 212.83 1997-12-01-00 NaN NaN	
22 0 -25.3333 226.9998 -25.3333 226.9998 1.862154e+04 0.57 230.77 226.89 1997-12-01-00 NaN NaN	
23 0 -25.3333 61.6666 -25.3333 61.6666 7.453535e+03 0.55 229.79 224.88 1997-12-01-00 NaN NaN	
